key,phase,seed,fbig,calibration,alpha,arm,group,n,moved,harm_count,benefit_count,move_rate,harm_rate,harm_among_moved,harm_sum,gain_sum,harm_p95_moved,mae,rmse,identity_mae,delta_mae,weighted_delta,half_error_rate
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,base:mm,2538,257,157,100,0.10126083530338849,0.06185973207249803,0.6108949416342413,770.5955374804811,19.535470219720423,7.085538587968957,0.4568112391073373,1.3654527145038522,0.16088528667992952,0.29592595242740766,0.03755300336303803,0.027580772261623327
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,base:single,14732,981,157,824,0.06658973662774911,0.010657073038284007,0.1600407747196738,103.95594896625795,159.5040548938155,0.18394014542686848,0.15597844199394445,0.28972250107115216,0.15974901665641777,-0.0037705746624733592,-0.0027774052963778764,0.04018463209340212
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,big,190,121,2,119,0.6368421052631579,0.010526315789473684,0.01652892561983471,9.026996710197867,542.4193428411937,0.0,2.0903101334695875,3.13326652107506,4.897638271001144,-2.8073281375315573,-0.026669617306549792,0.6157894736842106
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,big:mm,24,12,2,10,0.5,0.08333333333333333,0.16666666666666666,9.026996710197867,44.787079776038176,4.461810651902082,3.125867731693939,4.154978171795036,4.615871192770618,-1.4900034610766797,-0.0017880041532920155,0.4166666666666667
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,big:single,166,109,0,109,0.6566265060240963,0.0,0.0,0.0,497.63226306515537,0.0,1.9405909626419702,2.9564774514785945,4.938375679901943,-2.997784717259972,-0.024881613153257768,0.6445783132530121
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,twosheet_back,1000,635,635,0,0.635,0.635,1.0,3438.712989369613,0.0,5.976313942786322,3.599641690750598,4.453390796989027,0.16092870138098506,3.4387129893696127,0.17193564946848064,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,twosheet_back:single,1000,635,635,0,0.635,0.635,1.0,3438.712989369613,0.0,5.976313942786322,3.599641690750598,4.453390796989027,0.16092870138098506,3.4387129893696127,0.17193564946848064,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,twosheet_front,1000,70,15,55,0.07,0.015,0.21428571428571427,6.799450402256722,10.610074942060262,0.15984075272856407,0.15157231271522653,0.24564608107297267,0.15538293725503008,-0.0038106245398035385,-0.00019053122699017692,0.038
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,twosheet_front:single,1000,70,15,55,0.07,0.015,0.21428571428571427,6.799450402256722,10.610074942060262,0.15984075272856407,0.15157231271522653,0.24564608107297267,0.15538293725503008,-0.0038106245398035385,-0.00019053122699017692,0.038
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,mm,2562,269,159,110,0.1049960967993755,0.06206088992974239,0.5910780669144982,779.622534190679,64.32254999575858,7.065098181737547,0.4818141102322703,1.4172923572836924,0.20261817572995935,0.27919593450231084,0.03576499920974602,0.0312256049960968
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,single,17438,1795,807,988,0.10293611652712467,0.0462782429177658,0.44958217270194983,3549.468388738128,667.7463929010312,5.8275922289471005,0.37042232222601607,1.1385087441158805,0.20516701795734443,0.16525530426867166,0.14408609979185483,0.04226402110333754
