scene,role,roi,condition,arm,n_rows,n_source,n_output_eval,n_reference,source_MSE_mm2,source_MAE_mm,source_p95_mm,improved_fraction,harmed_fraction,unchanged_band_fraction,benefit_sum_mm2,harm_sum_mm2,accepted_fraction,moved_fraction,move_RMS_mm,lost_source_fraction,E_sym_mm,accuracy_mm,completeness_mm,precision_1mm,recall_1mm,fscore_1mm,p95_mm,status
65,confirmation,scan65_roi3,minus3,A_fit_reserved,64569,43833,13510,66970,3.1677868164321823,1.581317136135101,2.717262255760792,0.010996281340542514,0.00882896447881733,0.9801747541806402,1553.2907047346614,2669.7384166671704,,0.02196100295807586,0.5919059398512441,0.03524741633016221,11.82833534673055,1.6149790509841113,22.041691642476987,0.2771280532938564,0.06063909213080484,0.09950519926731625,2.8003705898767506,SCORED
65,confirmation,scan65_roi3,plus3,identity,64569,43833,13152,66970,4.688710231541442,1.895702022612921,3.684381671653004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04615244222389524,11.951950209463083,1.885990042949312,22.017910375976854,0.20643248175182483,0.03622517545169479,0.06163459217869818,3.542773224651579,SCORED
65,confirmation,scan65_roi3,plus3,A_all,64569,43833,16416,66970,6.583949553123136,1.9263559881390828,5.497934754089152,0.49157027810097415,0.40642894622772796,0.10200077567129788,79938.02450020888,163012.0496830992,1.0,0.999488918831018,3.3447971637792313,0.047087810553692426,11.817117707425156,1.9765851271482642,21.657650287702047,0.38346734892787526,0.11636553680752576,0.1785492118650751,5.436239154139354,SCORED
65,confirmation,scan65_roi3,plus3,B_all,64569,43833,15985,66970,7.466697610316461,2.0467228000561275,5.839039308371529,0.4710378025688408,0.4247941048981361,0.10416809253302306,71719.12434257056,193486.64511641595,1.0,0.9998296396103393,3.349862745632363,0.05233499874523761,11.942535691185283,2.1408824263958577,21.744188955974707,0.3690334688770723,0.10758548603852472,0.16660120082993102,5.877585003707764,SCORED
65,confirmation,scan65_roi3,plus3,post_A_keep,64569,43833,13881,66970,4.429199338544868,1.78791725552661,3.760182088440629,0.0822895991604499,0.016859443798051696,0.9008509570414984,15292.520635295774,3917.3796625768878,0.07663120073100095,0.07663120073100095,0.7300767145645325,0.045513654096228866,11.835602946659145,1.7628696128517078,21.90833628046658,0.2821842806714214,0.0687919964163058,0.1106172769610533,3.6489443372013275,SCORED
65,confirmation,scan65_roi3,plus3,post_AB_keep,64569,43833,14133,66970,4.34382398883543,1.753072537351035,3.762980548152427,0.12310359774599046,0.02979490338329569,0.8471014988707138,20267.619462836006,5150.220786303308,0.14970032058727872,0.14970032058727872,1.1009691617045427,0.04423607784089613,11.811377264437464,1.725350168338145,21.897404360536783,0.30679968867190266,0.0793489622218904,0.1260873855172951,3.6564815670877344,SCORED
65,confirmation,scan65_roi3,plus3,random_A_keep,64569,43833,15065,66970,4.84258787783057,1.89960163463727,3.9381845408737632,0.03793945201104191,0.031232176670545023,0.9308283713184131,6077.158437934529,12822.07730772585,0.07663120073100095,0.07661571342284998,0.9188199533008342,0.04631213925581183,11.79019475082017,1.9122193160384044,21.668170185601937,0.23445071357451044,0.07776616395400926,0.11679274211756471,4.134157363607246,SCORED
65,confirmation,scan65_roi3,plus3,A_fit_reserved,64569,43833,13432,66970,4.858040022869597,1.9130952108733834,3.9041028095698334,0.008760522893710218,0.011954463532042069,0.9792850135742477,1218.2428237481558,8640.475567035148,,0.017640043983955148,0.5469425738820185,0.04617525608559761,11.914806431293346,1.917867608400987,21.911745254185707,0.21091423466349019,0.04080931760489771,0.06838665601381011,3.888273410155777,SCORED
69,confirmation,scan69_roi0,native,identity,55674,51872,20156,81385,0.7004971124296991,0.5227740496800413,1.2115644055592178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010857040075446,0.5837320707469751,11.437982009403916,0.9261262155189521,0.3564416047183142,0.5147640681803579,1.4192728499758636,SCORED
69,confirmation,scan69_roi0,native,A_all,55674,51872,21426,81385,2.424084771724864,1.0190127954379298,3.091034537072442,0.12557834669956816,0.5934222702035781,0.2809993830968538,6767.174421513421,96173.11348447223,1.0,0.9988504508388116,2.767285928919272,0.03502853177051203,6.247241816750193,1.0340163137907623,11.460467319709624,0.6803416409969196,0.29391165448178413,0.41048942455977067,3.0721202732216977,SCORED
69,confirmation,scan69_roi0,native,B_all,55674,51872,21213,81385,2.038473026884082,0.9112099852692251,2.811992069906893,0.14715067859346082,0.5435880629241209,0.30926125848241826,6314.611108479556,75718.0977430573,1.0,0.9989761827783167,2.3874152948824254,0.02822331893892659,6.216469326424497,0.9604249550164777,11.472513697832516,0.7301654645736105,0.3091970264790809,0.43442974405439017,2.9232592724844966,SCORED
69,confirmation,scan69_roi0,native,post_A_keep,55674,51872,21071,81385,0.8322381115947204,0.594287886776859,1.6218422530745127,0.05926125848241826,0.17751388032078963,0.7632248611967921,3982.4149474183964,10816.084056106381,0.3878650716672055,0.38716456514710634,1.0389104900194985,0.00483883405305367,6.0426296818863,0.659031478011559,11.42622788576104,0.8788382136585828,0.34781593659765314,0.49838650338013546,1.9157521499232435,SCORED
69,confirmation,scan69_roi0,native,post_AB_keep,55674,51872,21306,81385,0.8772523186865362,0.6149382284243835,1.7171852549271949,0.08395666255397903,0.2312808451573103,0.6847624922887107,4852.728492766273,14021.374551720919,0.49969465100405935,0.49895822107267307,1.253422179169446,0.008540252930289944,6.046058454713608,0.6777113960114879,11.414405513415728,0.8652492255702618,0.3467715180930147,0.4951132875381927,2.010836000196112,SCORED
69,confirmation,scan69_roi0,native,random_A_keep,55674,51872,25334,81385,1.3604208369191462,0.7134465089143064,2.3531001037736714,0.04869679210363973,0.22914096236890807,0.7221622455274522,2664.5490198465964,36896.1124565632,0.3878650716672055,0.3874878758486906,1.7152333635804102,0.01328269586674892,6.084858916241346,0.8133016072523671,11.356416225230324,0.8025973000710508,0.360619278736868,0.49764087744415425,2.6502959925485374,SCORED
69,confirmation,scan69_roi0,native,A_fit_reserved,55674,51872,20339,81385,0.7823741543314251,0.5439175957454971,1.3121727176155416,0.010892196175200493,0.0405613818630475,0.948546421961752,246.60352841501023,4493.729445941344,,0.0792650070050652,0.7458112439915527,0.0010024676125848242,6.003842071810888,0.605787930384719,11.401896213237055,0.9165150695707753,0.3538121275419303,0.5105364152261098,1.5040461915150225,SCORED
69,confirmation,scan69_roi0,minus1,identity,55674,51872,20128,81385,0.7403608681507673,0.6536006769718739,1.2810445392109087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01258867982726712,6.101202027760178,0.7034960230088507,11.498908032511505,0.8735592209856916,0.3021809915832156,0.4490328539964722,1.3621846741942978,SCORED
69,confirmation,scan69_roi0,minus1,A_all,55674,51872,21455,81385,1.927387706029074,0.9381841757841411,2.8788936506646046,0.3416293954349167,0.47164173349784083,0.18672887106724245,10048.532608017733,71621.98874244124,1.0,0.9997305744153465,2.8167167898485093,0.027606415792720544,6.213154328857885,0.9801636799335626,11.446144977782208,0.6974597995805174,0.3005959329114702,0.4201239916726509,2.979044719601221,SCORED
69,confirmation,scan69_roi0,minus1,B_all,55674,51872,21168,81385,1.6698556966450635,0.879624704462149,2.7814998475175914,0.3446560764959901,0.44544262800740286,0.20990129549660702,10707.240463694932,58921.99620735107,1.0,0.99974853612099,2.5352232988482526,0.026738895743368293,6.207524183668687,0.9290346151066619,11.486013752230711,0.719954648526077,0.30242673711371876,0.4259340756430933,2.9313324173703417,SCORED
69,confirmation,scan69_roi0,minus1,post_A_keep,55674,51872,21273,81385,0.8350633259553671,0.6604365745107067,1.593053190404944,0.196657156076496,0.1306485194324491,0.6726943244910549,4718.4558772225655,9630.861768462766,0.39786974171067285,0.3978338182993857,1.1727343990534749,0.012607958050586059,6.072643417505593,0.7124608541457018,11.432825980865484,0.8286560428712453,0.3299502365300731,0.47197268340151316,1.8477026087907742,SCORED
69,confirmation,scan69_roi0,minus1,post_AB_keep,55674,51872,21393,81385,0.8406387647521771,0.664433820370328,1.631830799923156,0.23521360271437383,0.17223164713140038,0.5925547501542258,6711.746933026411,11913.361985534735,0.5107410999748536,0.5106692531522793,1.344446498072543,0.013861042566317087,6.081107651746551,0.7237266214980678,11.438488681995034,0.8190997055111485,0.3304785894206549,0.4709464617862443,1.8692385213341813,SCORED
69,confirmation,scan69_roi0,minus1,random_A_keep,55674,51872,27003,81385,1.2221762131855545,0.7677252432575452,2.0627589777660336,0.13656693399136335,0.1878470080197409,0.6755860579888957,3974.0071969026526,28966.73277454713,0.39786974171067285,0.3977619714768114,1.776088965310752,0.018102251696483652,6.078546445811314,0.8187036398130675,11.338389251809561,0.792097174388031,0.35588867727468204,0.4911182751210307,2.3674257976446693,SCORED
69,confirmation,scan69_roi0,minus1,A_fit_reserved,55674,51872,20534,81385,0.7895183612316524,0.648095417095039,1.3599223231199162,0.10537476866132017,0.05187769895126465,0.8427475323874152,2192.663544231932,4742.561025323603,,0.1863526960520171,0.9379352381931663,0.013610425663170882,6.06320634395335,0.6666339155673158,11.459778772339385,0.8594039154572903,0.318756527615654,0.46503107368968466,1.5270717685496187,SCORED
69,confirmation,scan69_roi0,plus1,identity,55674,51872,19998,81385,1.1137538977348693,0.705654578137364,1.8240849939591095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022478408389882788,6.123611465867107,0.7136436279246465,11.533579303809567,0.8768876887688769,0.3018860969466118,0.4491450438258472,1.8972039390944464,SCORED
69,confirmation,scan69_roi0,plus1,A_all,55674,51872,21443,81385,2.688541472582023,1.0337576546904992,3.268391419334082,0.31768584207279454,0.46971391116594696,0.2126002467612585,13899.777874920888,95587.15895739244,1.0,0.9994431871250494,2.6815178553478223,0.033544108574953733,6.258479318185307,1.0425287889697543,11.47442984740086,0.6935596698223196,0.30048534742274374,0.4193059966691325,3.261645020216563,SCORED
69,confirmation,scan69_roi0,plus1,B_all,55674,51872,21112,81385,2.2429962271561132,0.9340733161721105,2.9713127529762082,0.3447331893892659,0.42529688463911164,0.22996992597162247,15109.91062470388,73685.96873644262,1.0,0.9994431871250494,2.4591452410658836,0.029534238124614434,6.237673377928265,0.9734199244195192,11.501926831437011,0.7302008336491095,0.3059531854764391,0.4312240592977456,3.098920071956449,SCORED
69,confirmation,scan69_roi0,plus1,post_A_keep,55674,51872,20887,81385,1.0518664471384394,0.660536292277166,1.800836573345708,0.2284662245527452,0.09787553979025293,0.6736582356570019,9452.602914390405,6242.377077052384,0.42138161439810323,0.4211660739303804,1.1093896583753278,0.022362739049969153,6.0495060582382045,0.6547737532166199,11.444238363259789,0.8623545746157897,0.33817042452540397,0.48582547268546805,1.942638757711997,SCORED
69,confirmation,scan69_roi0,plus1,post_AB_keep,55674,51872,21138,81385,1.0433287056941678,0.6553433767249427,1.7634676137611431,0.28360194324491056,0.14304441702652684,0.5733536397285626,12802.126253146738,9149.030691611466,0.5498616948665446,0.5496461543988217,1.3761501997823136,0.020974706971005553,6.058895931611927,0.6729766616955275,11.444815201528327,0.8567035670356704,0.3415617128463476,0.4884012625102358,2.0537599520786327,SCORED
69,confirmation,scan69_roi0,plus1,random_A_keep,55674,51872,25684,81385,1.7786948359256132,0.8422003192882811,2.6713011211195616,0.13458127698951264,0.19694632942628007,0.6684723935842073,5890.783914537398,40382.60026036765,0.42138161439810323,0.42114811222473686,1.7291668055683376,0.027529302899444788,6.146968579151811,0.8940880420062617,11.39984911629736,0.7812256657841458,0.3442894882349327,0.47794609198884036,2.8564853428838997,SCORED
69,confirmation,scan69_roi0,plus1,A_fit_reserved,55674,51872,20186,81385,1.139196808634636,0.7051564955961278,1.8873441206846813,0.04131323257248612,0.01974090067859346,0.9389458667489204,890.0654455206464,2209.84011971333,,0.07570858928763875,0.7438926796498773,0.022671190623072178,6.093788369992231,0.7081121900644012,11.47946454992006,0.8707520063410285,0.3107943724273515,0.45808582415987925,1.950109067572269,SCORED
69,confirmation,scan69_roi0,minus3,identity,55674,51872,19892,81385,2.239047642851116,1.306602243616945,2.515486194604198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02621838371375694,6.598258667038186,1.3052276013824906,11.891289732693881,0.38784435954152424,0.11949376420716348,0.18269859992264423,2.5309553395488025,SCORED
69,confirmation,scan69_roi0,minus3,A_all,55674,51872,21395,81385,2.0170241428114544,0.9488070806944618,3.270254924432473,0.618696020974707,0.2700879086983344,0.11121607032695867,71017.03953136405,59500.23653730672,1.0,0.9998203829435643,3.4527974207514687,0.02943784700801974,6.237143302255867,0.9924933542422016,11.481793250269533,0.7129703201682636,0.30096455120722493,0.4232595179262719,3.280397226849331,SCORED
69,confirmation,scan69_roi0,minus3,B_all,55674,51872,21238,81385,1.9888927511318437,0.9599146571589576,3.196125441652454,0.6116980259099322,0.27456045650832817,0.11374151758173967,70186.10072899479,57210.06618573271,1.0,0.9998563063548515,3.3003200585950565,0.027336520666255398,6.254068532912152,0.993694983586507,11.514442082237798,0.6883416517562859,0.290716962585243,0.4087857280211631,3.18410848220614,SCORED
69,confirmation,scan69_roi0,minus3,post_A_keep,55674,51872,21035,81385,1.5705696005739582,0.9835229419706457,2.461447456252796,0.30465376310919184,0.04923658235657002,0.6461096545342381,42841.70984946766,8166.416840466937,0.3630599561734382,0.36304199446779467,1.880961607032478,0.025061690314620605,6.266314500760548,1.0042521644455111,11.528376837075585,0.6123128119800333,0.2539657184984948,0.35902185675649123,2.5028992371217385,SCORED
69,confirmation,scan69_roi0,minus3,post_AB_keep,55674,51872,21225,81385,1.5556319214627297,0.9658039945741715,2.501571281441904,0.3502467612584824,0.07832742134484885,0.5714258173966688,46651.91938739178,11201.779087533398,0.4524733268671193,0.4524553651614757,2.0167058507693123,0.025235194324491055,6.232237237104154,0.9734540682651276,11.49102040594318,0.6261484098939929,0.26286170670270936,0.370277990320303,2.5650654999854834,SCORED
69,confirmation,scan69_roi0,minus3,random_A_keep,55674,51872,27492,81385,2.1412262396752686,1.172458645841355,2.637225111162856,0.22648056755089452,0.09727791486736583,0.6762415175817397,26035.345882028316,20961.154056490766,0.3630599561734382,0.3629701476452204,2.0803250049885347,0.02712446020974707,6.280402045086491,1.1626230433289535,11.398181046844028,0.5252800814782482,0.30160348958653316,0.3831889062208163,2.6871126798643417,SCORED
69,confirmation,scan69_roi0,minus3,A_fit_reserved,55674,51872,20568,81385,1.709189176596347,1.064493424268336,2.4455288246757276,0.21930906847624923,0.020936150524367675,0.7597547809993831,29437.77475159123,1952.9563900238527,,0.23986061716420592,1.7376364036584717,0.025582202344231957,6.32828810547164,1.066705013579926,11.589871197363355,0.5575651497471801,0.21757080543097623,0.3130028942673808,2.4588910335022787,SCORED
69,confirmation,scan69_roi0,plus3,identity,55674,51872,19767,81385,3.4141286597478366,1.4646586549202667,3.3056309427876682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04289404688463911,6.734888421594814,1.4634691106648605,12.006307732524768,0.3820003035361967,0.1201941389690975,0.1828542639397409,3.3378410969765584,SCORED
69,confirmation,scan69_roi0,plus3,A_all,55674,51872,21074,81385,3.7270100083772313,1.1393318366329315,3.9573515861710002,0.6143584207279457,0.2697023442319556,0.1159392350400987,87411.03018710937,103640.81150321334,1.0,0.99974853612099,3.0463324814333537,0.045168877236273906,6.273502704387452,1.103542172163502,11.443463236611402,0.6915630634905571,0.2959390551084352,0.41450142881242646,3.6609126874339797,SCORED
69,confirmation,scan69_roi0,plus3,B_all,55674,51872,21023,81385,3.53551520560219,1.0873305323234792,3.9682113759954616,0.6416756631708822,0.23511721159777915,0.12320712523133868,89257.42109256014,95553.98399911719,1.0,0.9997844595322772,2.930427132016705,0.0405613818630475,6.2558604674148945,1.0439971489659692,11.46772378586382,0.7231603481900776,0.30345886834183206,0.4275186307787668,3.719515905112021,SCORED
69,confirmation,scan69_roi0,plus3,post_A_keep,55674,51872,20744,81385,2.157913757362135,0.9826107644020926,2.8652846396816583,0.42668491671807524,0.03373689080814312,0.5395781924737816,68029.34981655801,2866.9704000069096,0.49091137694435466,0.49085749182742394,1.9234714738360328,0.03867211597779149,6.236744574681918,0.9670406298858691,11.506448519477967,0.6753760123409178,0.2786508570375376,0.39452579524096426,2.868315524464793,SCORED
69,confirmation,scan69_roi0,plus3,post_AB_keep,55674,51872,21067,81385,2.058938631807605,0.9405194172465526,2.8183442758122794,0.49545033929673044,0.05646591610117212,0.4480837446020975,76354.3005409686,6057.883411652924,0.6004957430757625,0.6004238962531881,2.1033780702517593,0.03423812461443553,6.2078202126693975,0.948781925841838,11.466858499496958,0.7019509184981251,0.29475947656202,0.41517914598703676,2.8799671712698065,SCORED
69,confirmation,scan69_roi0,plus3,random_A_keep,55674,51872,27334,81385,3.569239876924505,1.3046408196874206,3.555325584894482,0.3015114127082048,0.1324221159777915,0.5660664713140037,43071.19817099344,51117.127228381614,0.49091137694435466,0.4908395301217804,2.1310573552449994,0.044397748303516345,6.352374840855869,1.2922378018692435,11.412511879842494,0.5267798346381796,0.30124715856730355,0.38329892546371347,3.4186584594121023,SCORED
69,confirmation,scan69_roi0,plus3,A_fit_reserved,55674,51872,20306,81385,3.0197029621257783,1.2690899125631603,3.3335787541415356,0.1834322948797039,0.024174892041949413,0.7923928130783467,25004.08453118325,4544.434744131911,,0.2131156374609333,1.3763177919504794,0.04327961135101789,6.4517495173362,1.2679596101776118,11.63553942449479,0.5111789618831872,0.20865024267371138,0.2963414481419312,3.3080757634572215,SCORED
69,confirmation,scan69_roi1,native,identity,47368,30008,11923,53002,1.182074769866563,0.7546842400009084,2.2463853616239273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.677535885455309,0.7853705458583298,14.569701225052288,0.7965277195336744,0.2539904154560205,0.38516309175106084,2.372198107899913,SCORED
69,confirmation,scan69_roi1,native,A_all,47368,30008,13359,53002,3.274099489204074,1.3171072324810216,3.9398024799328764,0.1909824046920821,0.588009864036257,0.2210077312716609,7975.166471795577,70752.64424967559,1.0,0.9984799864887688,3.1153061920448466,0.0995067981871501,7.869274155431564,1.2890201644446464,14.449528146418482,0.5475709259675126,0.19572846307686503,0.2883769779576621,3.684111777511723,SCORED
69,confirmation,scan69_roi1,native,B_all,47368,30008,12965,53002,3.1364386192598985,1.2976557503087927,3.7199526628873927,0.16575579845374566,0.5977739269528126,0.23647027459344175,6507.933091808938,65154.48348440416,1.0,0.9970021955750717,2.720334877798016,0.08601039722740603,7.8308634273991675,1.2563134353661602,14.405413419432175,0.547628229849595,0.19776612203313082,0.29059064120802947,3.497352558148947,SCORED
69,confirmation,scan69_roi1,native,post_A_keep,47368,30008,12093,53002,1.2041403084729925,0.7750039749245515,2.3006768936193227,0.015295921087709944,0.037723273793655025,0.946980805118635,1024.773048019703,1686.9157305214453,0.04608596520857963,0.04604374261104543,0.35278955683008567,0.0030325246600906423,7.660708661815773,0.8038694739952073,14.517547849636339,0.7830149673364757,0.25234896796347306,0.38168804643570814,2.410777755900856,SCORED
69,confirmation,scan69_roi1,native,post_AB_keep,47368,30008,12261,53002,1.2102981613423673,0.7853091659694995,2.3149197799744305,0.02875899760063983,0.06185017328712343,0.9093908291122368,2198.937829516896,3045.865360922832,0.08649299104880932,0.08642965715250803,0.5528217642565045,0.006198347107438017,7.60916143694426,0.8176741242304034,14.400648749658115,0.7703286844466194,0.2518206860118486,0.37956232890882463,2.4546531089499957,SCORED
69,confirmation,scan69_roi1,native,random_A_keep,47368,30008,12592,53002,1.275245390027062,0.7800720288411382,2.3405299422923536,0.00866435617168755,0.027226073047187417,0.964109570781125,356.2807951791295,3152.1447649553784,0.04608596520857963,0.04600152001351123,0.669653710660047,0.004465475873100507,7.631206277523476,0.8200959086334065,14.442316646413545,0.7712039390088945,0.25732991207878947,0.3858965684213663,2.5732928623801317,SCORED
69,confirmation,scan69_roi1,native,A_fit_reserved,47368,30008,12100,53002,1.2462542413601514,0.7749788806696345,2.3460674229445626,0.0026992801919488137,0.016129032258064516,0.9811716875499866,121.01090080736697,2046.9084813869695,,0.019169059280526937,0.49544727898478985,0.002632631298320448,7.623693575641088,0.7982549938575925,14.449132157424584,0.7858677685950414,0.253367797441606,0.38319240048459585,2.52615764120579,SCORED
69,confirmation,scan69_roi1,minus1,identity,47368,30008,12229,53002,1.0225765715533712,0.7856985208393452,1.8886449104289802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043155158624366835,7.771302078156667,0.8304089310804798,14.712195225232854,0.7627770054787799,0.22084072299158522,0.34251563487626857,2.2684260566101595,SCORED
69,confirmation,scan69_roi1,minus1,A_all,47368,30008,13913,53002,3.2222575453096973,1.3459089572735636,3.860531908021476,0.2477006131698214,0.5693481738203146,0.18295121300986403,6605.938190908071,72613.96485138792,1.0,0.9995144401283567,3.061631560116372,0.07757931218341775,7.899989659361474,1.3880591193081027,14.411920199414844,0.5150578595558111,0.19437002377268783,0.282232516535627,3.8973085733431883,SCORED
69,confirmation,scan69_roi1,minus1,B_all,47368,30008,13530,53002,2.9313073000099936,1.2584042104136082,3.71273295572407,0.26569581444948015,0.5401226339642762,0.19418155158624367,7014.460851724243,64291.65255125057,1.0,0.999788887012329,2.7696084289207197,0.0700813116502266,7.853666139317308,1.3193493107455287,14.387982967889089,0.544789356984479,0.20029432851590506,0.2929019130690969,3.8183582933297817,SCORED
69,confirmation,scan69_roi1,minus1,post_A_keep,47368,30008,12463,53002,1.033361935313431,0.7845284906966205,1.9056778179404834,0.03752332711276993,0.024660090642495334,0.9378165822447347,578.6654544230165,902.312650134884,0.051152676912683666,0.051152676912683666,0.3233710793871356,0.04332178085843775,7.750448187106612,0.8432975504355261,14.657598823777699,0.7563187033619514,0.22970831289385307,0.3523893169155702,2.304103752414439,SCORED
69,confirmation,scan69_roi1,minus1,post_AB_keep,47368,30008,12662,53002,1.0713856212466562,0.8013794929332415,1.9785785146748762,0.054252199413489736,0.05368568381764863,0.8920621167688616,1233.4872744770014,2698.149237673095,0.09839976355345381,0.09839976355345381,0.5642920875163123,0.044154892028792324,7.73670210906894,0.8606198513908134,14.612784366747066,0.7418259358711105,0.23204784725104713,0.35351421187665816,2.380320281653868,SCORED
69,confirmation,scan69_roi1,minus1,random_A_keep,47368,30008,13050,53002,1.140487815644235,0.8150705561305565,2.0380358975509343,0.013063183151159691,0.029058917621967474,0.9578778992268728,355.50606020989915,3893.7866728885474,0.051152676912683666,0.05113156561391657,0.6906931302776074,0.04485470541189016,7.686063696717181,0.8883906478276968,14.483736745606665,0.7368582375478927,0.2329346062412739,0.35397205602843573,2.5807142188529912,SCORED
69,confirmation,scan69_roi1,minus1,A_fit_reserved,47368,30008,12539,53002,1.0899232195432091,0.8067158587842953,1.9905135694496785,0.018861636896827513,0.030891762196747535,0.950246600906425,291.7483533861566,2312.6865662652203,,0.045051511568991724,0.5684699572158182,0.0438216475606505,7.669641350415475,0.8564951870538023,14.482787513777147,0.745992503389425,0.22531225236783517,0.3460937469767658,2.3941255210068033,SCORED
69,confirmation,scan69_roi1,plus1,identity,47368,30008,11699,53002,1.9053061996022942,1.0346011383978497,2.886189990515109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0644494801386297,7.742234539817495,0.9821520563285153,14.502317023306476,0.656209932472861,0.16622014263612694,0.2652512642133803,2.674764293413664,SCORED
69,confirmation,scan69_roi1,plus1,A_all,47368,30008,13458,53002,3.486365785590637,1.3647671619824864,3.8183192976577653,0.3291122367368702,0.4957011463609704,0.17518661690215942,19532.578628531966,66977.01468487016,1.0,0.9994511062320554,3.0464300424987654,0.09944014929352173,7.755020824062909,1.2947684896695661,14.21527315845625,0.5327686134641105,0.1917474812271235,0.2820007463109464,3.510160648260332,SCORED
69,confirmation,scan69_roi1,plus1,B_all,47368,30008,12892,53002,3.2105748653495865,1.312972192640706,3.8081440152911723,0.3325113303119168,0.475039989336177,0.19244868035190615,18177.670741105514,57346.17286285026,1.0,0.9995144401283567,2.7497142328934854,0.09120901093041855,7.838750803983534,1.2461606908810519,14.431340917086017,0.5460750853242321,0.1902758386475982,0.2822156975485834,3.4366647604208307,SCORED
69,confirmation,scan69_roi1,plus1,post_A_keep,47368,30008,11935,53002,1.8642686855187136,1.0257790423031643,2.875465480482191,0.046820847773926956,0.02955878432418022,0.9236203679018928,2256.608856135496,1025.1551335154136,0.07182063840567472,0.07179952710690762,0.4233098388232255,0.0656158357771261,7.7242699248549975,0.9699194543696374,14.478620395340357,0.6592375366568914,0.18063469303045168,0.28356972848715034,2.657418231462042,SCORED
69,confirmation,scan69_roi1,plus1,post_AB_keep,47368,30008,12126,53002,1.8443591409995035,1.0190625513186773,2.883773603190283,0.07854572114102906,0.05025326579578779,0.8712010130631832,3811.353471882355,1982.4541373298118,0.12227664245904409,0.12225553116027699,0.5998458806065601,0.065415889096241,7.7110218146652665,0.9653206310326308,14.456722998297902,0.6619660234207488,0.18972868948341573,0.2949271474937499,2.6760992882052625,SCORED
69,confirmation,scan69_roi1,plus1,random_A_keep,47368,30008,12748,53002,2.0219144157258127,1.0596307715449214,3.0057346241189227,0.02346041055718475,0.03595707811250333,0.9405825113303119,1591.2266406674448,5090.405990102002,0.07182063840567472,0.07179952710690762,0.8257204170966531,0.06738203145827779,7.658889361267197,1.0389265634267046,14.27885215910769,0.6386099780357704,0.18920040753179126,0.2919153231338021,2.8798068409413555,SCORED
69,confirmation,scan69_roi1,plus1,A_fit_reserved,47368,30008,11898,53002,1.9865308427141894,1.0492155161661563,2.9633820893833405,0.022793921620901093,0.023127166089042923,0.954078912290056,428.14440338798386,2865.533493889745,,0.04023813545009289,0.5323510484944688,0.06711543588376433,7.73713849961416,1.005311727459334,14.468965271768985,0.6498571188435031,0.1756914833402513,0.2766023971618901,2.7595238133994626,SCORED
69,confirmation,scan69_roi1,minus3,identity,47368,30008,12858,53002,2.5048872744445907,1.3858266242826618,2.6686049866101422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05471874166888829,8.401683118155711,1.4544005685113595,15.348965667800062,0.36731995644734794,0.09554356439379647,0.15164322238303324,2.829537717803069,SCORED
69,confirmation,scan69_roi1,minus3,A_all,47368,30008,13734,53002,2.9013726505300155,1.2716251908644804,3.764542438693542,0.48353772327379363,0.374633431085044,0.14182884564116235,39280.614957959,51178.348123530406,1.0,0.999577774024658,3.1940750647190272,0.07121434284190882,7.915681147064904,1.3518253126635251,14.479536981466284,0.5231542158147663,0.1976151843326667,0.28686905068805574,3.9410384836195993,SCORED
69,confirmation,scan69_roi1,minus3,B_all,47368,30008,13469,53002,2.4126916151735744,1.1808793728437053,3.3040951073293945,0.5065315915755798,0.3394094908024527,0.15405891762196747,41208.100948242485,38441.49360483783,1.0,0.9996411079209593,2.9412882091842594,0.058884297520661155,7.938820909357117,1.2917573230655748,14.58588449564866,0.5351547999109065,0.1972567072940644,0.2882611009919502,3.7903145217917382,SCORED
69,confirmation,scan69_roi1,minus3,post_A_keep,47368,30008,13081,53002,2.2383895913474223,1.2816602116967997,2.6480610842056436,0.08007864569448148,0.016595574513463076,0.9033257797920554,9146.305607037977,1149.2431326581373,0.07253842256375612,0.07251731126498902,0.6947787321881183,0.05521860837110104,8.205635982546301,1.3621950197636,15.049076945329004,0.4218331931809495,0.13118372891588997,0.20013004684252203,2.831959311204796,SCORED
69,confirmation,scan69_roi1,minus3,post_AB_keep,47368,30008,13178,53002,2.1375561607739626,1.2395695510821936,2.6420045857785905,0.12336710210610503,0.03129165555851773,0.8453412423353772,13067.39803236923,2044.525973341017,0.12867336598547544,0.12865225468670832,0.8952528680085928,0.05521860837110104,8.14715517642324,1.3284411842481303,14.965869168598351,0.4485506146607983,0.14514546620882232,0.219321266152986,2.853611872287829,SCORED
