case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s9133011_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_hard_96.npz,e6e5bcdb4177ed7b2dcddd5358c1d7a54e0b3dd24fbfeada55e5f3ba35e259ac,0.03873836599996139,0.0018943590000617405,0.0,13,2,True,True,0.12006402760796402,0.26222384949542554,0.2639197478673064,0.9830729166666666,0.9895833333333334,0.149220877452278,1.0,0.3363508136169536,0.13828347166419938,0.32985749970662426,,self-report; not geometry-derived layer count or success,0.33580250975411163,0.019197506703382643,0.19930205123362119,0.2531942976983489,1.942015644290171,0.05798435570982896,0.9710078221450855,1.723081864859277,0.27691813514072305,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_hard_256.npz,6928342747ad9c4f5cbe633b75bff44641ac00a6a7d87db233271f312d271b47,0.03873836599996139,0.0012439500000027692,0.0,2,2,True,True,0.08709831607823586,0.22078112179948672,0.14519488845231257,0.9830729166666666,0.9947916666666666,0.11861494136598254,1.0,0.2991609712561601,0.10501816154416954,0.29388859377229276,,self-report; not geometry-derived layer count or success,0.29911369358188056,0.005318367675701291,0.23562862705949597,0.3625630401056468,1.983384284295508,0.01661571570449194,0.991692142147754,1.703629435125706,0.29637056487429403,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_tied_96.npz,b14655b39b2cda20f8031ad1dd0f1888425f85acefae5a2303901b8d7d0a1b31,0.03873836599996139,0.0017018340000731769,0.0,13,2,True,True,0.08145335258047705,0.218972958535046,0.14301618373258418,0.9830729166666666,0.99609375,0.11494474272999168,1.0,0.30261808382009003,0.09965906468853092,0.29675657500251074,,self-report; not geometry-derived layer count or success,0.30223959546748697,0.015130485338972492,0.21672641888006397,0.31728153743838133,1.9669597332705544,0.0330402667294456,0.9834798666352772,1.7129216570951784,0.2870783429048216,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_tied_256.npz,782cce6827aee2c0dabd3225a02ac03a970495f9e0fa379a3c4802707d628a6a,0.03873836599996139,0.0015775409999605472,0.0,2,2,True,True,0.07947353470979966,0.2190544423860865,0.12779566668421763,0.9830729166666666,0.9934895833333334,0.11238795775996901,1.0,0.29912185622181564,0.09762779026102342,0.2939037111787203,,self-report; not geometry-derived layer count or success,0.29911509502178857,0.0020111687375567425,0.23004065720962374,0.3647863238185525,1.9841790527544947,0.015820947245505312,0.9920895263772473,1.711911043123712,0.2880889568762881,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_relax_96.npz,0a0019130faaaa3c7c1a5433e5cd364ae803129474fe2e7e8e6920fc13e3e789,0.03873836599996139,0.015257993999966857,0.013020833333333334,13,2,True,True,0.1311006930968621,0.22959896019669818,0.33425418235839294,0.9908854166666666,0.9986979166666666,0.15028649793920165,1.0,0.264482776862631,0.1372826061925473,0.25782705679373047,,self-report; not geometry-derived layer count or success,0.2642284761811053,0.011595328023791386,0.2085407597004764,0.29911936878086826,1.9919184068986893,0.008081593101310736,0.9959592034493446,1.7490825097370573,0.25091749026294274,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__atlas_relax_256.npz,d3c8e55570c8def233c6ffdd83d0bdbb3d97cd7a9047790cfb9bc8f6c0d177be,0.03873836599996139,0.008462140999995427,0.0026041666666666665,2,2,True,True,0.10687520698542113,0.2102017230356609,0.19922021351474728,0.9856770833333334,0.9986979166666666,0.13036764880628415,1.0,0.2575610377914242,0.11638211954601592,0.2514218040948439,,self-report; not geometry-derived layer count or success,0.2575073317268432,0.005259495709378902,0.3416424666021982,0.616327284802656,1.9977534041410805,0.002246595858919509,0.9988767020705402,1.539280580615549,0.46071941938445105,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__bias_only.npz,463ee05ba8e81134970be62c868c722ffc57ca19948365c4468c91ed726f3c01,,,,,2,True,True,0.7634714754043216,0.9628616434372105,1.9659171267203632,0.7265625,0.9713541666666666,0.7546598479914604,1.0,1.0207209126922978,0.8117840592869742,1.019192531582517,,self-report; not geometry-derived layer count or success,1.0206782288242053,0.009334602920347724,0.19936282669394348,0.2631392707091146,1.9971195777712512,0.002880422228748847,0.9985597888856256,1.7933593481934866,0.20664065180651336,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__old_original.npz,20f1515921f2b4ac1dd2fdffccdc27331c937e09f5fc47403fadd90b6c866ec7,,,0.0,,2,True,True,0.16565891851919612,0.2952785028441818,0.6397556190520669,0.9765625,1.0,0.18822269185750842,1.0,0.3237116053845017,0.1714262113696091,0.3017036401328149,,self-report; not geometry-derived layer count or success,0.32358388202469046,0.009092565888822818,0.7365935660111397,1.2230759709501118,1.787229017467776,0.21277098253222393,0.893614508733888,0.799461530232578,1.200538469767422,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__whole_spatial.npz,f70875e55790b7447ebb4196a5a2a2f3aa8b9a4a2d0386213406a6561b3fe402,,,,,2,True,True,0.06937226000389253,0.20579972445829647,0.12114675828132318,0.9830729166666666,0.9986979166666666,0.1065720679036641,1.0,0.2852068087979601,0.08704570689525089,0.27936184133965,,self-report; not geometry-derived layer count or success,0.2851326488709325,0.006503563066636325,0.31397911538372075,0.4496998981287353,1.9824724927875215,0.017527507212478532,0.9912362463937607,1.5964455642234443,0.4035544357765557,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__local_spatial_96.npz,ba429691e1f6859c4e18ab58e249e7ffe30bc3cf7de82afeaf17ae7e9de3932d,,,,,2,True,True,0.2189240685772417,0.33693685895696285,0.7934711745174108,0.9895833333333334,1.0,0.23990474654668356,1.0,0.35659528307882665,0.22291302049571557,0.3255146337383849,,self-report; not geometry-derived layer count or success,0.3553583903313206,0.029675079363015763,0.7469604626790666,1.2613812639690543,1.7354429500155093,0.2645570499844907,0.8677214750077547,0.7249048618259301,1.2750951381740698,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__apss_2.npz,c11b49744b37e6da07b44215f12dd1acd949add18be31ea0194f78ed4d8dfc63,,,,,2,True,True,0.3450282655005314,0.4337428076272458,0.8770218869028382,0.9739583333333334,1.0,0.35802946820596765,1.0,0.44192230952762523,0.346121147630475,0.4361024515822187,,self-report; not geometry-derived layer count or success,0.4418694071460875,0.006837739874796571,0.23076377034399928,0.3686230850792582,1.9791636504100547,0.02083634958994529,0.9895818252050274,1.6966845975722995,0.3033154024277005,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133011_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133011_b4__rimls_2.npz,926f9f46d2cad3775bae3967b1d3bddc941c915a599c434a28e14bf8722f6106,,,,,2,True,True,0.3559655807109509,0.4478652374130046,0.9052300243061627,0.96484375,1.0,0.38968979377422713,1.0,0.47407053292054613,0.35688747222977385,0.44984170224608355,,self-report; not geometry-derived layer count or success,0.47402855469142446,0.0063086861334056745,0.21598505597163808,0.3354132976563056,1.985855457313507,0.014144542686493011,0.9929277286567535,1.7284827967623297,0.27151720323767026,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__global_hard.npz,2bdaecac4a4dfd422737faf9bbdbd819c65d681daf39dab9c3348e0810671556,0.03933657899995069,0.00015218199996525072,0.0,0,4,True,True,0.1161231207940071,0.25997157514935787,0.17133142350220346,0.9830729166666666,0.9986979166666666,0.11175408954356254,1.0,0.26005861054627544,0.1161318179758161,0.2541642347667547,,self-report; not geometry-derived layer count or success,0.25703296696119804,0.03955420097009979,0.27786077187885627,0.35457804290081646,3.9210138842621456,0.07898611573785441,0.9802534710655364,3.785604916776933,0.21439508322306722,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_hard_96.npz,5570b0a207dc658de1306b7b56c4304e9fd81c56123cec69400d33cbc0e3d285,0.03933657899995069,0.001960080999992897,0.0,12,4,True,True,0.1779552936517508,0.29700685255897186,0.4500189139757811,0.9830729166666666,0.9986979166666666,0.1754152318672384,1.0,0.2975861192529866,0.17796399083355982,0.29350972089685223,,self-report; not geometry-derived layer count or success,0.29535953305407125,0.036335170374360064,0.25978996601184995,0.31661981452529037,3.9422003197081206,0.05779968029187943,0.9855500799270301,3.8188017111193227,0.18119828888067735,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_hard_256.npz,e63e0ba3b6347c63a02ca97c8b2c957be92297ef0fe4c39ca4d4ebef1c71263f,0.03933657899995069,0.0012537850000171602,0.0,2,4,True,True,0.13558193781502925,0.27116837989842646,0.38536221427822787,0.9830729166666666,0.9986979166666666,0.13146420449696117,1.0,0.2713675325716293,0.13559063499683824,0.2681494627669162,,self-report; not geometry-derived layer count or success,0.2692762462211171,0.03362500490823133,0.2824255721142512,0.3525111448023493,3.9522398241784282,0.04776017582157177,0.9880599560446071,3.807116442754301,0.19288355724569906,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_tied_96.npz,86a74f3ab776211b89e4fe099adcc6c8393294c53956d89a79b0c8f48a39dc13,0.03933657899995069,0.0017738610000606059,0.0,12,4,True,True,0.13748400725408985,0.2709154718112577,0.2705468625530487,0.9830729166666666,0.9986979166666666,0.133105604641283,1.0,0.27099890245112257,0.13749270443589884,0.2624904252574629,,self-report; not geometry-derived layer count or success,0.2630566424018104,0.06512762868398544,0.2721915684897899,0.3624095219777889,3.964920953782648,0.035079046217351806,0.991230238445662,3.844822890197538,0.1551771098024619,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_tied_256.npz,fbe7e0d7cd9655a02e08a3d68562382cf6cf66342513955ee0a0bc41e0ef3dad,0.03933657899995069,0.0014771119999750226,0.0,2,4,True,True,0.12540905735452346,0.2649350797482152,0.2690323563831876,0.9817708333333334,0.9986979166666666,0.12114117953460361,1.0,0.2650205339156497,0.12541775453633242,0.2581952159448336,,self-report; not geometry-derived layer count or success,0.25930674738016335,0.0547347618982322,0.26686296455682557,0.3759649406369507,3.9508081770384997,0.049191822961500264,0.9877020442596249,3.858886951836536,0.14111304816346415,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_relax_96.npz,5f3a0ceaa2c5e29a2ae63e9afb14c57fbafd01a749f3babbafc6308b8016e9b8,0.03933657899995069,0.0156258939999816,0.0,12,4,True,True,0.1765308269228676,0.2954955242563827,0.4407043732277468,0.9830729166666666,0.9986979166666666,0.1739428603066154,1.0,0.29607665984640336,0.17653952410467658,0.2922981285998948,,self-report; not geometry-derived layer count or success,0.29355850310200565,0.038533021712714985,0.2756435890347389,0.3173330640221534,3.9570987612234334,0.0429012387765666,0.9892746903058584,3.7874685021024987,0.21253149789750125,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__atlas_relax_256.npz,5b818f64adf48d6507ec4f54ffa49ba3af9bd6a12f2f3265c9f519308f3af204,0.03933657899995069,0.0101528430000144,0.0026041666666666665,2,4,True,True,0.15595915539080638,0.31336327303914935,0.5134973030461276,0.98046875,0.9973958333333334,0.14913075258053946,1.0,0.3136379192667075,0.1559678525726154,0.311272336583861,,self-report; not geometry-derived layer count or success,0.31241584493537444,0.02766015609619357,0.3226702220528728,0.3591509841879673,3.9503279944319387,0.049672005568061284,0.9875819986079847,3.7245565287086877,0.2754434712913123,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__bias_only.npz,04d5deae8d9948930e6877eabb1ec5e4939785d4a8c23e5533c01b9ecaa82d49,,,,,4,True,True,0.8086624384708129,1.0087038833331892,1.9665367541949346,0.7122395833333334,0.9661458333333334,0.7633756018503468,1.0,1.0200246619450744,0.8144041017268404,1.019984668793432,,self-report; not geometry-derived layer count or success,1.0199856543784522,0.008920529038325103,0.18698190916642518,0.22217411648973256,4.002835840344194,0.0028358403441943736,1.0007089600860486,4.024083308819563,0.024083308819562887,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__old_original.npz,d8aa5c984212eb49f18094244f06e15a90fdfaee19e94d0045592318efb0c4e7,,,0.0,,4,True,True,0.24558835674661075,0.46861215538776335,1.1420972024114489,0.9518229166666666,0.98828125,0.24273734188579418,1.0,0.5208490462068966,0.25790993408099167,0.5125028469740699,,self-report; not geometry-derived layer count or success,0.5208077225718304,0.006560872211637872,0.5653748705843381,0.9009278053429896,3.8083596481245663,0.1916403518754337,0.9520899120311416,3.112941587655235,0.8870584123447651,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__whole_spatial.npz,7a8e613f87e265dd7e9978e189f32e30eae28c648f9fc437d68ddfc9e06b0234,,,,,4,True,True,0.11425497089727692,0.25849009039946835,0.14331630042310978,0.9830729166666666,0.9986979166666666,0.10987727509202365,1.0,0.2585762474210256,0.1142636680790859,0.2522571916783539,,self-report; not geometry-derived layer count or success,0.2551710697736142,0.04182583987117004,0.2736632767128407,0.3246424551757419,3.9206674084365716,0.07933259156342842,0.9801668521091429,3.7847213962307684,0.21527860376923158,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b0__local_spatial_96.npz,27dc071186e700a81a8edd90dcd38ccb3ba3179851a0d5aaceab40c607af03c3,,,,,4,True,True,0.20885857380692693,0.34677405231960245,0.8167612320224377,0.9713541666666666,0.9986979166666666,0.21587296807199963,1.0,0.35336541719973313,0.20886727098873592,0.34131096055732807,,self-report; not geometry-derived layer count or success,0.3498959631745042,0.049395678221150145,0.29648911859189214,0.35772524672578443,3.9235850000133894,0.07641499998661061,0.9808962500033473,3.7174314804453497,0.28256851955465034,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
