phase,case,seed,gap,sigma,method,status,shared_case_seconds,bias,retain,selected_family,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,surface_mae_mm,balanced_source_mae_mm,worst_source_mae_mm,model_k,matched_rms_mm,k,fitted_normal_angle_deg,support,plane_vector_world,source_geometry_scope,single_false_split,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_vertical_gap_mm,fitted_gap_error_mm,fitted_perpendicular_gap_mm,source_gap_mm,source_gap_error_mm,counterfactual_source_gap_mm,counterfactual_source_gap_error_mm,fitted_source_plane_mae_mm,assignment_error,supported_assignment_error,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2,supported_counterfactual_geometry_mse_mm2,supported_assignment_delta_mse_mm2,supported_geometry_assignment_cross_mm2,supported_total_mse_mm2,supported_decomposition_error_mm2
bridge,s9172101_g0_n0.5_b0_r1.0,9172101,0,0.5,linear_only,OK,16.351615414998378,0,1.0,S,True,True,0.023643968643106725,0.028414812617315693,0.05175390385870491,1.0,1.0,0.02366790617587768,1.0,0.028421773611596573,0.023643968643106725,0.024064736536607064,1,self-report; not geometry-derived layer count or success,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,1,0.028421773611596573,1,0.039043874943533896,1.0,"[0.0006746498493769744, -9.599618929695094e-05, 1.0000014925871865]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b0_r1.0,9172101,0,0.5,old_constant64,OK,16.351615414998378,0,1.0,S,True,True,0.023643968643106725,0.028414812617315693,0.05175390385870491,1.0,1.0,0.02366790617587768,1.0,0.028421773611596573,0.023643968643106725,0.024064736536607064,1,self-report; not geometry-derived layer count or success,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,1,0.028421773611596573,1,0.039043874943533896,1.0,"[0.0006746498493769744, -9.599618929695094e-05, 1.0000014925871865]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b0_r1.0,9172101,0,0.5,old_spatial36,OK,16.351615414998378,0,1.0,S,True,True,0.023643968643106732,0.028414812617315696,0.051753903858704944,1.0,1.0,0.02366790617587768,1.0,0.028421773611596576,0.023643968643106732,0.024064736536607064,1,self-report; not geometry-derived layer count or success,0.023643968643106732,0.023643968643106732,0.023643968643106732,0.023643968643106732,0.023643968643106732,0.023643968643106732,1,0.028421773611596576,1,0.039043874943533896,1.0,"[0.0006746498493769744, -9.599618929695094e-05, 1.0000014925871865]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b0_r1.0,9172101,0,0.5,rbf_only,OK,16.351615414998378,0,1.0,S,True,True,0.023643968643106725,0.028414812617315693,0.05175390385870491,1.0,1.0,0.02366790617587768,1.0,0.028421773611596573,0.023643968643106725,0.024064736536607064,1,self-report; not geometry-derived layer count or success,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,0.023643968643106725,1,0.028421773611596573,1,0.039043874943533896,1.0,"[0.0006746498493769744, -9.599618929695094e-05, 1.0000014925871865]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,adaptive_bic,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.4153759447716035,0.52919019919879,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801569,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,adaptive_cv,OK,8.828923387998657,4,0.25,R,True,True,0.39313547043388164,0.46348450543503267,1.086412449773151,0.9142857142857143,1.0,0.39348355868628315,1.0,0.4637298681886193,0.39313547043388164,0.24548398861247012,2,self-report; not geometry-derived layer count or success,0.39313547043388164,0.39313547043388164,0.39313547043388164,0.39313547043388164,0.39313547043388164,0.39313547043388164,2,0.4637298681886193,2,0.1642316600915843,1.0,"[6.659356520484624e-05, -0.0028656098182226375, 0.9999973621458305]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,1,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,constant_only,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.4153759447716035,0.52919019919879,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801569,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,linear_only,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.4153759447716035,0.52919019919879,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801569,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,old_constant64,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.4153759447716035,0.52919019919879,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801569,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,old_spatial36,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.41537594477160344,0.5291901991987898,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801568,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r0.25,9172101,0,0.5,rbf_only,OK,8.828923387998657,4,0.25,S,True,True,0.4086834129988985,0.4153759447716035,0.52919019919879,1.0,1.0,0.4089721008924607,1.0,0.4156553554678265,0.4086834129988985,0.07426333842801569,1,self-report; not geometry-derived layer count or success,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,0.4086834129988985,1,0.4156553554678265,1,0.15671706336117744,1.0,"[0.0009365876571706332, -0.0025698775290509523, 0.9999968806687293]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,adaptive_bic,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,adaptive_cv,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,constant_only,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,linear_only,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,old_constant64,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,old_spatial36,OK,9.732159591003438,4,1.0,S,True,True,0.02364452975805063,0.028415544170602464,0.05174931590197784,1.0,1.0,0.02456314852669553,1.0,0.028858546499243375,0.02364452975805063,0.02406560032516569,1,self-report; not geometry-derived layer count or success,0.02364452975805063,0.02364452975805063,0.02364452975805063,0.02364452975805063,0.02364452975805063,0.02364452975805063,1,0.028858546499243375,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n0.5_b4_r1.0,9172101,0,0.5,rbf_only,OK,9.732159591003438,4,1.0,S,True,True,0.023644529758050634,0.02841554417060248,0.05174931590197784,1.0,1.0,0.024563148526695538,1.0,0.028858546499243392,0.023644529758050634,0.0240656003251657,1,self-report; not geometry-derived layer count or success,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,0.023644529758050634,1,0.028858546499243392,1,0.03904559973356583,1.0,"[0.0006746619838256863, -9.612452119188224e-05, 1.000001492707514]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,adaptive_bic,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.16843848726503802,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675727,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675727,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,adaptive_cv,OK,9.245015136002621,0,0.25,R,True,True,0.2609273141317491,0.49329926557138304,1.4340153330856293,0.9142857142857143,1.0,0.25800738021466113,1.0,0.4933436179791347,0.2609273141317491,0.49096669585708363,2,self-report; not geometry-derived layer count or success,0.2609273141317491,0.2609273141317491,0.2609273141317491,0.2609273141317491,0.2609273141317491,0.2609273141317491,2,0.4933436179791347,2,0.32906169197992596,1.0,"[0.00013596788360381844, -0.005741598733536618, 0.9999887407109297]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,1,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,constant_only,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.16843848726503802,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675727,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675727,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,linear_only,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.16843848726503802,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675727,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675727,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,old_constant64,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.16843848726503802,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675727,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675727,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,old_spatial36,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.168438487265038,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675725,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675725,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r0.25,9172101,0,1.0,rbf_only,OK,9.245015136002621,0,0.25,S,True,True,0.14045776628471904,0.16843848726503802,0.32040737183189916,1.0,1.0,0.14100144019957803,1.0,0.16862006499675727,0.14045776628471904,0.1487629395841387,1,self-report; not geometry-derived layer count or success,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,0.14045776628471904,1,0.16862006499675727,1,0.31394750391084225,1.0,"[0.0018755579844009285, -0.005148410114696293, 0.999987110795309]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,adaptive_bic,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,adaptive_cv,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,constant_only,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,linear_only,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,old_constant64,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,old_spatial36,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.056791166631696345,0.10349066967259177,1.0,1.0,0.04740619359289453,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567372,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b0_r1.0,9172101,0,1.0,rbf_only,OK,15.766627994998998,0,1.0,S,True,True,0.04725351312854983,0.05679116663169634,0.10349066967259177,1.0,1.0,0.047406193592894545,1.0,0.056841525043852856,0.04725351312854983,0.04808405641567371,1,self-report; not geometry-derived layer count or success,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,0.04725351312854983,1,0.056841525043852856,1,0.07800277814508615,1.0,"[0.0013481251613487212, -0.00018975326439132434, 1.0000056810636189]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,adaptive_bic,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897835,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897835,0.14878432158954655,1,self-report; not geometry-derived layer count or success,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,adaptive_cv,OK,8.946505414001876,4,0.25,R,True,True,0.41708229613896397,0.6441158493328609,1.8034449840307796,0.9142857142857143,0.9714285714285714,0.41399690907161213,1.0,0.6448062729723879,0.41708229613896397,0.4908437486708397,2,self-report; not geometry-derived layer count or success,0.41708229613896397,0.41708229613896397,0.41708229613896397,0.41708229613896397,0.41708229613896397,0.41708229613896397,2,0.6448062729723879,2,0.3281585795780157,1.0,"[0.00013569316235423692, -0.005725838803890059, 0.9999888472934263]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,1,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,constant_only,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897835,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897835,0.14878432158954655,1,self-report; not geometry-derived layer count or success,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,linear_only,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897835,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897835,0.14878432158954655,1,self-report; not geometry-derived layer count or success,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,old_constant64,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897835,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897835,0.14878432158954655,1,self-report; not geometry-derived layer count or success,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,old_spatial36,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897834,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897834,0.14878432158954652,1,self-report; not geometry-derived layer count or success,0.4481837667897834,0.4481837667897834,0.4481837667897834,0.4481837667897834,0.4481837667897834,0.4481837667897834,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r0.25,9172101,0,1.0,rbf_only,OK,8.946505414001876,4,0.25,S,True,True,0.4481837667897835,0.4722345425365881,0.6896007373752064,1.0,1.0,0.44933098962755935,1.0,0.4732233779771386,0.4481837667897835,0.14878432158954655,1,self-report; not geometry-derived layer count or success,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,0.4481837667897835,1,0.4732233779771386,1,0.3140019019431034,1.0,"[0.0018756591254927033, -0.005149383704346904, 0.9999871039396857]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r1.0,9172101,0,1.0,adaptive_bic,OK,9.853314606996719,4,1.0,S,True,True,0.04716567977286506,0.05669302306759765,0.10325739918652443,1.0,1.0,0.048910845156770195,1.0,0.05752632711863513,0.04716567977286506,0.04796810126052257,1,self-report; not geometry-derived layer count or success,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,1,0.05752632711863513,1,0.07782309759283594,1.0,"[0.0013447669684487876, -0.0001911033012871933, 1.0000056766508059]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
bridge,s9172101_g0_n1.0_b4_r1.0,9172101,0,1.0,adaptive_cv,OK,9.853314606996719,4,1.0,S,True,True,0.04716567977286506,0.05669302306759765,0.10325739918652443,1.0,1.0,0.048910845156770195,1.0,0.05752632711863513,0.04716567977286506,0.04796810126052257,1,self-report; not geometry-derived layer count or success,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,0.04716567977286506,1,0.05752632711863513,1,0.07782309759283594,1.0,"[0.0013447669684487876, -0.0001911033012871933, 1.0000056766508059]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,0,,,,,,,,,,,,,,,,,,,,,,,
