case,method,seed,gap_mm,bias_rms_mm,n_points,primary,stage,supported_fraction,measured_fit_seconds,freeze_seconds,shared_freeze_plus_fit_seconds,input_edit_rms_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,output,output_sha256,ok,info_method,info_variant,info_sharing,info_budget,info_evaluation_only_oracle,info_sigma_mm,info_frozen_common_sha256,info_freeze_seconds,info_supported_fraction,info_active_point_count,info_point_count,info_input_units,info_gauge,info_observation_source,info_interpretation,info_prior,info_final_action,info_fit_rank,info_fit_parameter_count,info_fit_full_rank,info_fit_condition_number,info_fit_effective_condition_number,info_fit_condition_scope,info_fit_solver,info_intercept_scope,info_slope_scope,info_weighted_measurement_sse_mm2,info_measurement_residual_rms_mm,info_final_fit_row_visits,info_final_fit_design_elements,info_status,info_group_count,info_dictionary_size,info_dictionary_capacity_parameters,info_dictionary_candidate_pair_count,info_association_change_fraction,info_association_change_scope,info_grouping_description,info_search_work_proxy,info_budget_matching_scope,info_search_objective_kind,info_entropy_mean,info_margin_mean,info_confidence_scope,info_responsibility_stage,info_search_seconds,info_final_fit_seconds,info_fit_seconds,info_input_edit_rms_mm,info_actual_changed_fraction,info_output_sha256,info_group_assignment_sha256,info_total_seconds,group_count,evaluation_only_weightless_group_impurity,single_surface_fragment_groups,info_compute_target,info_compute_target_met,info_search_objective,info_local_starts_not_scheduled,info_pooling_merge_count,info_compute_proxy_ratio,info_compute_target_overshoot,info_budget_scope,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
ghost_s912113_b4,original_b0_independent,912113,0.0,4.0,768,False,public_development,1.0,0.0006675340118817985,0.2024276349984575,0.2030951690103393,4.131314188411214,True,True,0.0983105065512574,0.12577524061420972,0.2580594155585459,1.0,1.0,0.09968966100979275,1.0,0.12629418398097875,0.0983105065512574,0.12490470994168,,self-report; not geometry-derived layer count or success,0.1254272550982151,0.014772426542331829,0.08880870112982264,0.08880870112982264,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__original_b0_independent.npz,485feb7180e1c6254a0866243d16b9d71eee5bd37531aada2f8893bde5e1e50e,True,finite_surface_reassociation_v7,original,independent,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,10.437598247428868,10.437598247428868,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,798.2223365294592,1.0195048899726478,768,4608,APPLY,2,2,6,1287,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.00017547799507156014,0.000276428007055074,0.0005915340007049963,4.131314188411214,1.0,36f699722fa379b9a3286cfccdacbdc681df978e747a76d59c83fb02c99b9cec,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.20300754999334458,2,0.0,2,,,,,,,,,,,,,,
ghost_s912113_b4,original_b0_shared,912113,0.0,4.0,768,False,public_development,1.0,0.00046820900752209127,0.2024276349984575,0.2028958440059796,4.127752059164897,True,True,0.08449785377003133,0.1041376301804256,0.20974245425973898,1.0,1.0,0.0860758845316632,1.0,0.1047627333424631,0.08449785377003133,0.1030845246738659,,self-report; not geometry-derived layer count or success,0.10371597516788018,0.014772501222192947,0.0888092687487358,0.08880926874873582,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__original_b0_shared.npz,3be55002bd97ce5332325c32ad3ab265105dd024099954324d086b92d4950f57,True,finite_surface_reassociation_v7,original,shared,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,3.0225679783786656,3.0225679783786656,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,802.0429846210297,1.02194199359405,768,3072,APPLY,2,2,6,1287,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0001182060077553615,0.0001812330010579899,0.00040463299956172705,4.127752059164897,1.0,40ee754dd65aeae5058fb54ae25aed0d54c2897e4895acde6e0be4d0ab5c5574,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.2028206489922013,2,0.0,2,,,,,,,,,,,,,,
ghost_s912113_b4,local_multistart_b1_independent,912113,0.0,4.0,768,False,public_development,1.0,0.009976310000638478,0.2024276349984575,0.21240394499909598,4.131314188411214,True,True,0.0983105065512574,0.12577524061420972,0.2580594155585459,1.0,1.0,0.09968966100979275,1.0,0.12629418398097875,0.0983105065512574,0.12490470994168,,self-report; not geometry-derived layer count or success,0.1254272550982151,0.014772426542331829,0.08880870112982264,0.08880870112982264,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b1_independent.npz,c7563b97c19066879413069cbfc58d21311f18c6b7b4c828f20aa435d4bafb0b,True,finite_surface_reassociation_v7,local_multistart,independent,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,10.437598247428868,10.437598247428868,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,798.2223365294592,1.0195048899726478,768,4608,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,4608,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.009546859000693075,0.0002264380018459633,0.00990140499197878,4.131314188411214,1.0,36f699722fa379b9a3286cfccdacbdc681df978e747a76d59c83fb02c99b9cec,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.21231742098461837,2,0.0,2,3861,False,887.2820157946624,18,7,1.1934731934731935,747,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
ghost_s912113_b4,local_multistart_b1_shared,912113,0.0,4.0,768,False,public_development,1.0,0.009860717007541098,0.2024276349984575,0.2122883520059986,4.127752059164897,True,True,0.08449785377003133,0.1041376301804256,0.20974245425973898,1.0,1.0,0.0860758845316632,1.0,0.1047627333424631,0.08449785377003133,0.1030845246738659,,self-report; not geometry-derived layer count or success,0.10371597516788018,0.014772501222192947,0.0888092687487358,0.08880926874873582,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b1_shared.npz,efb5021e9e0ab513fae46a8f83e09ece95e04bd1082b926dcc73a8e8b9fa0ccc,True,finite_surface_reassociation_v7,local_multistart,shared,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,3.0225679783786656,3.0225679783786656,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,802.0429846210297,1.02194199359405,768,3072,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,4608,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.009466935996897519,0.00020093200146220624,0.009788051989744417,4.127752059164897,1.0,40ee754dd65aeae5058fb54ae25aed0d54c2897e4895acde6e0be4d0ab5c5574,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.212204067982384,2,0.0,2,3861,False,887.2820157946624,18,7,1.1934731934731935,747,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
ghost_s912113_b4,reassociate_b1_independent,912113,0.0,4.0,768,False,public_development,1.0,0.0013534320023609325,0.2024276349984575,0.20378106700081844,4.071537582865412,True,True,0.5758841405823597,0.6807170043954281,1.1216566463138091,0.8880208333333334,1.0,0.5727126672427588,1.0,0.6808103199884529,0.5758841405823597,0.680556661138728,,self-report; not geometry-derived layer count or success,0.6806499987144539,0.014773999214620907,0.08873252209957856,0.08873252209957856,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__reassociate_b1_independent.npz,5f33339f64a28028810ca564817ec569aa3374c60e06727191372b3e54d89acc,True,finite_surface_reassociation_v7,reassociate,independent,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.240540945592078,3.240540945592078,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,454.4968654360892,0.7693115333585782,768,4608,APPLY,2,2,6,1287,0.3072916666666667,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,3861,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.44723167380315854,0.4550185114586993,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0009639009949751198,0.00019732600776478648,0.001287109000259079,4.071537582865412,1.0,48e7f3e852ad477adf9290eb12d14ebbfcf76b9e5abaf70ca4d50af49d7ec136,fbaf8f5e59eddb5a684a6e9d4ba774cb2e3a428673c2f25d25f22e25292b5f6e,0.20370312499289867,2,0.0,2,,,404.29645962291045,,,,,,,,,,,
ghost_s912113_b4,reassociate_b1_shared,912113,0.0,4.0,768,False,public_development,1.0,0.001389020006172359,0.2024276349984575,0.20381665500462987,4.074446270803185,True,True,0.5551796486162779,0.6600896949536873,1.1102266298438184,0.875,1.0,0.5492749757534816,1.0,0.6601860637039717,0.5551796486162779,0.6599243483595704,,self-report; not geometry-derived layer count or success,0.66002074125189,0.014773619267131144,0.08873808593779599,0.08873808593779599,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__reassociate_b1_shared.npz,4a8a867f8520d8f55d5896de8572f47fff2f64cfedbf3e36604c69daebd22678,True,finite_surface_reassociation_v7,reassociate,shared,1,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,1.8252087480057786,1.8252087480057786,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,475.7376305643225,0.7870801499646127,768,3072,APPLY,2,2,6,1287,0.3072916666666667,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,3861,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.44723167380315854,0.4550185114586993,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0009691239974927157,0.000202615003217943,0.0013086330000078306,4.074446270803185,1.0,6fa20377c20bee010e2fde2d0ce272fbd9102ff3a63d453e6645266588c237fb,fbaf8f5e59eddb5a684a6e9d4ba774cb2e3a428673c2f25d25f22e25292b5f6e,0.20372464899264742,2,0.0,2,,,404.29645962291045,,,,,,,,,,,
ghost_s912113_b4,local_multistart_b3_independent,912113,0.0,4.0,768,False,public_development,1.0,0.012598411005456,0.2024276349984575,0.2150260460039135,4.131314188411214,True,True,0.0983105065512574,0.12577524061420972,0.2580594155585459,1.0,1.0,0.09968966100979275,1.0,0.12629418398097875,0.0983105065512574,0.12490470994168,,self-report; not geometry-derived layer count or success,0.1254272550982151,0.014772426542331829,0.08880870112982264,0.08880870112982264,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b3_independent.npz,c7563b97c19066879413069cbfc58d21311f18c6b7b4c828f20aa435d4bafb0b,True,finite_surface_reassociation_v7,local_multistart,independent,3,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,10.437598247428868,10.437598247428868,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,798.2223365294592,1.0195048899726478,768,4608,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,9708,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.01219305799168069,0.0002179200091632083,0.012527339000371285,4.131314188411214,1.0,36f699722fa379b9a3286cfccdacbdc681df978e747a76d59c83fb02c99b9cec,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.21494335499301087,2,0.0,2,9009,True,887.2820157946624,18,7,1.0775890775890775,699,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
ghost_s912113_b4,local_multistart_b3_shared,912113,0.0,4.0,768,False,public_development,1.0,0.012724728003377095,0.2024276349984575,0.2151523630018346,4.127752059164897,True,True,0.08449785377003133,0.1041376301804256,0.20974245425973898,1.0,1.0,0.0860758845316632,1.0,0.1047627333424631,0.08449785377003133,0.1030845246738659,,self-report; not geometry-derived layer count or success,0.10371597516788018,0.014772501222192947,0.0888092687487358,0.08880926874873582,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b3_shared.npz,efb5021e9e0ab513fae46a8f83e09ece95e04bd1082b926dcc73a8e8b9fa0ccc,True,finite_surface_reassociation_v7,local_multistart,shared,3,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,3.0225679783786656,3.0225679783786656,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,802.0429846210297,1.02194199359405,768,3072,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,9708,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.012312688995734788,0.00021314100013114512,0.012649096999666654,4.127752059164897,1.0,40ee754dd65aeae5058fb54ae25aed0d54c2897e4895acde6e0be4d0ab5c5574,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.21506511299230624,2,0.0,2,9009,True,887.2820157946624,18,7,1.0775890775890775,699,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
ghost_s912113_b4,reassociate_b3_independent,912113,0.0,4.0,768,False,public_development,1.0,0.0022146010014694184,0.2024276349984575,0.20464223599992692,4.081055153968025,True,True,0.5102443661764046,0.6341327563192031,1.1825401600236984,0.86328125,1.0,0.5091781927276732,1.0,0.634233394776512,0.5102443661764046,0.633960619727351,,self-report; not geometry-derived layer count or success,0.6340612855062466,0.014774480427577594,0.08874083818823862,0.08874083818823862,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__reassociate_b3_independent.npz,006ca5cb390436cc5b297469953c8d8023b1cf49029ad52e58c0954592245f74,True,finite_surface_reassociation_v7,reassociate,independent,3,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.3390841907159667,3.3390841907159667,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,501.53847370506253,0.8081431495302452,768,4608,APPLY,2,2,6,1287,0.3098958333333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,9009,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.4379438783667895,0.4625847497247994,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0018108970107277855,0.000203005998628214,0.002148216008208692,4.081055153968025,1.0,fe38bff7f62e0016483dccee68ba5d1272a03bb399be45e528b127757b31b2eb,4d7bd3671a9287a0a99623464ceead736bf4602a8c17d37626bc7d8f66ce78f7,0.20456423200084828,2,0.0,2,,,396.0620055253368,,,,,,,,,,,
ghost_s912113_b4,reassociate_b3_shared,912113,0.0,4.0,768,False,public_development,1.0,0.002143191988579929,0.2024276349984575,0.20457082698703744,4.081238852859552,True,True,0.4552253829283321,0.5433806022882447,0.9294202826412318,0.9947916666666666,1.0,0.451526554290107,1.0,0.5434980559740176,0.4552253829283321,0.5431797366972881,,self-report; not geometry-derived layer count or success,0.5432972338075489,0.014773374177955125,0.08876124021700815,0.08876124021700815,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__reassociate_b3_shared.npz,549de7a7a67908ceb2523395e5116ef40cd34f8cb9132158f038ac39f426b228,True,finite_surface_reassociation_v7,reassociate,shared,3,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,1.8375793780301684,1.8375793780301684,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,583.6085332114903,0.8717514564359001,768,3072,APPLY,2,2,6,1287,0.3098958333333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,9009,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.4379438783667895,0.4625847497247994,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0017559550033183768,0.00018397399981040508,0.0020776879973709583,4.081238852859552,1.0,639d9e5966e758d4153592b3edfe60c0a00d1a712522cce3e752f4942c64ae75,4d7bd3671a9287a0a99623464ceead736bf4602a8c17d37626bc7d8f66ce78f7,0.20449370399001054,2,0.0,2,,,396.0620055253368,,,,,,,,,,,
ghost_s912113_b4,local_multistart_b6_independent,912113,0.0,4.0,768,False,public_development,1.0,0.016287430000375025,0.2024276349984575,0.21871506499883253,4.131314188411214,True,True,0.0983105065512574,0.12577524061420972,0.2580594155585459,1.0,1.0,0.09968966100979275,1.0,0.12629418398097875,0.0983105065512574,0.12490470994168,,self-report; not geometry-derived layer count or success,0.1254272550982151,0.014772426542331829,0.08880870112982264,0.08880870112982264,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b6_independent.npz,c7563b97c19066879413069cbfc58d21311f18c6b7b4c828f20aa435d4bafb0b,True,finite_surface_reassociation_v7,local_multistart,independent,6,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,10.437598247428868,10.437598247428868,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,798.2223365294592,1.0195048899726478,768,4608,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,17224,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.015840264997677878,0.0002407260035397485,0.016213270006119274,4.131314188411214,1.0,36f699722fa379b9a3286cfccdacbdc681df978e747a76d59c83fb02c99b9cec,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.21862928599875886,2,0.0,2,16731,True,887.2820157946624,18,7,1.029466260235491,493,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
ghost_s912113_b4,local_multistart_b6_shared,912113,0.0,4.0,768,False,public_development,1.0,0.016406763999839313,0.2024276349984575,0.21883439899829682,4.127752059164897,True,True,0.08449785377003133,0.1041376301804256,0.20974245425973898,1.0,1.0,0.0860758845316632,1.0,0.1047627333424631,0.08449785377003133,0.1030845246738659,,self-report; not geometry-derived layer count or success,0.10371597516788018,0.014772501222192947,0.0888092687487358,0.08880926874873582,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/ghost_s912113_b4__local_multistart_b6_shared.npz,efb5021e9e0ab513fae46a8f83e09ece95e04bd1082b926dcc73a8e8b9fa0ccc,True,finite_surface_reassociation_v7,local_multistart,shared,6,False,1.0,08ca4e85f172bc15e5b00115acfdcec5d1bf0aee33985411d79c230221830ae0,0.2024160159926396,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",4,4,True,3.0225679783786656,3.0225679783786656,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,802.0429846210297,1.02194199359405,768,3072,APPLY,2,2,6,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,17224,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.016001847994630225,0.00020787799439858645,0.01633097999729216,4.127752059164897,1.0,40ee754dd65aeae5058fb54ae25aed0d54c2897e4895acde6e0be4d0ab5c5574,825ba0835086b6413082e888b789579749f07707ff42193772fa97a5ea771cff,0.21874699598993175,2,0.0,2,16731,True,887.2820157946624,18,7,1.029466260235491,493,search plus final local sufficient fits; final pooling and output fit separately timed,,,,,,
