phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm,bias,retain
development,bridge,s9172111_g4_n1.0_b4_r1.0,9172111,4,1.0,v17_map,OK,0.29967432899866253,,,True,0.21549513317399327,0.22070014969522767,1.2639331079988858,0.9739583333333334,2,0.0,4.06623792454021,0.06623792454020982,4.09505469619005,0.0950546961900498,4,1.0
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,identity,OK,0.12007908500527265,,,False,1.5651184640953222,1.632648335310808,1.973868814042839,0.4024390243902439,,,4.268165052454694,0.2681650524546937,,,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,old_spatial36,OK,0.12008361600601347,,,False,0.7584965427061409,0.8285402776377242,0.9381204741171238,0.6853658536585366,1,2.7080722609900813e-17,3.2506478992374594,0.7493521007625406,0.0,4.0,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,retained_half,OK,0.12008570400212193,,L,False,0.2081707755740207,0.327192554439135,0.5120513821403515,0.9829268292682927,2,0.04300288139630217,4.090107676847921,0.09010767684792143,4.262458914609931,0.2624589146099314,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,retained_map,OK,0.120085017006204,,L,False,0.19613849362939073,0.34915215227155405,0.5756654042484768,0.9853658536585366,2,0.0,4.12869712799467,0.1286971279946698,4.262458914609931,0.2624589146099314,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,retained_mean,OK,0.1200863090052735,,L,False,0.23791254688413613,0.3275357453998414,0.48002833588801136,0.973170731707317,2,0.08600576279260434,4.051518225701172,0.05151822570117215,4.262458914609931,0.2624589146099314,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r0.25,9172111,4,2.0,v17_map,OK,0.12008440200588666,,,False,0.19613849362939073,0.34915215227155405,0.5756654042484768,0.9853658536585366,2,0.0,4.12869712799467,0.1286971279946698,4.262458914609931,0.2624589146099314,0,0.25
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,identity,OK,0.2252975349983899,,,True,1.5016717941408295,1.5787503733229773,1.9457844448771768,0.4205729166666667,,,4.082775067847248,0.08277506784724764,,,0,1.0
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,old_spatial36,OK,0.2253011319990037,,,True,0.08147779710504775,0.09625806354052446,0.3483252692473185,0.9947916666666666,2,0.0,4.0420784184868515,0.042078418486851454,4.257255382422924,0.25725538242292423,0,1.0
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,retained_half,OK,0.2253033500019228,,L,True,0.09759782563095709,0.11229938866769576,0.34102759301013474,0.9934895833333334,2,0.03752708200570215,3.976718392574409,0.023281607425591044,4.23797652988085,0.23797652988085005,0,1.0
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,retained_map,OK,0.2253026949983905,,L,True,0.08366956637232716,0.10127163023158965,0.37726277500575356,0.9934895833333334,2,0.0,4.037662597547619,0.03766259754761858,4.23797652988085,0.23797652988085005,0,1.0
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,retained_mean,OK,0.2253039799979888,,L,True,0.12768142859752651,0.13716643584603988,0.3556256378084773,0.9830729166666666,2,0.0750541640114043,3.9157741876011984,0.08422581239880156,4.23797652988085,0.23797652988085005,0,1.0
development,bridge,s9172111_g4_n2.0_b0_r1.0,9172111,4,2.0,v17_map,OK,0.22530201599875,,,True,0.08366956637232716,0.10127163023158965,0.37726277500575356,0.9934895833333334,2,0.0,4.037662597547619,0.03766259754761858,4.23797652988085,0.23797652988085005,0,1.0
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,identity,OK,0.14090256600320572,,,False,3.3795281075819497,3.5960697614873616,4.653227626255189,0.2146341463414634,,,3.915316370353857,0.08468362964614284,,,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,old_spatial36,OK,0.14090660300280433,,,False,0.7525138229749151,0.8349068845899136,0.9451946545692375,0.6780487804878049,1,3.5648671454201424e-17,3.249940072678864,0.7500599273211361,0.0,4.0,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,retained_half,OK,0.1409087020001607,,L,False,0.18662408113866236,0.29763452277812746,0.5275836822092256,0.9853658536585366,2,0.04289034832376398,4.089345755799058,0.08934575579905779,4.259963699300234,0.25996369930023366,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,retained_map,OK,0.14090810700145084,,L,False,0.17796583410560257,0.31856863629846843,0.59028739609792,0.9853658536585366,2,0.0,4.128803354077148,0.1288033540771476,4.259963699300234,0.25996369930023366,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,retained_mean,OK,0.14090925600612536,,L,False,0.21606251478849017,0.2999072556898957,0.49498857751089087,0.975609756097561,2,0.08578069664752794,4.049888157520968,0.04988815752096798,4.259963699300234,0.25996369930023366,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r0.25,9172111,4,2.0,v17_map,OK,0.14090735700301593,,,False,0.17796583410560257,0.31856863629846843,0.59028739609792,0.9853658536585366,2,0.0,4.128803354077148,0.1288033540771476,4.259963699300234,0.25996369930023366,4,0.25
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,identity,OK,0.25719055400259094,,,True,3.104241408860379,3.3984610094643974,4.484681373450721,0.26171875,,,4.029948885774526,0.029948885774525813,,,4,1.0
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,old_spatial36,OK,0.257194810998044,,,True,0.0815127305174493,0.09611363604715603,0.3562373342498459,0.9947916666666666,2,0.0,4.041819962990784,0.041819962990784276,4.256714868901186,0.2567148689011862,4,1.0
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,retained_half,OK,0.2571964860035223,,L,True,0.09779413843657443,0.11226614314814923,0.3487194703698484,0.9934895833333334,2,0.03763077002460722,3.976309083737601,0.023690916262399053,4.237544283385656,0.23754428338565603,4,1.0
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,retained_map,OK,0.25719600100273965,,L,True,0.08375082787072756,0.10117689928483015,0.3845945759182716,0.9934895833333334,2,0.0,4.037321990239822,0.03732199023982208,4.237544283385656,0.23754428338565603,4,1.0
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,retained_mean,OK,0.2571971229990595,,L,True,0.12796021659200044,0.1371932451624934,0.36297918476868524,0.9830729166666666,2,0.07526154004921444,3.915296177235379,0.08470382276462107,4.237544283385656,0.23754428338565603,4,1.0
development,bridge,s9172111_g4_n2.0_b4_r1.0,9172111,4,2.0,v17_map,OK,0.2571954400045797,,,True,0.08375082787072756,0.10117689928483015,0.3845945759182716,0.9934895833333334,2,0.0,4.037321990239822,0.03732199023982208,4.237544283385656,0.23754428338565603,4,1.0
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,identity,OK,0.14010348200099543,,,False,0.39716049886815624,0.404034572142345,0.4877491221598735,0.9679802955665024,,,8.08416249779149,0.08416249779149076,,,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,old_spatial36,OK,0.14010771500034025,,,False,0.740277916234746,0.7720283008873763,0.9276606747136288,0.7266009852216748,2,0.0,7.781457830174519,0.21854216982548103,3.069245798518167,4.930754201481832,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,retained_half,OK,0.14010983600019244,,L,False,0.06873568603081938,0.09080280955423137,0.1454241796008739,0.9975369458128078,2,0.0,8.142485629890354,0.14248562989035385,7.969904506071642,0.030095493928357975,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,retained_map,OK,0.14010924099420663,,L,False,0.06873568603081938,0.09080280955423137,0.1454241796008739,0.9975369458128078,2,0.0,8.142485629890354,0.14248562989035385,7.969904506071642,0.030095493928357975,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,retained_mean,OK,0.14011040599871194,,L,False,0.06873568603081938,0.09080280955423137,0.1454241796008739,0.9975369458128078,2,0.0,8.142485629890354,0.14248562989035385,7.969904506071642,0.030095493928357975,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r0.25,9172111,8,0.5,v17_map,OK,0.1401085420002346,,,False,0.06873568603081938,0.09080280955423137,0.1454241796008739,0.9975369458128078,2,0.0,8.142485629890354,0.14248562989035385,7.969904506071642,0.030095493928357975,0,0.25
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,identity,OK,0.2351966470014304,,,True,0.3940600516026905,0.39261645485344904,0.4864461112192942,0.9700520833333334,,,8.030029191812071,0.030029191812070977,,,0,1.0
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,old_spatial36,OK,0.2352004600033979,,,True,0.035663578278480386,0.03502552788033607,0.08105382569088171,1.0,2,0.0,8.036430202648638,0.0364302026486385,7.98262859022974,0.017371409770260193,0,1.0
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,retained_half,OK,0.2352022350023617,,R,True,0.035663578278480386,0.03502552788033607,0.08105382569088171,1.0,2,0.0,8.036430202648638,0.0364302026486385,7.98262859022974,0.017371409770260193,0,1.0
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,retained_map,OK,0.23520173800352495,,R,True,0.035663578278480386,0.03502552788033607,0.08105382569088171,1.0,2,0.0,8.036430202648638,0.0364302026486385,7.98262859022974,0.017371409770260193,0,1.0
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,retained_mean,OK,0.23520270999870263,,R,True,0.035663578278480386,0.03502552788033607,0.08105382569088171,1.0,2,0.0,8.036430202648638,0.0364302026486385,7.98262859022974,0.017371409770260193,0,1.0
development,bridge,s9172111_g8_n0.5_b0_r1.0,9172111,8,0.5,v17_map,OK,0.23520121700130403,,,True,0.930816216213541,0.9352822053546644,1.1010890663601594,0.5703125,2,0.0,7.462796713220268,0.5372032867797323,3.7855140627845674,4.214485937215432,0,1.0
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,identity,OK,0.1520304860023316,,,False,2.930819908786973,3.162118974933852,4.294543144386593,0.312807881773399,,,8.206235121579395,0.20623512157939494,,,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,old_spatial36,OK,0.15203414700226858,,,False,0.8322729729310752,0.9296086434474029,1.255852322369047,0.7068965517241379,2,0.0,7.917680485481361,0.08231951451863928,3.0692363198708925,4.9307636801291075,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,retained_half,OK,0.15203607700095745,,L,False,0.31892442389856757,0.362963970545675,0.8823857994361244,0.9704433497536946,2,0.0,8.27870358777306,0.2787035877730606,7.969898833819029,0.03010116618097136,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,retained_map,OK,0.1520355090033263,,L,False,0.31892442389856757,0.362963970545675,0.8823857994361244,0.9704433497536946,2,0.0,8.27870358777306,0.2787035877730606,7.969898833819029,0.03010116618097136,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,retained_mean,OK,0.1520366330005345,,L,False,0.31892442389856757,0.362963970545675,0.8823857994361244,0.9704433497536946,2,0.0,8.27870358777306,0.2787035877730606,7.969898833819029,0.03010116618097136,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r0.25,9172111,8,0.5,v17_map,OK,0.1520348819976789,,,False,0.31892442389856757,0.362963970545675,0.8823857994361244,0.9704433497536946,2,0.0,8.27870358777306,0.2787035877730606,7.969898833819029,0.03010116618097136,4,0.25
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,identity,OK,0.27513098199415253,,,True,2.6474980370792283,2.877485014693172,4.039579470437838,0.3515625,,,8.464026305609357,0.464026305609357,,,4,1.0
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,old_spatial36,OK,0.2751360999973258,,,True,0.07105731202911905,0.07993629300007458,0.5522889204855186,0.9908854166666666,2,0.0,8.045789188878862,0.045789188878861964,7.985055409897943,0.014944590102056843,4,1.0
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,retained_half,OK,0.27513802699832013,,R,True,0.07105731202911908,0.0799362930000746,0.5522889204855186,0.9908854166666666,2,0.0,8.045789188878862,0.045789188878861964,7.985055409897943,0.014944590102056843,4,1.0
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,retained_map,OK,0.27513753599487245,,R,True,0.07105731202911908,0.0799362930000746,0.5522889204855186,0.9908854166666666,2,0.0,8.045789188878862,0.045789188878861964,7.985055409897943,0.014944590102056843,4,1.0
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,retained_mean,OK,0.27513853799609933,,R,True,0.07105731202911908,0.0799362930000746,0.5522889204855186,0.9908854166666666,2,0.0,8.045789188878862,0.045789188878861964,7.985055409897943,0.014944590102056843,4,1.0
development,bridge,s9172111_g8_n0.5_b4_r1.0,9172111,8,0.5,v17_map,OK,0.2751369409961626,,,True,0.9660619348766731,0.9807996093129047,1.227920757576671,0.5611979166666666,2,0.0,7.468821334711223,0.5311786652887767,3.7880158153195294,4.211984184680471,4,1.0
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,identity,OK,0.15162338999653002,,,True,0.7943209977363125,0.8080691442846899,0.975498244319747,0.7068965517241379,,,8.168324995582985,0.16832499558298508,,,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,old_spatial36,OK,0.15162858399708057,,,True,0.13548195823220216,0.16032900843481634,0.3182973084722126,0.9802955665024631,2,0.0,8.17384440444844,0.17384440444843996,8.005878990388839,0.005878990388838545,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,retained_half,OK,0.1516306670018821,,L,True,0.13548199830050284,0.1603290471506557,0.3182973272426054,0.9802955665024631,2,3.5642493879582694e-08,8.173844404767207,0.1738444047672072,8.005878790525934,0.005878790525933653,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,retained_map,OK,0.15163007799856132,,L,True,0.13548202936592565,0.1603291000769716,0.3182973409169981,0.9802955665024631,2,0.0,8.173844513013327,0.17384451301332682,8.005878790525934,0.005878790525933653,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,retained_mean,OK,0.1516311899977154,,L,True,0.1354819672350801,0.16032899422433985,0.3182973135695106,0.9802955665024631,2,7.128498775321269e-08,8.17384429652109,0.17384429652108935,8.005878790525934,0.005878790525933653,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r0.25,9172111,8,1.0,v17_map,OK,0.15162944400071865,,,True,0.13548202936592565,0.1603291000769716,0.3182973409169981,0.9802955665024631,2,0.0,8.173844513013327,0.17384451301332682,8.005878790525934,0.005878790525933653,0,0.25
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,identity,OK,0.30536540700268233,,,True,0.788120103205381,0.7852329097068982,0.9728922224385884,0.734375,,,8.060058383624142,0.06005838362414195,,,0,1.0
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,old_spatial36,OK,0.3053700700038462,,,True,0.07750163976651743,0.07168032582719491,0.16212349377944527,0.9947916666666666,2,0.0,8.038751429478083,0.038751429478082855,7.986374784058073,0.013625215941926783,0,1.0
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,retained_half,OK,0.3053721110045444,,L,True,0.0775016394764188,0.07168032511578559,0.16212349503452791,0.9947916666666666,2,2.9118489223489375e-09,8.03875142345412,0.038751423454119305,7.986374694476591,0.01362530552340857,0,1.0
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,retained_map,OK,0.3053714729976491,,L,True,0.077501642048575,0.07168032719320364,0.16212349571741413,0.9947916666666666,2,0.0,8.038751428176734,0.03875142817673449,7.986374694476591,0.01362530552340857,0,1.0
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,retained_mean,OK,0.30537291699874913,,L,True,0.07750163690426265,0.0716803230383676,0.16212349435167178,0.9947916666666666,2,5.82369784588685e-09,8.038751418731504,0.03875141873150412,7.986374694476591,0.01362530552340857,0,1.0
development,bridge,s9172111_g8_n1.0_b0_r1.0,9172111,8,1.0,v17_map,OK,0.3053708320003352,,,True,0.077501642048575,0.07168032719320364,0.16212349571741413,0.9947916666666666,2,0.0,8.038751428176734,0.03875142817673449,7.986374694476591,0.01362530552340857,0,1.0
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,identity,OK,0.15142917099728948,,,True,3.0638058671365322,3.306345622418422,4.396418946236379,0.3054187192118227,,,8.290397619370886,0.2903976193708857,,,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,old_spatial36,OK,0.15143274599540746,,,True,0.48126394654609334,0.38447206863462474,1.4015371152902663,0.9458128078817734,2,0.0,8.090174195405966,0.09017419540596627,7.9873591323514725,0.012640867648527454,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,retained_half,OK,0.15143456000078004,,L,True,0.4812639533535077,0.3844721187340024,1.401537113664122,0.9458128078817734,2,4.349222271131629e-08,8.090174114069864,0.09017411406986398,7.987358733498832,0.012641266501168147,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,retained_map,OK,0.1514339739951538,,L,True,0.48126391501488297,0.38447205363267256,1.4015371109707893,0.9458128078817734,2,0.0,8.090174246579224,0.0901742465792239,7.987358733498832,0.012641266501168147,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,retained_mean,OK,0.15143508299661335,,L,True,0.48126399169213213,0.38447218383533216,1.4015371163578987,0.9458128078817734,2,8.698444542263257e-08,8.0901739815605,0.0901739815605005,7.987358733498832,0.012641266501168147,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r0.25,9172111,8,1.0,v17_map,OK,0.1514334349994897,,,True,0.48126391501488297,0.38447205363267256,1.4015371109707893,0.9458128078817734,2,0.0,8.090174246579224,0.0901742465792239,7.987358733498832,0.012641266501168147,4,0.25
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,identity,OK,0.29305145500256913,,,True,2.77777967047089,3.0028550919578487,4.136382989304355,0.3346354166666667,,,8.49405549742143,0.49405549742142973,,,4,1.0
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,old_spatial36,OK,0.2930556669962243,,,True,0.10184951098151036,0.0977653317844496,0.4757074238464612,0.9869791666666666,2,0.0,8.03970577806584,0.03970577806584075,7.984715083594581,0.015284916405419402,4,1.0
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,retained_half,OK,0.29305793599633034,,L,True,0.10184951037094347,0.09776533172041069,0.4757074240120476,0.9869791666666666,2,3.20806208825135e-09,8.039705768736814,0.039705768736814306,7.984715070919596,0.01528492908040402,4,1.0
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,retained_map,OK,0.2930573289995664,,L,True,0.10184951322569176,0.09776533401967236,0.4757074242698613,0.9869791666666666,2,0.0,8.039705773950516,0.03970577395051578,7.984715070919596,0.01528492908040402,4,1.0
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,retained_mean,OK,0.2930585650028661,,L,True,0.10184950751619525,0.09776532942114904,0.4757074237542461,0.9869791666666666,2,6.416124167632876e-09,8.039705763523113,0.039705763523112836,7.984715070919596,0.01528492908040402,4,1.0
development,bridge,s9172111_g8_n1.0_b4_r1.0,9172111,8,1.0,v17_map,OK,0.2930566209979588,,,True,0.10184951322569176,0.09776533401967236,0.4757074242698613,0.9869791666666666,2,0.0,8.039705773950516,0.03970577395051578,7.984715070919596,0.01528492908040402,4,1.0
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,identity,OK,0.11131483600183856,,,True,1.5830654189997657,1.6161382885693798,1.950996488639494,0.4088669950738916,,,8.33664999116597,0.33664999116597016,,,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,old_spatial36,OK,0.11131967200344661,,,True,0.2093231261851501,0.29216372570196947,0.48654528139733744,0.9876847290640394,2,0.0,8.522856486111484,0.5228564861114844,7.986254494301998,0.013745505698001814,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,retained_half,OK,0.11132176800310845,,L,True,0.21802925199020853,0.3016971804058035,0.4924476624534706,0.9876847290640394,2,0.007015357123517482,8.513111008872556,0.5131110088725563,7.975183735629994,0.02481626437000628,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,retained_map,OK,0.11132121999980882,,L,True,0.2139130903929978,0.2977207208854516,0.4894003495909039,0.9876847290640394,2,0.0,8.529986598882317,0.5299865988823171,7.975183735629994,0.02481626437000628,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,retained_mean,OK,0.11132233700482175,,L,True,0.2242568740564839,0.3090956242648958,0.5039405982025305,0.9852216748768473,2,0.01403071424703498,8.496235418862796,0.49623541886279554,7.975183735629994,0.02481626437000628,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r0.25,9172111,8,2.0,v17_map,OK,0.11132049900334096,,,True,0.2139130903929978,0.2977207208854516,0.4894003495909039,0.9876847290640394,2,0.0,8.529986598882317,0.5299865988823171,7.975183735629994,0.02481626437000628,0,0.25
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,identity,OK,0.2405680880037835,,,True,1.5712709926146065,1.5704658194137964,1.9457844448771768,0.41796875,,,8.120116767248287,0.12011676724828746,,,0,1.0
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,old_spatial36,OK,0.2405722270050319,,,True,0.1503452869335375,0.14132955667117905,0.3653108155649175,0.9856770833333334,2,0.0,8.02592977509718,0.02592977509718075,7.960493317804803,0.039506682195196596,0,1.0
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,retained_half,OK,0.24057439500029432,,L,True,0.15566504147426544,0.14686107621358235,0.36955820264861833,0.9856770833333334,2,0.005621849223622788,8.013160778918822,0.013160778918821947,7.954486468746964,0.04551353125303592,0,1.0
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,retained_map,OK,0.2405737709996174,,L,True,0.15184079825517835,0.14271917687390634,0.3660363111480658,0.9856770833333334,2,0.0,8.024885817561344,0.024885817561344226,7.954486468746964,0.04551353125303592,0,1.0
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,retained_mean,OK,0.2405749649988138,,L,True,0.16055085490650814,0.15207357627774912,0.3787429013741103,0.9817708333333334,2,0.011243698447245579,8.001435740276298,0.0014357402762978921,7.954486468746964,0.04551353125303592,0,1.0
development,bridge,s9172111_g8_n2.0_b0_r1.0,9172111,8,2.0,v17_map,OK,0.24057300300046336,,,True,0.15184079825517835,0.14271917687390634,0.3660363111480658,0.9856770833333334,2,0.0,8.024885817561344,0.024885817561344226,7.954486468746964,0.04551353125303592,0,1.0
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,identity,OK,0.13815287299803458,,,True,3.4514459094298955,3.7104256200471655,4.746229266637796,0.24876847290640394,,,8.45872261495387,0.4587226149538708,,,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,old_spatial36,OK,0.13815675999649102,,,True,0.28097277117181285,0.29368057619963533,0.5775616369468299,0.9876847290640394,2,0.0,8.559182431672173,0.5591824316721734,7.986325285057473,0.013674714942527366,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,retained_half,OK,0.13815933300065808,,L,True,0.2856548644151413,0.3025183641323984,0.5814869435709239,0.9852216748768473,2,0.007039408471255344,8.549388474740995,0.5493884747409954,7.97524395192182,0.02475604807817966,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,retained_map,OK,0.138158433001081,,L,True,0.2827668175404249,0.2972362263865469,0.5787709142064712,0.9876847290640394,2,0.0,8.566299651464359,0.5662996514643588,7.97524395192182,0.02475604807817966,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,retained_mean,OK,0.13815993900061585,,L,True,0.2908968306115932,0.30970019953226147,0.5914199954669409,0.9852216748768473,2,0.01407881694251068,8.532477298017632,0.532477298017632,7.97524395192182,0.02475604807817966,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r0.25,9172111,8,2.0,v17_map,OK,0.13815741299913498,,,True,0.2827668175404249,0.2972362263865469,0.5787709142064712,0.9876847290640394,2,0.0,8.566299651464359,0.5662996514643588,7.97524395192182,0.02475604807817966,4,0.25
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,identity,OK,0.2755028690007748,,,True,3.179299077267846,3.394760323562869,4.484681373450721,0.26171875,,,8.554113881045572,0.5541138810455717,,,4,1.0
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,old_spatial36,OK,0.2755071179999504,,,True,0.19839655726609426,0.19112142324219744,0.7997686253245722,0.9791666666666666,2,0.0,8.104722999968386,0.10472299996838608,7.960571869319284,0.039428130680716045,4,1.0
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,retained_half,OK,0.27550915400206577,,L,True,0.20371591314570422,0.19665486562503318,0.8017178499437455,0.9791666666666666,2,0.005624212469771263,8.09194915762158,0.0919491576215794,7.954560702826663,0.04543929717333661,4,1.0
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,retained_map,OK,0.2755086120014312,,L,True,0.19988888202121116,0.1925077565870281,0.8000996947631159,0.9791666666666666,2,0.0,8.103681619351317,0.10368161935131681,7.954560702826663,0.04543929717333661,4,1.0
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,retained_mean,OK,0.2755096769978991,,L,True,0.2086041196977507,0.20187089530435948,0.8059983749319933,0.9752604166666666,2,0.011248424939542518,8.08021669589184,0.08021669589184022,7.954560702826663,0.04543929717333661,4,1.0
development,bridge,s9172111_g8_n2.0_b4_r1.0,9172111,8,2.0,v17_map,OK,0.27550796699506463,,,True,0.19988888202121116,0.1925077565870281,0.8000996947631159,0.9791666666666666,2,0.0,8.103681619351317,0.10368161935131681,7.954560702826663,0.04543929717333661,4,1.0
development,bridge,s9172121_g0_n0.5_b0_r0.25,9172121,0,0.5,identity,OK,0.06651446299656527,,,False,0.39936563350187515,0.39936563350187515,0.4834038891413486,0.9746192893401016,,,,,,,0,0.25
development,bridge,s9172121_g0_n0.5_b0_r0.25,9172121,0,0.5,old_spatial36,OK,0.06651917300041532,,,False,0.09466453390650673,0.09466453390650673,0.1112222522067591,1.0,1,1.0998871261627451e-18,,,,,0,0.25
development,bridge,s9172121_g0_n0.5_b0_r0.25,9172121,0,0.5,retained_half,OK,0.06652164700062713,,S,False,0.09466453390650673,0.09466453390650673,0.11122225220675912,1.0,1,0.0,,,,,0,0.25
development,bridge,s9172121_g0_n0.5_b0_r0.25,9172121,0,0.5,retained_map,OK,0.06652100199426059,,S,False,0.09466453390650673,0.09466453390650673,0.11122225220675912,1.0,1,0.0,,,,,0,0.25
