phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm
confirmation,statistical,s9181171_g2_n2_l1,9181171,2.0,2.0,retained_map,OK,2.9156272189939045,1.0,L,False,0.18880135388239475,0.23041103789286177,0.3911082462082019,0.9791666666666666,2,0.0,2.129185637464677,0.12918563746467715,2.5654795561657036,0.5654795561657036
confirmation,statistical,s9181171_g2_n2_l1,9181171,2.0,2.0,retained_mean,OK,2.915628763999848,1.0,L,False,0.20449710200097507,0.2172240010492808,0.31313780739211194,0.9817708333333334,2,0.1155386614476365,1.9757010322166135,0.02429896778338647,2.5654795561657036,0.5654795561657036
confirmation,statistical,s9181171_g2_n2_l1,9181171,2.0,2.0,v17_map,OK,2.9156264669945813,1.0,,False,0.18880135388239475,0.23041103789286177,0.3911082462082019,0.9791666666666666,2,0.0,2.129185637464677,0.12918563746467715,2.5654795561657036,0.5654795561657036
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,identity,OK,2.897417164000217,0.0,,True,0.7671308895927487,0.7681700692136134,0.9763890237168656,0.7317708333333334,,,7.949176487304736,0.050823512695264306,,
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,old_spatial36,OK,2.897422138004913,0.0,,True,0.06680500507436253,0.07722167174102922,0.29979830378978994,0.9986979166666666,2,0.0,7.930227569271578,0.06977243072842221,7.952409477486768,0.04759052251323226
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,retained_half,OK,2.897424973998568,0.0,C,True,0.06706309934181719,0.07695754332666388,0.2921925721800003,0.9986979166666666,2,0.00029226957795203373,7.930771941932257,0.06922805806774335,7.952397459251496,0.04760254074850412
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,retained_map,OK,2.897424167000281,0.0,C,True,0.06683065381409274,0.0772473204807594,0.29980987550213517,0.9986979166666666,2,0.0,7.9302161881782025,0.06978381182179749,7.952397459251496,0.04760254074850412
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,retained_mean,OK,2.8974258580055903,0.0,C,True,0.06734346954346247,0.07666776617256842,0.2845907532985768,0.9986979166666666,2,0.0005845391559040567,7.931327695686311,0.0686723043136892,7.952397459251496,0.04760254074850412
confirmation,statistical,s9181171_g8_n1_l0,9181171,8.0,1.0,v17_map,OK,2.8974232760010636,0.0,,True,0.06683065381409274,0.0772473204807594,0.29980987550213517,0.9986979166666666,2,0.0,7.9302161881782025,0.06978381182179749,7.952397459251496,0.04760254074850412
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,identity,OK,2.0239348859977326,0.5,,True,0.7671308895927487,0.7681700692136135,0.9763890237168656,0.73046875,,,7.967616330856547,0.03238366914345292,,
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,old_spatial36,OK,2.02394029199786,0.5,,True,0.06587401197647866,0.07629067864314533,0.2997104358701066,0.9986979166666666,2,0.0,7.94868975063039,0.05131024936961026,7.952927850204834,0.04707214979516561
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,retained_half,OK,2.023943259999214,0.5,L,True,0.06607228650782739,0.07612846263546755,0.2941421878016906,0.9986979166666666,2,0.00020936976817385018,7.949088709074027,0.05091129092597324,7.952869126471223,0.04713087352877743
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,retained_map,OK,2.0239423739985796,0.5,L,True,0.0659205329855612,0.07633719965222788,0.29972909699006567,0.9986979166666666,2,0.0,7.948671893989666,0.05132810601033366,7.952869126471223,0.04713087352877743
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,retained_mean,OK,2.0239441609955975,0.5,L,True,0.06628132746860833,0.07591972561870722,0.28856324192442623,0.9986979166666666,2,0.0004187395363477363,7.949505524158388,0.05049447584161193,7.952869126471223,0.04713087352877743
confirmation,statistical,s9181171_g8_n1_l0.5,9181171,8.0,1.0,v17_map,OK,2.023941437000758,0.5,,True,0.0659205329855612,0.07633719965222788,0.29972909699006567,0.9986979166666666,2,0.0,7.948671893989666,0.05132810601033366,7.952869126471223,0.04713087352877743
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,identity,OK,3.2903039719967637,1.0,,True,0.7681700692136134,0.7681700692136134,0.9763890237168656,0.7421875,,,8.071341191758831,0.07134119175883136,,
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,old_spatial36,OK,3.290308962998097,1.0,,True,0.07781007756783238,0.07781007756783237,0.09404762725599126,1.0,2,0.0,8.071340981768238,0.07134098176823755,8.194300155395215,0.19430015539521506
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,retained_half,OK,3.2903119640031946,1.0,L,True,0.07780983735622027,0.07780983735622025,0.09404710121957517,1.0,2,3.704582929822417e-07,8.071339986643945,0.07133998664394525,8.19429918773087,0.19429918773086996
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,retained_map,OK,3.2903110589977587,1.0,L,True,0.07781020539383053,0.07781020539383052,0.09404778011116385,1.0,2,0.0,8.071340727564813,0.07134072756481302,8.19429918773087,0.19429918773086996
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,retained_mean,OK,3.2903128510006354,1.0,L,True,0.07780946931860999,0.07780946931860999,0.0940464234359045,1.0,2,7.409165859717728e-07,8.071339245723077,0.07133924572307748,8.19429918773087,0.19429918773086996
confirmation,statistical,s9181171_g8_n1_l1,9181171,8.0,1.0,v17_map,OK,3.290310081996722,1.0,,True,0.07781020539383053,0.07781020539383052,0.09404778011116385,1.0,2,0.0,8.071340727564813,0.07134072756481302,8.19429918773087,0.19429918773086996
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,identity,OK,2.2489290189987514,0.0,,True,1.4847260356209067,1.5363401384272268,1.9527780474337313,0.43359375,,,7.898352974609471,0.10164702539052861,,
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,old_spatial36,OK,2.248932576003426,0.0,,True,0.18660057542630074,0.37688160888202404,1.258205737479167,0.9765625,2,0.0,7.554667061359397,0.4453329386406031,7.947513859680584,0.052486140319415675
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,retained_half,OK,2.2489343760025804,0.0,C,True,0.2456115907217662,0.40139288994259514,1.1785000070929827,0.9609375,2,0.08460383597550016,7.457875294145968,0.5421247058540324,7.946740482144501,0.05325951785549865
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,retained_map,OK,2.2489338669984136,0.0,C,True,0.18143216267465564,0.3721650768008483,1.2607034409878113,0.9765625,2,0.0,7.554276408157015,0.4457235918429854,7.946740482144501,0.05325951785549865
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,retained_mean,OK,2.248934866998752,0.0,C,True,0.3225234990800206,0.44237554237082466,1.1657896713950373,0.9361979166666666,2,0.1692076719510003,7.3614741801349215,0.6385258198650785,7.946740482144501,0.05325951785549865
confirmation,statistical,s9181171_g8_n2_l0,9181171,8.0,2.0,v17_map,OK,2.2489333160046954,0.0,,True,0.18143216267465564,0.3721650768008483,1.2607034409878113,0.9765625,2,0.0,7.554276408157015,0.4457235918429854,7.946740482144501,0.05325951785549865
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,identity,OK,3.048318176995963,0.5,,True,1.4994471273378982,1.536340138427227,1.9527780474337313,0.4453125,,,7.935232661713094,0.06476733828690584,,
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,old_spatial36,OK,3.0483233429986285,0.5,,True,0.14798684925961256,0.2796960095287403,1.0444030266183144,0.9830729166666666,2,0.0,7.67589659726729,0.3241034027327103,7.876322906603212,0.1236770933967879
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,retained_half,OK,3.048325900999771,0.5,L,True,0.21608217675528177,0.3114547570611088,0.9391643749948576,0.96484375,2,0.07792642300897301,7.5961576460978115,0.4038423539021885,7.8807669361544805,0.11923306384551946
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,retained_map,OK,3.048325143994589,0.5,L,True,0.15227899392219216,0.27425726083871266,1.0072679525803134,0.984375,2,0.0,7.697485476299687,0.30251452370031284,7.8807669361544805,0.11923306384551946
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,retained_mean,OK,3.0483267809977406,0.5,L,True,0.28906066594526253,0.3571700715856331,0.9512255506036307,0.9427083333333334,2,0.15585284601794594,7.494829815895936,0.5051701841040641,7.8807669361544805,0.11923306384551946
confirmation,statistical,s9181171_g8_n2_l0.5,9181171,8.0,2.0,v17_map,OK,3.048324296993087,0.5,,True,0.15227899392219216,0.27425726083871266,1.0072679525803134,0.984375,2,0.0,7.697485476299687,0.30251452370031284,7.8807669361544805,0.11923306384551946
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,identity,OK,3.9703584220042103,1.0,,True,1.497932054007111,1.5363401384272268,1.9527780474337313,0.4635416666666667,,,8.142682383517661,0.14268238351766094,,
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,old_spatial36,OK,3.9703634020042955,1.0,,True,0.16180822280675752,0.17222488947342418,0.3505559161816192,0.9986979166666666,2,0.0,8.130205636160012,0.1302056361600119,8.411261294048238,0.41126129404823786
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,retained_half,OK,3.970366205998289,1.0,L,True,0.16219680351494192,0.17834231393840033,0.4132188923567486,0.9973958333333334,2,0.00625243856341073,8.107103229097326,0.10710322909732639,8.404830310563714,0.4048303105637139
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,retained_map,OK,3.970365307002794,1.0,L,True,0.16188226928463256,0.18271560261796588,0.4627252653997486,0.9973958333333334,2,0.0,8.108078747349769,0.10807874734976863,8.404830310563714,0.4048303105637139
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,retained_mean,OK,3.970367095003894,1.0,L,True,0.1666500715127369,0.17703075543446267,0.37436311208517437,0.9973958333333334,2,0.012504877126821473,8.106127710844884,0.10612771084488415,8.404830310563714,0.4048303105637139
confirmation,statistical,s9181171_g8_n2_l1,9181171,8.0,2.0,v17_map,OK,3.9703644429973792,1.0,,True,0.16188226928463256,0.18271560261796588,0.4627252653997486,0.9973958333333334,2,0.0,8.108078747349769,0.10807874734976863,8.404830310563714,0.4048303105637139
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,identity,OK,2.130840949997946,0.0,,False,0.7770716257564848,0.7770716257564848,0.9815481906718898,0.7239583333333334,,,,,,
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,old_spatial36,OK,2.130845011997735,0.0,,False,0.02673106441327174,0.02673106441327174,0.029996596415044152,1.0,1,1.499989317140949e-18,,,,
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,retained_half,OK,2.1308468310016906,0.0,S,False,0.02673106441327174,0.02673106441327174,0.029996596415044152,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,retained_map,OK,2.1308462360029807,0.0,S,False,0.02673106441327174,0.02673106441327174,0.029996596415044152,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,retained_mean,OK,2.1308473449971643,0.0,S,False,0.02673106441327174,0.02673106441327174,0.029996596415044152,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n1_l0,9181181,0.0,1.0,v17_map,OK,2.130845665000379,0.0,,False,0.02673106441327174,0.02673106441327174,0.029996596415044152,1.0,1,1.499989317140949e-18,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,identity,OK,3.4612081770028453,0.0,,False,1.5541432515129696,1.5541432515129696,1.9630963813437796,0.4427083333333333,,,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,old_spatial36,OK,3.4612136950017884,0.0,,False,0.05346212882654348,0.05346212882654348,0.059993192830088304,1.0,1,2.9999777143144016e-18,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,retained_half,OK,3.4612164050049614,0.0,S,False,0.05346212882654348,0.05346212882654348,0.059993192830088304,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,retained_map,OK,3.4612156020011753,0.0,S,False,0.05346212882654348,0.05346212882654348,0.059993192830088304,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,retained_mean,OK,3.461217147007119,0.0,S,False,0.05346212882654348,0.05346212882654348,0.059993192830088304,1.0,1,0.0,,,,
confirmation,statistical,s9181181_g0_n2_l0,9181181,0.0,2.0,v17_map,OK,3.4612147550069494,0.0,,False,0.05346212882654348,0.05346212882654348,0.059993192830088304,1.0,1,2.9999777143144016e-18,,,,
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,identity,OK,3.287320755996916,0.0,,False,0.629043315680645,0.7770716257564849,0.9815481906718898,0.7122395833333334,,,2.015059612976443,0.015059612976442871,,
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,old_spatial36,OK,3.287325190001866,0.0,,False,0.09204799347958154,0.40949281102205903,0.819884248141538,0.8411458333333334,2,0.0,1.362214523813724,0.637785476186276,2.0538649129846456,0.053864912984645574
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,retained_half,OK,3.287328222002543,0.0,C,False,0.16650843361960047,0.39083762853538606,0.7053542586781013,0.8515625,2,0.14984890098282588,1.2696834321098915,0.7303165678901085,2.0397330744833337,0.03973307448333374
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,retained_map,OK,3.287327120997361,0.0,C,False,0.0800922825552797,0.38289118244164455,0.7961873464820269,0.8502604166666666,2,0.0,1.3950177504513432,0.6049822495486568,2.0397330744833337,0.03973307448333374
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,retained_mean,OK,3.287329111000872,0.0,C,False,0.3040832403737333,0.444368342614208,0.6678472273045545,0.85546875,2,0.29969780196565177,1.1443491137684394,0.8556508862315606,2.0397330744833337,0.03973307448333374
confirmation,statistical,s9181181_g2_n1_l0,9181181,2.0,1.0,v17_map,OK,3.28732623399992,0.0,,False,0.0800922825552797,0.38289118244164455,0.7961873464820269,0.8502604166666666,2,0.0,1.3950177504513432,0.6049822495486568,2.0397330744833337,0.03973307448333374
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,identity,OK,2.145489144997555,0.5,,False,0.6254964016303909,0.7770716257564848,0.9815481906718898,0.7174479166666666,,,1.995664291081592,0.0043357089184079545,,
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,old_spatial36,OK,2.145493174000876,0.5,,False,0.07713073573480095,0.35753329271863155,0.7611852321528089,0.8671875,2,0.0,1.3910761362993365,0.6089238637006635,1.9865390210808955,0.013460978919104472
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,retained_half,OK,2.1454951190025895,0.5,L,False,0.1648048557386602,0.36499605772802807,0.6679794839825401,0.8645833333333334,2,0.13009899017342905,1.3034610187170301,0.6965389812829699,1.9875950914066625,0.012404908593337538
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,retained_map,OK,2.145494573000178,0.5,L,False,0.0773149213240515,0.3561597158797294,0.7589690292860218,0.8645833333333334,2,0.0,1.3949011202977073,0.6050988797022927,1.9875950914066625,0.012404908593337538
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,retained_mean,OK,2.1454956279994803,0.5,L,False,0.287017726417017,0.40415787496973965,0.6228583258044058,0.8658854166666666,2,0.2601979803468581,1.212020917136353,0.787979082863647,1.9875950914066625,0.012404908593337538
confirmation,statistical,s9181181_g2_n1_l0.5,9181181,2.0,1.0,v17_map,OK,2.145493998003076,0.5,,False,0.0773149213240515,0.3561597158797294,0.7589690292860218,0.8645833333333334,2,0.0,1.3949011202977073,0.6050988797022927,1.9875950914066625,0.012404908593337538
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,identity,OK,4.2018213650007965,1.0,,True,0.625972173155337,0.777071625756485,0.9815481906718898,0.7239583333333334,,,2.019842800213553,0.01984280021355289,,
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,old_spatial36,OK,4.201826541000628,1.0,,True,0.040696893891941144,0.07194689389194114,0.26640238452995585,0.984375,2,0.0,1.9722699350053827,0.027730064994617276,2.173074329425885,0.17307432942588497
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,retained_half,OK,4.201829280005768,1.0,L,True,0.041189343234094004,0.0665077714954389,0.23453730834046438,0.9830729166666666,2,0.021142755979259995,1.9527130968270767,0.04728690317292328,2.16958596414611,0.16958596414611016
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,retained_map,OK,4.201828425000713,1.0,L,True,0.03907670440727434,0.07293087107394101,0.27629264518523844,0.9830729166666666,2,0.0,1.9715328077232328,0.028467192276767195,2.16958596414611,0.16958596414611016
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,retained_mean,OK,4.2018300449999515,1.0,L,True,0.056578152789274354,0.07016363008896612,0.21058440346594973,0.9830729166666666,2,0.04228551195851999,1.9338933859309206,0.06610661406907936,2.16958596414611,0.16958596414611016
confirmation,statistical,s9181181_g2_n1_l1,9181181,2.0,1.0,v17_map,OK,4.201827595003124,1.0,,True,0.03907670440727434,0.07293087107394101,0.27629264518523844,0.9830729166666666,2,0.0,1.9715328077232328,0.028467192276767195,2.16958596414611,0.16958596414611016
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,identity,OK,3.223458437998488,0.0,,False,1.1321509517062045,1.5541432515129698,1.9630963813437796,0.4361979166666667,,,2.0301192259528853,0.030119225952885298,,
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,old_spatial36,OK,3.223462406996987,0.0,,False,0.9317940521984686,0.9973358115451729,1.0008813238403549,0.515625,1,3.4405283071196377e-17,0.005328376909654375,1.9946716230903456,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,retained_half,OK,3.223464012997283,0.0,C,False,0.56635848407708,0.868711564799225,0.9928073944211401,0.6002604166666666,2,0.2303329436910171,0.3986139147091633,1.6013860852908368,2.334920347000992,0.3349203470009918
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,retained_map,OK,3.2234635450004134,0.0,C,False,0.44017613674174433,0.9582966130028447,1.1452801401389832,0.5872395833333334,2,0.0,0.3882867754533891,1.611713224546611,2.334920347000992,0.3349203470009918
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,retained_mean,OK,3.223464517002867,0.0,C,False,0.6264913424156977,0.8109218847536135,0.9036090290891154,0.7109375,2,0.4606658873820342,0.4089410539649372,1.5910589460350628,2.334920347000992,0.3349203470009918
confirmation,statistical,s9181181_g2_n2_l0,9181181,2.0,2.0,v17_map,OK,3.223463027999969,0.0,,False,0.44017613674174433,0.9582966130028447,1.1452801401389832,0.5872395833333334,2,0.0,0.3882867754533891,1.611713224546611,2.334920347000992,0.3349203470009918
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,identity,OK,3.376141373999417,0.5,,False,1.1118453878793446,1.5541432515129698,1.9630963813437796,0.43359375,,,1.991328582163184,0.008671417836815909,,
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,old_spatial36,OK,3.376146060996689,0.5,,False,0.6395052465387178,0.8159236798236448,0.9012901115903182,0.7330729166666666,1,5.337486065056773e-17,0.36815264035271056,1.6318473596472893,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,retained_half,OK,3.376148650997493,0.5,S,False,0.6395052465387178,0.8159236798236448,0.9012901115903182,0.7330729166666666,1,0.0,0.36815264035271056,1.6318473596472893,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,retained_map,OK,3.3761478000014904,0.5,S,False,0.6395052465387178,0.8159236798236448,0.9012901115903182,0.7330729166666666,1,0.0,0.36815264035271056,1.6318473596472893,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,retained_mean,OK,3.376149493997218,0.5,S,False,0.6395052465387178,0.8159236798236448,0.9012901115903182,0.7330729166666666,1,0.0,0.36815264035271056,1.6318473596472893,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l0.5,9181181,2.0,2.0,v17_map,OK,3.3761469809978735,0.5,,False,0.6395052465387178,0.8159236798236448,0.9012901115903182,0.7330729166666666,1,5.337486065056773e-17,0.36815264035271056,1.6318473596472893,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,identity,OK,4.5111707640026,1.0,,False,1.118250304425014,1.5541432515129698,1.9630963813437796,0.44140625,,,2.0396856004271053,0.03968560042710534,,
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,old_spatial36,OK,4.5111749619973125,1.0,,False,0.43580404504540365,0.43714103608093463,0.5235935361425844,0.9856770833333334,1,6.578644864752745e-17,1.4266691835883867,0.5733308164116133,0.0,2.0
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,retained_half,OK,4.511176740998053,1.0,L,False,0.07151611424593333,0.11465686003357684,0.3106300289419881,0.9778645833333334,2,0.06399006936731037,1.9214474617600465,0.07855253823995345,2.412532357167028,0.4125323571670281
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,retained_map,OK,4.511176140003954,1.0,L,False,0.09249101706303242,0.14457435039636576,0.3750371148139147,0.9778645833333334,2,0.0,2.0086921208148034,0.008692120814803417,2.412532357167028,0.4125323571670281
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,retained_mean,OK,4.5111773800017545,1.0,L,False,0.11294287941053167,0.13618211756829895,0.3008946266552176,0.9752604166666666,2,0.12798013873462075,1.83420280270529,0.1657971972947101,2.412532357167028,0.4125323571670281
confirmation,statistical,s9181181_g2_n2_l1,9181181,2.0,2.0,v17_map,OK,4.511175665997143,1.0,,False,0.09249101706303242,0.14457435039636576,0.3750371148139147,0.9778645833333334,2,0.0,2.0086921208148034,0.008692120814803417,2.412532357167028,0.4125323571670281
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,identity,OK,2.548979536004481,0.0,,True,0.777071625756485,0.7770716257564849,0.9815481906718898,0.7109375,,,8.015059612976444,0.01505961297644376,,
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,old_spatial36,OK,2.548985152003297,0.0,,True,0.026993030347610452,0.026993030347610455,0.030822905104257114,1.0,2,0.0,8.01505152679394,0.015051526793939729,8.014249054276766,0.014249054276765705
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,retained_half,OK,2.5489869720040588,0.0,C,True,0.026996859933035005,0.026996859933035,0.03082458258206686,1.0,2,9.18392083743027e-06,8.01503262147315,0.015032621473149987,8.014248477445093,0.0142484774450935
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,retained_map,OK,2.5489864150003996,0.0,C,True,0.026993293037783948,0.02699329303778395,0.030823021545002147,1.0,2,0.0,8.015050989316656,0.015050989316655716,8.014248477445093,0.0142484774450935
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,retained_mean,OK,2.548987529000442,0.0,C,True,0.027000426828286114,0.027000426828286114,0.030827015888280775,1.0,2,1.8367841674895055e-05,8.015014253629646,0.015014253629646035,8.014248477445093,0.0142484774450935
confirmation,statistical,s9181181_g8_n1_l0,9181181,8.0,1.0,v17_map,OK,2.5489857850043336,0.0,,True,0.026993293037783948,0.02699329303778395,0.030823021545002147,1.0,2,0.0,8.015050989316656,0.015050989316655716,8.014248477445093,0.0142484774450935
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,identity,OK,1.914389810001012,0.5,,True,0.777071625756485,0.7770716257564849,0.9815481906718898,0.7161458333333334,,,7.995664291081591,0.004335708918408621,,
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,old_spatial36,OK,1.9143938940032967,0.5,,True,0.026757694763602197,0.0267576947636022,0.030041818334291388,1.0,2,0.0,7.995653627861878,0.004346372138122057,8.003535900288492,0.0035359002884920443
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,retained_half,OK,1.914395642997988,0.5,L,True,0.026751187170246646,0.026751187170246646,0.03003743838541876,1.0,2,9.822580716455022e-06,7.995635704056624,0.004364295943376284,8.00353463544465,0.003534635444649936
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,retained_map,OK,1.9143951459991513,0.5,L,True,0.026750792843633856,0.02675079284363386,0.030036281195494008,1.0,2,0.0,7.9956553492201685,0.004344650779831483,8.00353463544465,0.003534635444649936
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,retained_mean,OK,1.9143961149966344,0.5,L,True,0.026751581496859456,0.02675158149685946,0.030039800246633643,1.0,2,1.9645161432912383e-05,7.995616058893076,0.00438394110692375,8.00353463544465,0.003534635444649936
confirmation,statistical,s9181181_g8_n1_l0.5,9181181,8.0,1.0,v17_map,OK,1.9143946199983475,0.5,,True,0.026750792843633856,0.02675079284363386,0.030036281195494008,1.0,2,0.0,7.9956553492201685,0.004344650779831483,8.00353463544465,0.003534635444649936
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,identity,OK,2.4198003390047234,1.0,,True,0.777071625756485,0.7770716257564849,0.9815481906718898,0.7239583333333334,,,8.019842800213553,0.01984280021355289,,
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,old_spatial36,OK,2.419804119002947,1.0,,True,0.037588180310782024,0.037588180310782024,0.045765771687478723,1.0,2,0.0,8.019842797475215,0.019842797475215335,8.132903576861457,0.13290357686145704
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,retained_half,OK,2.419805802004703,1.0,L,True,0.037588261679056274,0.03758826167905627,0.04576586939560746,1.0,2,4.138615816021953e-09,8.019842889590967,0.019842889590966806,8.132904078134315,0.13290407813431493
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,retained_map,OK,2.4198053140062257,1.0,L,True,0.03758826581703551,0.03758826581703551,0.04576587517577053,1.0,2,0.0,8.019842897868214,0.019842897868214138,8.132904078134315,0.13290407813431493
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,retained_mean,OK,2.4198063160001766,1.0,L,True,0.03758825754107704,0.03758825754107704,0.04576586361568471,1.0,2,8.27723163315027e-09,8.019842881313721,0.01984288131372125,8.132904078134315,0.13290407813431493
confirmation,statistical,s9181181_g8_n1_l1,9181181,8.0,1.0,v17_map,OK,2.41980477800098,1.0,,True,0.03758826581703551,0.03758826581703551,0.04576587517577053,1.0,2,0.0,8.019842897868214,0.019842897868214138,8.132904078134315,0.13290407813431493
confirmation,statistical,s9181181_g8_n2_l0,9181181,8.0,2.0,identity,OK,1.72027799100033,0.0,,True,1.5075278502096914,1.5541432515129698,1.9630963813437796,0.42578125,,,8.030119225952886,0.030119225952885742,,
confirmation,statistical,s9181181_g8_n2_l0,9181181,8.0,2.0,old_spatial36,OK,1.720282087000669,0.0,,True,0.10916490227673285,0.33552161982055284,1.3584882150000195,0.9713541666666666,2,0.0,7.605642347459161,0.39435765254083943,8.06705285346675,0.06705285346675005
