case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,amplitude_mm,surface_accuracy_mean_mm,surface_accuracy_p95_mm,matched_point_rms_mm
dual_g2_s9134111_b4_a8,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__rimls_2.npz,3cdd10e28b66b1bf5d0654ba9b5d8839ca61df7be9efd2e9223c675c976aaf4b,,,,,2,8,0.3731140661072289,0.9593049296148602,0.5280920288507394
dual_g8_s9134111_b0_a0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__global_hard.npz,4b70e1a2c6d56aea6a5f736d8d7c163d13a52e00a852475659415b331d073a4c,0.04146574399999281,0.0001461349999090089,0.0,0,8,0,0.07308710514792031,0.15006714932169785,0.15163623020101352
dual_g8_s9134111_b0_a0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_hard_96.npz,a73c4d69ea8dade837cab52b057493918d3268ace787187d8f419d6ae2e69ebd,0.04146574399999281,0.0019448219999276262,0.0,12,8,0,0.1391597817100206,0.3328758018244104,0.20846372455139672
dual_g8_s9134111_b0_a0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_hard_256.npz,6895483e96fce9fad13ddb03eb37a4a08977014345e2c3d9c3e3b027a71765a7,0.04146574399999281,0.0014776340000253185,0.0,2,8,0,0.09449627859348851,0.22986566526301416,0.16794717187004118
dual_g8_s9134111_b0_a0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_tied_96.npz,01140df0ad2e285e79958bb1d238c4e3e1d9b4acfa617bd8ccfffed49160f26a,0.04146574399999281,0.0017072330000473812,0.0,12,8,0,0.09667212542741897,0.2054290251508853,0.16954857151509353
dual_g8_s9134111_b0_a0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_tied_256.npz,5f50185bcfd092887bb7282bb10bbb5b2a3545cbb36c3d6ca99da8f241a0f214,0.04146574399999281,0.0011345960000426203,0.0,2,8,0,0.07477590598827294,0.15546681224636785,0.15267329878493882
dual_g8_s9134111_b0_a0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_relax_96.npz,d6dc2f22f35e6ca451de36dc1af238305cbaedeb8693996e6f58422fc81aa4bd,0.04146574399999281,0.015773828999954276,0.0,12,8,0,0.1391594644185309,0.33287580792604154,0.2084634495616047
dual_g8_s9134111_b0_a0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__atlas_relax_256.npz,f139ac132e1de26d12446667607df33203213fb04771afe33d204238a626bc48,0.04146574399999281,0.008503103000066403,0.0,2,8,0,0.09449596661616667,0.22986523916250376,0.16794710350169115
dual_g8_s9134111_b0_a0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__bias_only.npz,a6e2169043be27bf29261a1096e7cac658135c7e92f9d1e95a96a25138706b1a,,,,,8,0,0.8104642035165509,1.9650062417153695,1.0075338429034246
dual_g8_s9134111_b0_a0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__old_original.npz,b0046eee942d9fd37b345db2ad1f290934177b8957cad37a36ce199b4eb9fe3f,,,0.0,,8,0,0.22745966555631733,1.000306093190858,0.4661784428552924
dual_g8_s9134111_b0_a0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__whole_spatial.npz,4a680b21f58bcc5f2b48e42093c7f1e9269f224e63b7fac6d5ece8f83dc9ed21,,,,,8,0,0.051840995428416324,0.09226368678839257,0.14078926430861877
dual_g8_s9134111_b0_a0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__local_spatial_96.npz,655fa94798a2bbef2ed4b408807189de224efc3d80815302fe8f8c40f2b3e336,,,,,8,0,0.2102797055359881,0.7457628618760087,0.41134408375955095
dual_g8_s9134111_b0_a0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__apss_2.npz,0cb446f76695924d254b08225aa597c16aae3b00dafb1425a59365709664f06e,,,,,8,0,0.36316412458645986,0.9749607648043778,0.4913297500447131
dual_g8_s9134111_b0_a0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a0__rimls_2.npz,c502e91ad56dc081a1cbc23f67dc16e8923f8328deb2b1db13a3ccd03ada1704,,,,,8,0,0.3789390664721794,0.9934019092079652,0.522223701359649
dual_g8_s9134111_b0_a2,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__global_hard.npz,02113d51b88840cd3e16e8da1efbf0c4f3cba251062b4677e76be086aaca97ba,0.043683256999997866,0.00015274899999440095,0.0,0,8,2,0.16871761579931852,0.45891101574287335,0.2425501957210848
dual_g8_s9134111_b0_a2,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_hard_96.npz,4115f93538dfcc0675af6f0dcfb2756c96e840edddf7b32f83363b3f0ff7ef69,0.043683256999997866,0.0019884380000121382,0.0,12,8,2,0.14913896680295302,0.33714326021290664,0.22015835002006437
dual_g8_s9134111_b0_a2,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_hard_256.npz,de3d1cac71299f081c752711e13a94977d2f8532e638e477ca2e73196a845e5b,0.043683256999997866,0.0013877480000701325,0.0,2,8,2,0.12659122388701186,0.32975617304980664,0.20781018061389664
dual_g8_s9134111_b0_a2,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_tied_96.npz,feee092623ac08882439ed1219bfe062724b2d53f1236787883cf8638050c8bd,0.043683256999997866,0.0017121390000056635,0.0,12,8,2,0.14757968383703682,0.40722377694980855,0.22534750306910561
dual_g8_s9134111_b0_a2,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_tied_256.npz,92961390786d24f27cd52a3269a75f380dad6df65049b773e7f07a54ca500fc7,0.043683256999997866,0.0011089790000369248,0.0,2,8,2,0.1651658739899176,0.5058089642426622,0.24835956987312907
dual_g8_s9134111_b0_a2,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_relax_96.npz,4536e4fcc705124b2b08a865f844cf6dd46ad03d65f39ad98528892808af0290,0.043683256999997866,0.016851991000066846,0.0,12,8,2,0.14922127297188606,0.3371492414215847,0.2202634718854986
dual_g8_s9134111_b0_a2,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__atlas_relax_256.npz,965b65fb2a21d50e2a01dacc9192c6c60541861ca1d67713bfd1ff7126625d36,0.043683256999997866,0.009690131000070323,0.0,2,8,2,0.1265913909326796,0.32975537960027634,0.2078102998808427
dual_g8_s9134111_b0_a2,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__bias_only.npz,81a32711b38cd5e257127274e7f291997d984dd70c4a8cd944c67d70f3fc9cba,,,,,8,2,0.809031454079829,1.9624145311900714,1.006514184500681
dual_g8_s9134111_b0_a2,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__old_original.npz,e41c4e64e2dc2cae04f5964b006e1d27ca1044ad420cc23f0668daea2a4d2e68,,,0.0,,8,2,0.2381993393047367,1.008952713282064,0.45754559428151254
dual_g8_s9134111_b0_a2,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__whole_spatial.npz,20fc957fc08e63b53a7ddf3674ad22ef9d60805d3a73e91d068ad6200ad827e9,,,,,8,2,0.3825045905985274,1.0405950383176403,0.5143484963916165
dual_g8_s9134111_b0_a2,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__local_spatial_96.npz,b240bc8e898b4b9e85cf4c42d7a690765d8369b1da930a5319d306de76b27c09,,,,,8,2,0.2808653038667597,1.2876234196956622,0.5419248414792176
dual_g8_s9134111_b0_a2,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__apss_2.npz,5edf5ad24372a48bb64d8967d95524546938cb62ee2dceabd97658ec8df0812b,,,,,8,2,0.3634938814631347,0.9891250260078389,0.4932187540414803
dual_g8_s9134111_b0_a2,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a2__rimls_2.npz,4c4b9a778a82853f59138be53987203d8f41aa8ea96f3ff343ee5007898ed299,,,,,8,2,0.3794072498778456,1.0232269643513894,0.5234429458328531
dual_g8_s9134111_b0_a8,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__global_hard.npz,b12180cc1b3ccd1154763ba1579d75259bdba9938b83c6b0938dd5d19a49ba2f,0.04063596600008168,0.0001467199999751756,0.0,0,8,8,0.8377130161193568,2.495681046015045,1.146020788306347
dual_g8_s9134111_b0_a8,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_hard_96.npz,08a08474ef447d1ea8952af88f9b96c17214abe96782a2464029b2d3cc99ae34,0.04063596600008168,0.002079449999996541,0.0,8,8,8,0.279164811034874,0.8950884916290145,0.4486740847071455
dual_g8_s9134111_b0_a8,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_hard_256.npz,eaeb85d0f51ab368b3074bc8448f7762e6f3384db5ba864d6297c6f747c0aabb,0.04063596600008168,0.0012796669999488586,0.0,2,8,8,0.561625479575666,1.9724462081733878,0.8658562194302045
dual_g8_s9134111_b0_a8,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_tied_96.npz,4f9dcd4736694afe5e886287018c5aececaf91d058099b52122b6949058dbca0,0.04063596600008168,0.002224977999958355,0.0,8,8,8,0.6553383417955644,2.187881740396354,0.971795863057555
dual_g8_s9134111_b0_a8,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_tied_256.npz,2b7bfeb4c1e43772aaa901f6529c67ce9908e77a9c639849de69dda6aa981ee4,0.04063596600008168,0.0011948080000365735,0.0,2,8,8,0.7488509795386954,2.505819250633775,1.097541629198891
dual_g8_s9134111_b0_a8,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_relax_96.npz,d86e5b89bdeb1495158c79c3e0cc1d9a3487b653d71c9d01667c0a49dd7de507,0.04063596600008168,0.01648219399999107,0.032552083333333336,8,8,8,0.24503958706786277,0.6516662986724981,0.4150463771085414
dual_g8_s9134111_b0_a8,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__atlas_relax_256.npz,e251915b6e6c317d8a9bb1edf3f87bab788d64c68f99718feacd776ee33c1f09,0.04063596600008168,0.008331654000016897,0.0625,2,8,8,0.41917975433755544,1.2229798200538946,0.6157097817242255
dual_g8_s9134111_b0_a8,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__bias_only.npz,18d8ec07f32a522a6066204d49f2aabd7bb2fd1f98de9ab998c5e0cc95db5016,,,,,8,8,0.8059226354895582,1.9248753979176547,1.0107853890300067
dual_g8_s9134111_b0_a8,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__old_original.npz,11af961700d22fe8bf05f2743b1e059a18d9a28f24edaf96f0ff97e3aed6fba2,,,0.0,,8,8,0.37928358516695515,1.2504496339840938,0.5742559023615623
dual_g8_s9134111_b0_a8,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__whole_spatial.npz,8f938cd751e439044e7c6c9600c27e81356b8731cbe998d3f1f2d8c41a4903e4,,,,,8,8,1.0668209644171978,2.709457853918026,1.3276366005502236
dual_g8_s9134111_b0_a8,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__local_spatial_96.npz,0ea78d2730b22458381851619cf6981eef9f0e854caa1bf25af54ac7fc3108f2,,,,,8,8,0.43762743396761694,1.5598257453860243,0.7453238039833746
dual_g8_s9134111_b0_a8,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__apss_2.npz,c42e4649a1310a7a0741e60594216ad798e4795bb1ca54f86e96a235734237dc,,,,,8,8,0.38222355538228975,1.0582978246249586,0.5396533209618709
dual_g8_s9134111_b0_a8,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b0_a8__rimls_2.npz,ce3ec8b828f2e893c8f8e24912a1544b6c2b176f14065c979bc7ddd104847a16,,,,,8,8,0.3992886303749967,1.109140174006453,0.5662211485621786
dual_g8_s9134111_b4_a0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__global_hard.npz,d2ed2bb7301713814353aea7dfde69cffb2228fa1f194361f41faa0f1f7ff9e3,0.0407235090000313,0.0002564000000120359,0.0,0,8,0,0.10785544398302076,0.1503897952017385,0.5579665846824673
dual_g8_s9134111_b4_a0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_hard_96.npz,d0bb1634b28f21a9430b76798e4cca9af342c7a96ac8f03d118988f3a713848c,0.0407235090000313,0.002584990999935144,0.0,12,8,0,0.1735925894789647,0.3352409045344852,0.5758135984624542
dual_g8_s9134111_b4_a0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_hard_256.npz,72d0cbd18e479f8d16d2903821eb66933abdd4b345b20fc07d9bb148e62aba6b,0.0407235090000313,0.0013698340000019016,0.0,2,8,0,0.12930169599242108,0.23019828838007583,0.562636998462068
dual_g8_s9134111_b4_a0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_tied_96.npz,3fd6aa6b63edd5c61490e68b0228267948cb2fcc616ee4588c48dffdf84ed01a,0.0407235090000313,0.0017002540000703448,0.0,12,8,0,0.13179149593464842,0.20543976285164695,0.5631419197479722
dual_g8_s9134111_b4_a0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_tied_256.npz,d24fec7008082ebeb3205c800eb9dfb50da5d553bdca7ea011d02cc5c6d3802c,0.0407235090000313,0.001109348999989379,0.0,2,8,0,0.10953717880685654,0.15570920438695582,0.5582479125525146
dual_g8_s9134111_b4_a0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_relax_96.npz,69961736c812001a43e4324c8c2c6a3c1b319fe8ab1a6f0bf1ca5429a81493e5,0.0407235090000313,0.015265161000002081,0.0,12,8,0,0.17359227542213942,0.3352335431130738,0.5758134967536155
dual_g8_s9134111_b4_a0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__atlas_relax_256.npz,9a319bf6477a251bfc6bfe838028f70fc42cf9001ae1d63efb50a57437ab689b,0.0407235090000313,0.008923114999902282,0.0,2,8,0,0.129301385882898,0.23019786560684036,0.562636978119068
dual_g8_s9134111_b4_a0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__bias_only.npz,ba05d7b0a8f9a1900311c328222fb8055751f4b76745677428921f1c80c8d10a,,,,,8,0,0.8451868763270282,2.081385604228289,1.1416836175044514
dual_g8_s9134111_b4_a0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__old_original.npz,03875dfe6413242bebb607a8eca3f0622b31ee343d5ca19b25172e652c34a5b0,,,0.0,,8,0,0.26221492703715615,1.1414938479917118,0.7110529402176292
dual_g8_s9134111_b4_a0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__whole_spatial.npz,eac39fd27cf37635168518aba27b4eba2c6b8efa9b22b1f6a368a2d6b3563d6e,,,,,8,0,0.08654610259114019,0.09222266487261631,0.5551027168451914
dual_g8_s9134111_b4_a0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__local_spatial_96.npz,2f85463c30793a893e4b12df1c858e7dac339f513c4cce36db02796b1fd7d3ae,,,,,8,0,0.2443729971776862,0.8611239138114389,0.6763459249355095
dual_g8_s9134111_b4_a0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__apss_2.npz,37b5720ee06167fbd589bf2472739fc0e40b1a9ea8c4d6fa8b75f88b564c9a25,,,,,8,0,0.3980445447565388,1.0436922585472155,0.7278964629404081
dual_g8_s9134111_b4_a0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a0__rimls_2.npz,cdf85371e5067ad7ca07ec5a28008e64c1099d5cad1ce4bbfc8bd35d136bccb2,,,,,8,0,0.4137195059321644,1.125898396005264,0.7492513628758617
dual_g8_s9134111_b4_a2,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__global_hard.npz,5a677ea85db66099c7f4831a6786fdad2ea1199b6d5b98491a6a0a8fbbfdbb29,0.038792740999952,0.0001463349999539787,0.0,0,8,2,0.19919344300430541,0.48158428688305904,0.5899981460622381
dual_g8_s9134111_b4_a2,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_hard_96.npz,adfef1e15b11c5e3505becc4a9d1a1623fa031abeb58c626a0328a20331f7a80,0.038792740999952,0.0019303179999496933,0.0,12,8,2,0.17946791962229525,0.33928964676410467,0.581011280476465
dual_g8_s9134111_b4_a2,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_hard_256.npz,b50aac0dbf7dd56ef36556742bccc3f72ecd8587c72361608ef995b1e2d0f677,0.038792740999952,0.0012488689999372582,0.0,2,8,2,0.15718927980540973,0.3370405541276046,0.5766373234419185
dual_g8_s9134111_b4_a2,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_tied_96.npz,0cffe421be0abe5a0509049d3bc7145eae69cb92c8454c8a4dc2df281410d643,0.038792740999952,0.0018832499999916763,0.0,12,8,2,0.17863901546188898,0.43595685649507915,0.5833069840908386
dual_g8_s9134111_b4_a2,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_tied_256.npz,ade21d928dd0e2d2c373d92876ce433c7b56b567146914de075ba93357f1dac5,0.038792740999952,0.0011791939999739043,0.0,2,8,2,0.19564910701543803,0.5272450169478261,0.5924204245195303
dual_g8_s9134111_b4_a2,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_relax_96.npz,821224ef75e264c4d8441bccf956fa25737150221ef13b9e81b5b73060ecdcec,0.038792740999952,0.015166140000019368,0.0,12,8,2,0.17955895342575615,0.3400616682244102,0.5810545380409778
dual_g8_s9134111_b4_a2,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__atlas_relax_256.npz,b29fe160263f597eca79bde77011004c10995175c0440f4da53ae7bc1f8e2c18,0.038792740999952,0.008814186999984486,0.0,2,8,2,0.15718943208965422,0.3370420670191179,0.5766373722104017
dual_g8_s9134111_b4_a2,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__bias_only.npz,6d7b0951742de87834bfb563f46aa914135e1d8a74b892b82ece1b4b09f6f65d,,,,,8,2,0.8372417735558595,2.0882424215007322,1.1391755682769267
dual_g8_s9134111_b4_a2,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__old_original.npz,1d2f54c8d4e3b779c3a2ee9cc57397649cc68e0dee11ea9e853a156f492602cc,,,0.0,,8,2,0.26955505097874266,1.1686024721061752,0.7075369509863519
dual_g8_s9134111_b4_a2,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__whole_spatial.npz,7a8a1eedeb67e50374b589fad5dd4bbade9e16efe3e6a4afcd68c2a15b691eb7,,,,,8,2,0.4124795727667709,1.0989421946178146,0.7441804239954234
dual_g8_s9134111_b4_a2,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__local_spatial_96.npz,86e621f41f5b66b4738d2548c2e062ff61365885eb6180cb65bae974159b3f4e,,,,,8,2,0.3095015981290144,1.3835313967915768,0.7614350995047222
dual_g8_s9134111_b4_a2,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__apss_2.npz,ec32353398bdfd148a5841accd915451b10e03e639cd3acbdfa80e37be8d34db,,,,,8,2,0.39357395959410457,1.0531837089700697,0.7292919848029844
dual_g8_s9134111_b4_a2,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a2__rimls_2.npz,d5ccc6498347979668a2559decfbd9e99deceaef9c7ce19cc4c120f9cba8ecfe,,,,,8,2,0.4094959403456347,1.1242550659776362,0.7501379492898183
dual_g8_s9134111_b4_a8,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__global_hard.npz,15a22c34fb375625dd0b957aec21bbe64afcaf74b90c2ffc8d6cda7410c08acb,0.03781675099992299,0.00015535900001850678,0.0,0,8,8,0.9132575902587137,2.812332032081981,1.4447263659942415
dual_g8_s9134111_b4_a8,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_hard_96.npz,7db10f38212712c164e7ad02baa0836de5485fd5fa46c3d7d446913d84c610a4,0.03781675099992299,0.0022779119999540853,0.0,8,8,8,0.3531881051206409,1.1608744428380102,0.985414711171585
