phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9192101_g2_n0.5_b4_r0.25,9192101,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.4656024890136905,0.06642837121300696,0.07727385964499024,0.06934527926019532,points,2,397,0.11989189241319033,0.11989189241319033,0.9974811083123426,,0.000522297693234377,0.28967254408060455,0.0025188916876573986,0.0492870995842174,0.004310344827586207,0.14023621217321103,0,4,0.25
confirmation,s9192101_g2_n0.5_b4_r1.0,9192101,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,3.228916088992264,0.04323293890586851,0.04992063546879694,0.03889426215412764,points,2,768,0.22716006803375968,0.22716006803375968,0.9973958333333334,,0.0026251955709940896,0.6341145833333334,0.0,0.09612650181713911,0.00561210695155904,0.15422330667339312,0,4,1.0
confirmation,s9192101_g2_n0.5_b4_r1.0,9192101,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,3.228921611997066,0.04324614902628301,0.047924273918637,0.04124333857874442,points,2,768,0.21610863202228184,0.21610863202228184,0.9973958333333334,,0.0024688003783088614,0.6354166666666666,0.0013020833333332593,0.09240343073203272,0.004585412906384503,0.15291205083445591,0,4,1.0
confirmation,s9192101_g2_n1.0_b0_r0.25,9192101,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.4453120609978214,0.3412345599723454,0.37047981131450447,0.34363886208693717,points,2,397,0.4346967800002023,0.4346967800002023,0.982367758186398,,0.10813197466804311,0.2795969773299748,0.01259445843828716,0.4360942692564296,0.027641428396122224,1.6081958618559258,0,0,0.25
confirmation,s9192101_g2_n1.0_b0_r0.25,9192101,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.4453161989949876,0.13006629516635862,0.17141452110007616,0.14368951666198715,points,2,397,0.2792156337171088,0.2792156337171088,0.982367758186398,,0.01089880700423449,0.2795969773299748,0.01259445843828716,0.15786676645595588,0.027641428396122224,0.273128979732302,0,0,0.25
confirmation,s9192101_g2_n1.0_b0_r1.0,9192101,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.1937167389987735,0.062263935400668456,0.07626961424813591,0.07634435382532151,points,2,768,0.21633641851247443,0.21633641851247443,0.9908854166666666,,0.011984385259283248,0.625,0.00911458333333337,0.13762726868687714,0.009992911792001286,0.2806117705291329,0,0,1.0
confirmation,s9192101_g2_n1.0_b0_r1.0,9192101,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,3.1937215000070864,0.05923663613728108,0.0714423906778207,0.07126196393727843,points,2,768,0.20522023307650983,0.20522023307650983,0.9921875,,0.010758519343223796,0.6263020833333334,0.0078125,0.13392928763316347,0.008966217746826748,0.2599882848774284,0,0,1.0
confirmation,s9192101_g2_n1.0_b4_r0.25,9192101,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.5672000170015963,0.13692207682550941,0.1827048154749517,0.15184340193913232,points,2,397,0.298808441551278,0.298808441551278,0.982367758186398,,0.013169496485703154,0.2795969773299748,0.01259445843828716,0.14967476347219422,0.027641428396122224,0.317895950558861,0,4,0.25
confirmation,s9192101_g2_n1.0_b4_r0.25,9192101,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.567204513994511,0.1273327205682991,0.17396662630739765,0.1428937101530291,points,2,397,0.29607382748877714,0.29607382748877714,0.982367758186398,,0.010874840371229927,0.2795969773299748,0.01259445843828716,0.1578458545023964,0.027641428396122224,0.2725635281240484,0,4,0.25
confirmation,s9192101_g2_n1.0_b4_r1.0,9192101,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.1709020269918256,0.06315228175087682,0.0779285148813125,0.07298059476950108,points,2,768,0.23324904364715865,0.23324904364715865,0.9895833333333334,,0.012239402634495822,0.6263020833333334,0.0078125,0.14113317350400378,0.011772271222606268,0.27555303893964367,0,4,1.0
confirmation,s9192101_g2_n1.0_b4_r1.0,9192101,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,3.1709069439966697,0.059252227649242616,0.0715421270315904,0.07135767589982014,points,2,768,0.21325599484644125,0.21325599484644125,0.9921875,,0.010758909579154175,0.6263020833333334,0.0078125,0.13415763051166185,0.008966217746826748,0.26082803455555825,0,4,1.0
confirmation,s9192101_g2_n2.0_b0_r0.25,9192101,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.006033624988049269,0.38896588389125897,0.43402805409985645,0.3906826321062513,points,1,397,0.5047085257314544,0.5047085257314544,0.9546599496221663,,0.29219143576826195,0.2619647355163728,0.03022670025188917,0.5215099396388747,0.06999325070560805,2.0,1,0,0.25
confirmation,s9192101_g2_n2.0_b0_r0.25,9192101,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.006037875995389186,0.38896588389125897,0.43402805409985645,0.3906826321062513,points,1,397,0.5047085257314544,0.5047085257314544,0.9546599496221663,,0.29219143576826195,0.2619647355163728,0.03022670025188917,0.5215099396388747,0.06999325070560805,2.0,1,0,0.25
confirmation,s9192101_g2_n2.0_b0_r1.0,9192101,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0085585279884981,0.40538684569678846,0.4035001690097415,0.4131386886320201,points,1,768,0.5120841502188735,0.5120841502188735,0.94921875,,0.6341145833333334,0.5846354166666666,0.04947916666666674,0.6230130738984005,0.039014373716632446,2.0,1,0,1.0
confirmation,s9192101_g2_n2.0_b0_r1.0,9192101,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008562714996514842,0.40538684569678846,0.4035001690097415,0.4131386886320201,points,1,768,0.5120841502188735,0.5120841502188735,0.94921875,,0.6341145833333334,0.5846354166666666,0.04947916666666674,0.6230130738984005,0.039014373716632446,2.0,1,0,1.0
confirmation,s9192101_g2_n2.0_b4_r0.25,9192101,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.005858561999048106,0.3761591166943973,0.43500009758441804,0.3829670107601582,points,1,397,0.5148483788462462,0.5148483788462462,0.9445843828715366,,0.29219143576826195,0.2518891687657431,0.04030226700251888,0.5212300537062182,0.08723463001595287,2.0,1,4,0.25
confirmation,s9192101_g2_n2.0_b4_r0.25,9192101,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.005862459001946263,0.3761591166943973,0.43500009758441804,0.3829670107601582,points,1,397,0.5148483788462462,0.5148483788462462,0.9445843828715366,,0.29219143576826195,0.2518891687657431,0.04030226700251888,0.5212300537062182,0.08723463001595287,2.0,1,4,0.25
confirmation,s9192101_g2_n2.0_b4_r1.0,9192101,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008495620000758208,0.4053974388862578,0.40347231637684855,0.4131390970474692,points,1,768,0.5178001274534099,0.5178001274534099,0.9453125,,0.6341145833333334,0.5833333333333334,0.05078125,0.6231067579905822,0.04004106776180698,2.0,1,4,1.0
confirmation,s9192101_g2_n2.0_b4_r1.0,9192101,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008498627008520998,0.4053974388862578,0.40347231637684855,0.4131390970474692,points,1,768,0.5178001274534099,0.5178001274534099,0.9453125,,0.6341145833333334,0.5833333333333334,0.05078125,0.6231067579905822,0.04004106776180698,2.0,1,4,1.0
confirmation,s9192101_g4_n0.5_b0_r0.25,9192101,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.36846799099294,0.06718872296510034,0.06114686658811222,0.0671887229651012,points,2,417,0.15745146549321035,0.15745146549321035,0.9976019184652278,,2.842913008932533e-13,0.2733812949640288,0.0,0.061619653419675124,0.0,0.09287661353128351,0,0,0.25
confirmation,s9192101_g4_n0.5_b0_r0.25,9192101,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.368472465997911,0.06718872466796312,0.06114686682770058,0.06718872466796401,points,2,417,0.1574514656904551,0.1574514656904551,0.9976019184652278,,2.862762987779767e-13,0.2733812949640288,0.0,0.06161964209626225,0.0,0.09287657124761894,0,0,0.25
confirmation,s9192101_g4_n0.5_b0_r1.0,9192101,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.8717668789904565,0.04621400254909149,0.0430739629098113,0.046214002549100505,points,2,768,0.11425486772343822,0.11425486772343822,0.9973958333333334,,6.005841148230092e-13,0.60546875,0.0,0.05930676868555018,0.0,0.024612188150230363,0,0,1.0
confirmation,s9192101_g4_n0.5_b0_r1.0,9192101,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.8717714099911973,0.04621400303497056,0.04307395072884798,0.04621400303497958,points,2,768,0.1142548671343159,0.1142548671343159,0.9973958333333334,,5.2986093903773175e-14,0.60546875,0.0,0.05930672805340187,0.0,0.024611589568617642,0,0,1.0
confirmation,s9192101_g4_n0.5_b4_r0.25,9192101,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.3456064479978522,0.3256490601000045,0.2478835656772564,0.33092044308204316,points,2,417,1.1650970909362082,1.1650970909362082,0.9376498800959233,,3.3293889201363385e-13,0.30455635491606714,0.031175059952038342,0.01868189530776254,0.02145214521452145,0.09343012581681531,0,4,0.25
confirmation,s9192101_g4_n0.5_b4_r0.25,9192101,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.3456110549886944,0.3256490427553702,0.24788354336000606,0.3309204283415945,points,2,417,1.165097090199028,1.165097090199028,0.9376498800959233,,2.6900263219951425e-13,0.30455635491606714,0.031175059952038342,0.018681868311796634,0.02145214521452145,0.09343000616250574,0,4,0.25
confirmation,s9192101_g4_n0.5_b4_r1.0,9192101,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.862043545988854,0.11505417282856374,0.11122726338609824,0.12349310914725031,points,2,768,0.6675192618932156,0.6675192618932156,0.9830729166666666,,5.471612931834594e-13,0.6015625,0.00390625,0.02584742300979226,0.0032258064516129032,0.02461577361655598,0,4,1.0
confirmation,s9192101_g4_n0.5_b4_r1.0,9192101,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.8620494490023702,0.11505417376390166,0.11122725240040007,0.12349311066346322,points,2,768,0.6675192618379852,0.6675192618379852,0.9830729166666666,,5.2911432250822856e-14,0.6015625,0.00390625,0.025847455486283977,0.0032258064516129032,0.02461523320947867,0,4,1.0
confirmation,s9192101_g4_n1.0_b0_r0.25,9192101,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.371101987999282,0.09008708237198979,0.11767773903363066,0.09455895577552857,points,2,417,0.38632204880262205,0.38632204880262205,0.988009592326139,,0.0033221831557451137,0.27577937649880097,0.0023980815347721673,0.11126139726037909,0.007686294945284002,0.1972196129640178,0,0,0.25
confirmation,s9192101_g4_n1.0_b0_r0.25,9192101,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.3711060829955386,0.08999061680653973,0.11793587485429954,0.09446193179524141,points,2,417,0.38642782783660395,0.38642782783660395,0.988009592326139,,0.003092494196548157,0.27577937649880097,0.0023980815347721673,0.11348070604048699,0.007686294945284002,0.19217038450232593,0,0,0.25
confirmation,s9192101_g4_n1.0_b0_r1.0,9192101,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.0321911339997314,0.1268812381041884,0.13550079436637297,0.1251499232891678,points,2,768,0.35675327150623437,0.35675327150623437,0.9752604166666666,,0.0028606825859435222,0.6067708333333334,0.0013020833333333703,0.16898832456644808,0.004375598850207602,0.04844419475971051,0,0,1.0
confirmation,s9192101_g4_n1.0_b0_r1.0,9192101,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,3.0321967030031374,0.12730958734905776,0.1358936636032875,0.1255772406809732,points,2,768,0.35691900055979164,0.35691900055979164,0.9752604166666666,,0.002688808118456379,0.6067708333333334,0.0013020833333333703,0.16925269920804142,0.004375598850207602,0.04654107455501899,0,0,1.0
confirmation,s9192101_g4_n1.0_b4_r0.25,9192101,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.3947658840043005,0.10665222489300427,0.12895446973032207,0.11112972735637308,points,2,417,0.6217433231611311,0.6217433231611311,0.988009592326139,,0.0033421642837258682,0.27577937649880097,0.0023980815347721673,0.0923403148173092,0.007686294945284002,0.19715344121103584,0,4,0.25
confirmation,s9192101_g4_n1.0_b4_r0.25,9192101,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.3947718760027783,0.1061072684266506,0.1287732654666861,0.11058816762878812,points,2,417,0.6217689106428071,0.6217689106428071,0.988009592326139,,0.0030960465830785146,0.27577937649880097,0.0023980815347721673,0.09419523183839651,0.007686294945284002,0.19202973722483474,0,4,0.25
confirmation,s9192101_g4_n1.0_b4_r1.0,9192101,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.2054853120062035,0.2385452239192406,0.2896711015923066,0.27348040548106456,points,2,768,1.0668357716353385,1.0668357716353385,0.9427083333333334,,0.002884327710295735,0.5833333333333334,0.02213541666666663,0.21856378048994607,0.029181305227296922,0.05559135319767039,0,4,1.0
confirmation,s9192101_g4_n1.0_b4_r1.0,9192101,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,3.205490849009948,0.23901552627569955,0.2901107725362551,0.2739414705180716,points,2,768,1.0668957972192314,1.0668957972192314,0.9427083333333334,,0.0027272031994786017,0.5833333333333334,0.02213541666666663,0.21882027574955476,0.029181305227296922,0.05351385750898796,0,4,1.0
confirmation,s9192101_g4_n2.0_b0_r0.25,9192101,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.5690443180064904,0.14542474392455051,0.2994490665339498,0.19812306178333483,points,2,417,0.6519625518839391,0.6519625518839391,0.973621103117506,,0.01970596731987997,0.2565947242206235,0.016786570743405282,0.36639907994194054,0.04277401424352961,0.17568031022908848,0,0,0.25
confirmation,s9192101_g4_n2.0_b0_r0.25,9192101,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.5690484850056237,0.148044706109821,0.28546972546340066,0.19262339828625047,points,2,417,0.6302670952986527,0.6302670952986527,0.9760191846522782,,0.018401931047986635,0.2589928057553957,0.014388489208633115,0.33646191260222746,0.03838804933124891,0.0852207503240705,0,0,0.25
confirmation,s9192101_g4_n2.0_b0_r1.0,9192101,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.14621717701084,0.13613804590686748,0.18841962323408268,0.14993553907115797,points,2,768,0.5443596107997695,0.5443596107997695,0.9830729166666666,,0.014082217695440722,0.5989583333333334,0.00651041666666663,0.22900351669177255,0.01627807942084531,0.0029144152003413026,0,0,1.0
confirmation,s9192101_g4_n2.0_b0_r1.0,9192101,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,3.146222230003332,0.13594526683805278,0.18481408933376242,0.15659677692416596,points,2,768,0.5286232940553317,0.5286232940553317,0.984375,,0.012818942905854292,0.59765625,0.0078125,0.22184085594548097,0.014627914404343662,0.031416743393388735,0,0,1.0
confirmation,s9192101_g4_n2.0_b4_r0.25,9192101,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.454826080997009,0.16196021299983823,0.2974552863274644,0.19087431948611164,points,2,417,0.6575810844425836,0.6575810844425836,0.9760191846522782,,0.019386679468236412,0.26139088729016785,0.011990407673860948,0.34778334415191736,0.04003821434775056,0.1822802265767649,0,4,0.25
confirmation,s9192101_g4_n2.0_b4_r0.25,9192101,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.4548328329983633,0.14821924897737318,0.2859479514749361,0.19302900014894592,points,2,417,0.6368875521209643,0.6368875521209643,0.9784172661870504,,0.018396740610284436,0.2589928057553957,0.014388489208633115,0.3368207676778452,0.03838804933124891,0.08662504284296135,0,4,0.25
confirmation,s9192101_g4_n2.0_b4_r1.0,9192101,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.1123491170001216,0.13351480719579212,0.1818720224760602,0.14297391198789927,points,2,768,0.5351527229566394,0.5351527229566394,0.9856770833333334,,0.014054356019531528,0.6002604166666666,0.00520833333333337,0.2196687379440121,0.01520281060364101,0.011833449949094188,0,4,1.0
confirmation,s9192101_g4_n2.0_b4_r1.0,9192101,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,3.1123546610033372,0.1363045596634346,0.18521481376069687,0.15700440627116796,points,2,768,0.5408157531464135,0.5408157531464135,0.9856770833333334,,0.01280786997816461,0.59765625,0.0078125,0.22163543517606632,0.014627914404343662,0.032267783809598605,0,4,1.0
confirmation,s9192101_g8_n0.5_b0_r0.25,9192101,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.215283981000539,0.07954971630503685,0.07724375648552335,0.0795497163050547,points,2,393,0.15496609938491335,0.15496609938491335,0.9949109414758269,,7.0963021544568645e-84,0.2824427480916031,0.0,0.04137793931239564,0.0,0.004664505435304278,0,0,0.25
confirmation,s9192101_g8_n0.5_b0_r0.25,9192101,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.2152883490052773,0.0795497152078557,0.07724375565758934,0.07954971520787354,points,2,393,0.15496609880734993,0.15496609880734993,0.9949109414758269,,3.003625491006219e-84,0.2824427480916031,0.0,0.04137794235857406,0.0,0.004664505562079313,0,0,0.25
confirmation,s9192101_g8_n0.5_b0_r1.0,9192101,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.853383131994633,0.0501761153743675,0.05020247978734986,0.050176115374396105,points,2,768,0.10664287585342658,0.10664287585342658,0.9973958333333334,,3.2301798635918355e-83,0.6328125,0.0,0.007979021292228161,0.0,0.04703819171136914,0,0,1.0
confirmation,s9192101_g8_n0.5_b0_r1.0,9192101,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.8533879409951624,0.05017611818402432,0.05020248242311451,0.05017611818405293,points,2,768,0.10664287743153754,0.10664287743153754,0.9973958333333334,,2.6367367450727817e-83,0.6328125,0.0,0.007979026972943615,0.0,0.04703819036100754,0,0,1.0
confirmation,s9192101_g8_n0.5_b4_r0.25,9192101,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.2793552039947826,0.18241160244488402,0.1832160568066558,0.1744433388675912,points,2,393,0.8772851430732622,0.8772851430732622,0.9745547073791349,,6.771548965412983e-84,0.28498727735368956,0.0025445292620864812,0.04639500950699649,0.008050603795284647,0.003628018163416513,0,4,0.25
confirmation,s9192101_g8_n0.5_b4_r0.25,9192101,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.279360269996687,0.18241160319657654,0.18321605753665143,0.17444333961928368,points,2,393,0.8772851431433561,0.8772851431433561,0.9745547073791349,,3.3778516580930604e-84,0.28498727735368956,0.0025445292620864812,0.046395009867937986,0.008050603795284647,0.0036280181522023724,0,4,0.25
confirmation,s9192101_g8_n0.5_b4_r1.0,9192101,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.872243903009803,0.09047136097733922,0.09436606290669591,0.09103103022364162,points,2,768,0.46532021109049526,0.46532021109049526,0.9895833333333334,,7.201942904478632e-84,0.6341145833333334,0.0013020833333333703,0.029613674536161483,0.0017730496453900709,0.04363386585835727,0,4,1.0
confirmation,s9192101_g8_n0.5_b4_r1.0,9192101,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.872248733008746,0.09047136097733922,0.09436606290669591,0.09103103022364162,points,2,768,0.46532021109049526,0.46532021109049526,0.9895833333333334,,6.000789681148207e-84,0.6341145833333334,0.0013020833333333703,0.029613674536161483,0.0017730496453900709,0.04363386585835727,0,4,1.0
confirmation,s9192101_g8_n1.0_b0_r0.25,9192101,8,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.2309620460000588,0.16451057450988849,0.15882290030995708,0.1645105745098971,points,2,393,0.2984724185833657,0.2984724185833657,0.9796437659033079,,1.1679001605729709e-07,0.2824427480916031,0.0,0.02522571562610043,0.0,0.05061348608013638,0,0,0.25
confirmation,s9192101_g8_n1.0_b0_r0.25,9192101,8,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.2309667889931006,0.16448517410501085,0.15879546125119604,0.16448517410501945,points,2,393,0.2984578777249468,0.2984578777249468,0.9796437659033079,,7.00721552195085e-08,0.2824427480916031,0.0,0.025250541461863563,0.0,0.050613656958120146,0,0,0.25
confirmation,s9192101_g8_n1.0_b0_r1.0,9192101,8,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.8821925920055946,0.08564991759609425,0.0815881926483902,0.08564991759611726,points,2,768,0.1235971838595275,0.1235971838595275,0.9986979166666666,,7.767401628211051e-11,0.6328125,0.0,0.06550788356859982,0.0,0.1137155988301366,0,0,1.0
confirmation,s9192101_g8_n1.0_b0_r1.0,9192101,8,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.8821979019994615,0.08564976111913376,0.08158798746980551,0.08564976111915679,points,2,768,0.12359707015961119,0.12359707015961119,0.9986979166666666,,4.861032014030058e-11,0.6328125,0.0,0.06550733875508907,0.0,0.11371662987235531,0,0,1.0
confirmation,s9192101_g8_n1.0_b4_r0.25,9192101,8,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.3385884710005485,0.2879974345231823,0.2600169735519685,0.2696859663986464,points,2,393,0.9287972093092772,0.9287972093092772,0.9516539440203562,,9.498345834643583e-08,0.2926208651399491,0.010178117048346036,0.09822215935235246,0.01336975273145486,0.048558253766344706,0,4,0.25
confirmation,s9192101_g8_n1.0_b4_r0.25,9192101,8,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.338594261003891,0.28798366492910443,0.26000198492224624,0.26967219680456844,points,2,393,0.9287948747406118,0.9287948747406118,0.9516539440203562,,6.641969890256867e-08,0.2926208651399491,0.010178117048346036,0.09823839649064947,0.01336975273145486,0.04855859241135896,0,4,0.25
confirmation,s9192101_g8_n1.0_b4_r1.0,9192101,8,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.8486085399927106,0.10300120329787998,0.10879628954764481,0.12008002732646314,points,2,768,0.45287102488248365,0.45287102488248365,0.9895833333333334,,6.633104838125953e-11,0.6302083333333334,0.0026041666666666297,0.09238606139285643,0.00205761316872428,0.11375218312198676,0,4,1.0
confirmation,s9192101_g8_n1.0_b4_r1.0,9192101,8,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.8486135429993737,0.10300111605963613,0.1087961728722629,0.12007994008821926,points,2,768,0.45287100797985946,0.45287100797985946,0.9895833333333334,,4.966902046309738e-11,0.6302083333333334,0.0026041666666666297,0.09238573746966061,0.00205761316872428,0.11375279726510001,0,4,1.0
confirmation,s9192101_g8_n2.0_b0_r0.25,9192101,8,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.341561906010611,0.2925745586876416,0.38055833293123087,0.32700450472487974,points,2,393,0.7760491080739094,0.7760491080739094,0.989821882951654,,0.004741031066198778,0.27735368956743,0.0050890585241730735,0.1230283988880938,0.009009009009009009,0.4765656929182498,0,0,0.25
confirmation,s9192101_g8_n2.0_b0_r0.25,9192101,8,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.3415661880135303,0.29399852983552066,0.3820497333370565,0.3283776036114649,points,2,393,0.7770278965484312,0.7770278965484312,0.989821882951654,,0.004585440366722654,0.27735368956743,0.0050890585241730735,0.12352867341006935,0.009009009009009009,0.4861251944394045,0,0,0.25
confirmation,s9192101_g8_n2.0_b0_r1.0,9192101,8,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.9023278200038476,0.2351993698462651,0.23741284281953784,0.23967133786691458,points,2,768,0.6649589420969229,0.6649589420969229,0.9700520833333334,,0.0020858788471654105,0.62890625,0.00390625,0.2767190561240076,0.005888275982838631,0.24125910515068583,0,0,1.0
confirmation,s9192101_g8_n2.0_b0_r1.0,9192101,8,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.902333271005773,0.23650780341275304,0.23050793785861262,0.23739161946403414,points,2,768,0.595525804300524,0.595525804300524,0.9713541666666666,,0.0019086928650279677,0.6302083333333334,0.0026041666666666297,0.25885346223691386,0.0048594693984764905,0.2441583714089024,0,0,1.0
confirmation,s9192101_g8_n2.0_b4_r0.25,9192101,8,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.383757792005781,0.6128192373194191,0.6162999139165423,0.5843424376949209,points,2,393,1.4726044039850565,1.4726044039850565,0.910941475826972,,0.004968817336138748,0.3053435114503817,0.02290076335877861,0.17047216266228915,0.028512555108299788,0.44157196375654983,0,4,0.25
confirmation,s9192101_g8_n2.0_b4_r0.25,9192101,8,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.3837631000060355,0.6143107079077592,0.6179103565902622,0.5858339082832611,points,2,393,1.4730947415386897,1.4730947415386897,0.910941475826972,,0.004816844680738295,0.3053435114503817,0.02290076335877861,0.17127840340607037,0.028512555108299788,0.4504681035456404,0,4,0.25
confirmation,s9192101_g8_n2.0_b4_r1.0,9192101,8,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.935939076007344,0.28462346770707536,0.3113819324763849,0.3200035483003535,points,2,768,1.0642540880251636,1.0642540880251636,0.9557291666666666,,0.0021164427870291,0.6236979166666666,0.00911458333333337,0.21969777873267304,0.01000350232028719,0.2509836534285803,0,4,1.0
confirmation,s9192101_g8_n2.0_b4_r1.0,9192101,8,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.9359438579995185,0.28595403363579686,0.30450690200870356,0.31181777758873086,points,2,768,1.0222545407246726,1.0222545407246726,0.95703125,,0.0019239311589653995,0.625,0.0078125,0.20210355734313268,0.008974695735925051,0.2535748735203551,0,4,1.0
confirmation,s9192111_g0_n0.5_b0_r0.25,9192111,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.004133984999498352,0.0390046935470378,0.0390046935470378,0.03900469354703783,points,1,201,0.0451080467877237,0.0451080467877237,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n0.5_b0_r0.25,9192111,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.004137637006351724,0.0390046935470378,0.0390046935470378,0.03900469354703783,points,1,201,0.0451080467877237,0.0451080467877237,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n0.5_b0_r1.0,9192111,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.008739917000639252,0.012704112347022498,0.012704112347022498,0.012704112347022439,points,1,768,0.013635797118336105,0.013635797118336105,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n0.5_b0_r1.0,9192111,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.008743414990021847,0.012704112347022498,0.012704112347022498,0.012704112347022439,points,1,768,0.013635797118336105,0.013635797118336105,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n0.5_b4_r0.25,9192111,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.003647192002972588,0.05908883381033357,0.05908883381033357,0.05908883381033364,points,1,201,0.07207162259091508,0.07207162259091508,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192111_g0_n0.5_b4_r0.25,9192111,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.0036504470044746995,0.05908883381033357,0.05908883381033357,0.05908883381033364,points,1,201,0.07207162259091508,0.07207162259091508,1.0,0,0.0,,,,,,,4,0.25
