phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,weighted_reference_near_mass,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9192111_g0_n2.0_b4_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.021207690006121993,0.0508164493880899,0.0508164493880899,0.05081644938808965,points,1,768,0.07489211251230625,0.07489211251230625,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192111_g0_n2.0_b4_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.021207151003181934,0.0508164493880899,0.0508164493880899,0.05081644938808965,points,1,768,0.07489211251230625,0.07489211251230625,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192111_g0_n2.0_b4_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.021206603007158265,0.0508164493880899,0.0508164493880899,0.05081644938808965,weighted,1,768,0.07489211251230625,,,0,0.0,1.0000000000000007,,,,,,,4,1.0
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_identity,OK,0.017334010000922717,0.3967479256321624,0.4080925353207656,0.3907893909471467,points,0,423,0.5038668290997064,0.5038668290997064,0.9598108747044918,,,,0.28841607565011823,0.009456264775413725,0.004792481892048617,0.030063906640733537,,,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_map,OK,0.01732753800752107,0.057178862026720276,0.07024594595158365,0.0562264224478847,points,2,423,0.21178761195924498,0.21178761195924498,0.9905437352245863,,0.0041153244888133865,,0.2789598108747045,0.0,0.08779647697655113,0.011753264795776604,0.08816289002753774,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_mean,OK,0.017331638009636663,0.06508689174807002,0.07321613975214503,0.06413445216923441,points,2,423,0.20391538727577901,0.20391538727577901,0.9905437352245863,,0.0041153244888133865,,0.2789598108747045,0.0,0.0938667681506935,0.011753264795776604,0.08816289002753774,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.017333519004750997,0.06160716540915183,0.07338009391958497,0.05671507616655472,points,2,423,0.23195319119640503,0.23195319119640503,0.9881796690307328,,0.0041153244888133865,,0.28132387706855794,0.0023640661938534313,0.09406477291255388,0.013392609058071686,0.08816289002753774,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.017332971008727327,0.06169855531390896,0.07338009391958497,0.05680646607131183,points,2,423,0.23157620123377481,0.23157620123377481,0.9881796690307328,,0.0041153244888133865,,0.28132387706855794,0.0023640661938534313,0.09406477291255388,0.013392609058071686,0.08816289002753774,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.017332378003629856,0.06025356196965402,0.07328039416883844,0.05658074545171478,weighted,2,423,0.22831927202176347,,,,0.0041153244888133865,0.9886033340696639,0.28045977769107866,0.0014999668163741542,0.0938667681506935,0.01334082497295882,0.08816289002753774,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_identity,OK,0.030309873996884562,0.4049177417376913,0.4054656202900222,0.3999193463003903,points,0,768,0.5094170907232513,0.5094170907232513,0.9674479166666666,,,,0.59765625,0.00520833333333337,0.000292318692781679,0.02607371738129802,,,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_map,OK,0.030303313993499614,0.04579085111960748,0.0442705160861301,0.04304227129861486,points,2,768,0.16620360546528848,0.16620360546528848,0.99609375,,0.0020596042142189282,,0.6028645833333334,0.0,0.0486338862803708,0.005438515738413058,0.043501199485109776,0,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_mean,OK,0.03030761200352572,0.049323113038484044,0.045781621461724854,0.0484792522666634,points,2,768,0.15097102494568457,0.15097102494568457,0.99609375,,0.0020596042142189282,,0.6028645833333334,0.0,0.05204522331926875,0.005438515738413058,0.043501199485109776,0,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.030309370005852543,0.04579085111960748,0.0442705160861301,0.04304227129861486,points,2,768,0.16620360546528848,0.16620360546528848,0.99609375,,0.0020596042142189282,,0.6028645833333334,0.0,0.0486338862803708,0.005438515738413058,0.043501199485109776,0,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.03030883800238371,0.043267313742656986,0.04109334115908422,0.04300170773709642,points,2,768,0.15062005571453813,0.15062005571453813,0.9973958333333334,,0.0020596042142189282,,0.6015625,0.0013020833333333703,0.042219149443014414,0.0037991714761179763,0.043501199485109776,0,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.030308347995742224,0.04598855590835003,0.04598333352253331,0.043037619100445706,weighted,2,768,0.17696799818955772,,,,0.0020596042142189282,0.9939863545912165,0.602374058168845,0.0004905251644883313,0.05204522331926875,0.006310313903055639,0.043501199485109776,0,0,1.0
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_identity,OK,0.017686352992313914,3.0167979277180903,3.102071151228871,2.7544647019835655,points,0,423,3.9867475381057362,3.9867475381057362,0.35697399527186763,,,,0.39952718676122934,0.12056737588652483,0.4983272477401002,0.3010419560989164,,,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_map,OK,0.01768030099628959,0.14018041028652423,0.1896806993679845,0.15909293983735148,points,2,423,0.4385090423976624,0.4385090423976624,0.9858156028368794,,0.003909382570839307,,0.2695035460992908,0.009456264775413725,0.0029690658259107217,0.01694915254237288,0.10105303755872819,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_mean,OK,0.01768423299654387,0.14517406132274027,0.18410004055309132,0.15309341744794663,points,2,423,0.42294130468052715,0.42294130468052715,0.9858156028368794,,0.003909382570839307,,0.2695035460992908,0.009456264775413725,0.002911304231977052,0.01694915254237288,0.10105303755872819,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.017685876999166794,0.14018041028652423,0.1896806993679845,0.15909293983735148,points,2,423,0.4385090423976624,0.4385090423976624,0.9858156028368794,,0.003909382570839307,,0.2695035460992908,0.009456264775413725,0.0029690658259107217,0.01694915254237288,0.10105303755872819,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.0176853930024663,0.14065824317712952,0.17358800154055246,0.15011450795254302,points,2,423,0.4149751609468044,0.4149751609468044,0.9905437352245863,,0.003909382570839307,,0.27423167848699764,0.004728132387706863,0.02921632982895339,0.00847457627118644,0.10105303755872819,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.017684855993138626,0.14419290833125434,0.18645211295976305,0.15136393667031953,weighted,2,423,0.4385805056451788,,,,0.003909382570839307,0.985261993048465,0.2735737167780438,0.005386094096660687,0.002911304231977052,0.015400821582183723,0.10105303755872819,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_identity,OK,0.031068408003193326,3.060311729417793,3.239678768610699,2.768226245949644,points,0,768,4.080609283091812,4.080609283091812,0.3385416666666667,,,,0.5,0.10286458333333337,0.4132042281878343,0.32460786743617887,,,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_map,OK,0.03106195799773559,0.23278386595100783,0.23126375874034824,0.2628099429606459,points,2,768,1.1552442885805756,1.1552442885805756,0.9596354166666666,,0.001951568275969067,,0.5846354166666666,0.01822916666666674,0.07129803628611775,0.02055730623517332,0.0442924632353745,0,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_mean,OK,0.03106616200238932,0.23643426615444108,0.23272842154049192,0.26428910597146316,points,2,768,1.153070322063769,1.153070322063769,0.9596354166666666,,0.001951568275969067,,0.5846354166666666,0.01822916666666674,0.06797806060470801,0.02055730623517332,0.0442924632353745,0,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.03106790900346823,0.23278386595100783,0.23126375874034824,0.2628099429606459,points,2,768,1.1552442885805756,1.1552442885805756,0.9596354166666666,,0.001951568275969067,,0.5846354166666666,0.01822916666666674,0.07129803628611775,0.02055730623517332,0.0442924632353745,0,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.031067414005519822,0.23026111281145809,0.22808757118104625,0.26532672917366407,points,2,768,1.153106964334938,1.153106964334938,0.9609375,,0.001951568275969067,,0.5833333333333334,0.01953125,0.07771017767936916,0.018917961972878237,0.0442924632353745,0,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.031066844007000327,0.23296973925741252,0.23293110617651108,0.26375579145692507,weighted,2,768,1.1568012292716707,,,,0.001951568275969067,0.948436982999918,0.5841519107489375,0.018712672584395906,0.06797806060470757,0.021406099602394913,0.0442924632353745,0,4,1.0
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_identity,OK,0.018116431005182676,0.7719805610286169,0.8161850706415312,0.6663681416112491,points,0,423,1.0077336581994127,1.0077336581994127,0.7186761229314421,,,,0.3333333333333333,0.05437352245862881,0.009584963784097233,0.16111419838844124,,,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_map,OK,0.018109804994310252,0.06765195392468204,0.12195719580976111,0.062420425674863625,points,2,423,0.33235428756621893,0.33235428756621893,0.9763593380614657,,0.017359259520190698,,0.27423167848699764,0.004728132387706863,0.02370127984264725,0.03198110586273965,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_mean,OK,0.01811434699629899,0.10475291558305079,0.14992365694491872,0.10370039664921468,points,2,423,0.29387374882547246,0.29387374882547246,0.9763593380614657,,0.017359259520190698,,0.27423167848699764,0.004728132387706863,0.10002827410708526,0.03198110586273965,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.018115961996954866,0.09250204535308032,0.15141153301817337,0.05393498754353769,points,2,423,0.40685800082425766,0.40685800082425766,0.9645390070921985,,0.017359259520190698,,0.2789598108747045,0.0,0.08263997645887344,0.047013059183106415,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.018115489001502283,0.06765195392468204,0.12195719580976111,0.062420425674863625,points,2,423,0.33235428756621893,0.33235428756621893,0.9763593380614657,,0.017359259520190698,,0.27423167848699764,0.004728132387706863,0.02370127984264725,0.03198110586273965,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.018114965001586825,0.08445586072887833,0.1597869856899215,0.06197776581958257,weighted,2,423,0.4139428483152037,,,,0.017359259520190698,0.9581649489135408,0.27461186468946164,0.004347946185242868,0.10002827410708526,0.051447837920588796,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_identity,OK,0.03099083001143299,0.7704212785640135,0.8109312405800444,0.6691181961647208,points,0,768,1.0188341814465025,1.0188341814465025,0.70703125,,,,0.546875,0.05598958333333337,0.000584637385563358,0.1660836313422795,,,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_map,OK,0.03098291800415609,0.04165377152736185,0.07196587425224078,0.031136549019671528,points,2,768,0.29360041789430114,0.29360041789430114,0.9856770833333334,,0.014870508631104132,,0.6002604166666666,0.0026041666666667407,0.044408763553440256,0.021194632298268595,0.028662671655468763,0,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_mean,OK,0.030988316008006223,0.07332084538324077,0.08854017612492293,0.0681622442518255,points,2,768,0.24600437747768886,0.24600437747768886,0.9856770833333334,,0.014870508631104132,,0.6002604166666666,0.0026041666666667407,0.10297086786218923,0.021194632298268595,0.028662671655468763,0,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.03099029400618747,0.0592395568777972,0.10697564673411168,0.03582754961712236,points,2,768,0.38516873481689,0.38516873481689,0.9700520833333334,,0.014870508631104132,,0.6080729166666666,0.005208333333333259,0.11741549930085116,0.039188471479658676,0.028662671655468763,0,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.03098971700819675,0.044162461545582225,0.07298056174723161,0.025853582284275468,points,2,768,0.29314818311628066,0.29314818311628066,0.9856770833333334,,0.014870508631104132,,0.6028645833333334,0.0,0.046678551874591356,0.02175406295365223,0.028662671655468763,0,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.030989099002908915,0.05592073195233651,0.10031049753646454,0.02625944307178076,weighted,2,768,0.37406775631947375,,,,0.014870508631104132,0.9671724677377267,0.6026644957358102,0.00020008759752321303,0.10297086786218923,0.03562832908346954,0.028662671655468763,0,0,1.0
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_identity,OK,0.017526148993056267,3.1884620852669068,3.284915130922788,2.900479536620301,points,0,423,4.126426743110372,4.126426743110372,0.30260047281323876,,,,0.41371158392434987,0.13475177304964536,0.5031197296321488,0.33438455126424005,,,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_map,OK,0.01751966700248886,0.15637754020907024,0.2022752262199095,0.15327895290389043,points,2,423,0.49528402891306605,0.49528402891306605,0.9763593380614657,,0.01736380100078669,,0.27423167848699764,0.004728132387706863,0.01829633199989722,0.03198110586273965,0.039730662461486155,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_mean,OK,0.017524052993394434,0.17520041846451884,0.2225881246130259,0.17784509931531664,points,2,423,0.47018176824847757,0.47018176824847757,0.9739952718676123,,0.01736380100078669,,0.26004728132387706,0.01891252955082745,0.0580852095853146,0.03977493748263407,0.039730662461486155,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.017525660994579084,0.17905797988792374,0.23041899075936845,0.14401067655454436,points,2,423,0.5461734512228793,0.5461734512228793,0.9645390070921985,,0.01736380100078669,,0.2789598108747045,0.0,0.04063615381876029,0.047013059183106415,0.039730662461486155,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.017525189992738888,0.15637754020907024,0.2022752262199095,0.15327895290389043,points,2,423,0.49528402891306605,0.49528402891306605,0.9763593380614657,,0.01736380100078669,,0.27423167848699764,0.004728132387706863,0.01829633199989722,0.03198110586273965,0.039730662461486155,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.017524663999211043,0.1709912482811519,0.23907917360851133,0.1525462695284317,weighted,2,423,0.5532276234697976,,,,0.01736380100078669,0.9581549639422281,0.2746053954990417,0.004354415375662779,0.05808520958531482,0.05146380291338832,0.039730662461486155,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_identity,OK,0.031097664003027603,3.2190016562232855,3.405789946938489,2.880001622009998,points,0,768,4.221582142651263,4.221582142651263,0.2903645833333333,,,,0.5026041666666666,0.10026041666666674,0.4129119094950524,0.3496406189144213,,,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_map,OK,0.031091790995560586,0.04181897086907107,0.07201438519394708,0.031149663948573207,points,2,768,0.2996660924782536,0.2996660924782536,0.984375,,0.014880244700108769,,0.6002604166666666,0.0026041666666667407,0.04439270922227623,0.021194632298268595,0.028219701912709727,0,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_mean,OK,0.03109546599444002,0.07353260844455196,0.08867215717263688,0.06827694342779381,points,2,768,0.2533191411792222,0.2533191411792222,0.9830729166666666,,0.014880244700108769,,0.5989583333333334,0.00390625,0.10311374243279214,0.022274545905180042,0.028219701912709727,0,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.031097186991246417,0.05913987944228662,0.10697623299675854,0.035842098416459675,points,2,768,0.38976448584362067,0.38976448584362067,0.96875,,0.014880244700108769,,0.6080729166666666,0.005208333333333259,0.1173834951031445,0.039188471479658676,0.028219701912709727,0,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.031096714999875985,0.04432787885976649,0.07302909917820895,0.02586785138906951,points,2,768,0.2992325237472934,0.2992325237472934,0.984375,,0.014880244700108769,,0.6028645833333334,0.0,0.0466620016601309,0.02175406295365223,0.028219701912709727,0,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.031096177001018077,0.05602351493004428,0.10043862543208129,0.02628464345884719,weighted,2,768,0.37904587598945555,,,,0.014880244700108769,0.9671291941810943,0.6026590639346795,0.00020551939865387503,0.10311374243279214,0.035670662599951414,0.028219701912709727,0,4,1.0
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_identity,OK,0.012947739000082947,1.5226840258714667,1.6323701412830625,1.2477950681487981,points,0,423,2.0154673163988255,2.0154673163988255,0.40425531914893614,,,,0.4066193853427896,0.12765957446808507,0.01916992756819358,0.31183662128368994,,,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_map,OK,0.012940479995450005,0.35259604265508887,0.42348305941877074,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_mean,OK,0.012945384994964115,0.35259604265508887,0.42348305941877074,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.012947207986144349,0.35259604265508887,0.42348305941877074,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.012946650997037068,0.35259604265508887,0.42348305941877074,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.012946099988766946,0.35259604265508887,0.42348305941877074,0.36778762948925936,weighted,1,423,0.45530081400987954,,,,0.2789598108747045,0.9574468085106388,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_identity,OK,0.02083244601089973,1.4961744105881225,1.6218624811600888,1.1834057931300244,points,0,768,2.037668362893005,2.037668362893005,0.4114583333333333,,,,0.5234375,0.07942708333333337,0.001169274771126938,0.316046453988599,,,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_map,OK,0.02082635300757829,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_mean,OK,0.020830057008424774,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.020831990012084134,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.020831431000260636,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.020830800000112504,0.4346463179533521,0.4320004134937082,0.44654552904560574,weighted,1,768,0.5428415390109769,,,,0.6028645833333334,0.9361979166666672,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_identity,OK,0.012529660991276614,3.602511996669356,3.7395215772096235,3.269122081287069,points,0,423,4.562583897572414,4.562583897572414,0.18439716312056736,,,,0.44208037825059104,0.16312056737588654,0.5127046934162456,0.4010697415948875,,,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_map,OK,0.012523259996669367,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_mean,OK,0.012527535000117496,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.012529188999906182,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.012528690000181086,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.012528171995654702,0.3498215343109528,0.4429312792469523,0.37604632963625517,weighted,1,423,0.47978162136582264,,,,0.2789598108747045,0.9432624113475182,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_identity,OK,0.020951065002009273,3.6037512018954456,3.8213944875782664,3.2317911198480287,points,0,768,4.660424632248823,4.660424632248823,0.17057291666666666,,,,0.4921875,0.11067708333333337,0.41232727210948905,0.4126650851538435,,,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_map,OK,0.020944789008353837,0.4346386291425255,0.4319909568245564,0.4465221824533671,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_mean,OK,0.020948560995748267,0.4346386291425255,0.4319909568245564,0.4465221824533671,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.020950598001945764,0.4346386291425255,0.4319909568245564,0.4465221824533671,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.020950036006979644,0.4346386291425255,0.4319909568245564,0.4465221824533671,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.020949425001163036,0.4346386291425255,0.4319909568245564,0.4465221824533671,weighted,1,768,0.5490944738859903,,,,0.6028645833333334,0.9348958333333339,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
