case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,pool_independent,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.12287297598959412,True,True,0.24284789013827948,0.3592236362241858,0.8540209099610411,0.9596354166666666,1.0,0.2452048795304038,1.0,0.3662431933528201,0.24493272419956824,0.3550765604052804,,self-report; not geometry-derived layer count or success,0.3660839187413389,0.010800051678392824,0.6908796664571198,0.9801687690088089,1.0180164103964484,2.017604234453032,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__pool_independent.npz,ec409e2c0617fcec6a1c0f266265386bafd85586081a5e47938183c2fb9c440e,1.8199809189302123,0.1800190810697877,0.9099904594651061,1.0110339549441059,0.9889660450558941,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,pool_global,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.12386793599580415,True,True,0.4356073897106209,0.5195380058837612,0.9263291731371057,0.9479166666666666,1.0,0.4455261106102095,1.0,0.5376183538533589,0.44509207889549907,0.4658243401043665,,self-report; not geometry-derived layer count or success,0.537509578858316,0.010814205266738834,1.4170869508956896,1.4170869508956903,1.111185968759443,2.1825798894484145,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__pool_global.npz,010d98402b8cccf0fd67f046a97fdaf8db1f89ae8094e029d665260b99f13eb1,1.454489907086365,0.545510092913635,0.7272449535431825,-6.661338147750939e-16,2.000000000000001,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,pool_compatible,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.1269972830050392,True,True,0.2807407460285672,0.4001803197670959,0.9030884116538399,0.9700520833333334,1.0,0.2835920475610219,1.0,0.40734330335790475,0.28320461965580673,0.38959816303248396,,self-report; not geometry-derived layer count or success,0.4072000872747986,0.010800727472093336,0.7787650267030438,0.9038663773852256,1.0313794682205122,1.9781437646386058,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__pool_compatible.npz,1acf2234a7c5c47f0a15a7f7113278285c7b8b832a804ed81d5a396ae6e238a1,1.7599391190512423,0.24006088094875766,0.8799695595256212,0.9487842487074226,1.0512157512925775,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,graph_bias_only,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.1389164849970257,True,True,0.23982061784390185,0.3574169500723098,0.8443335847809378,0.9583333333333334,1.0,0.24223644629664173,1.0,0.36472443088591183,0.2419850568314222,0.35329729436872676,,self-report; not geometry-derived layer count or success,0.3645644741348292,0.010800679786371913,0.7006503806388947,1.0028904318781156,1.0180130372805076,2.0169304927410434,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__graph_bias_only.npz,67f34357857881953062f04c336b111f552abad2bcde8e03485fd270347c0379,1.8182738760331214,0.1817261239668786,0.9091369380165607,0.994227424392431,1.005772575607569,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,graph_projected_bias_only,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.14629372200579382,True,True,0.23982081504866315,0.3574168932975141,0.8443503816944052,0.9583333333333334,1.0,0.24223912300794379,1.0,0.36472544895710335,0.2419847828723264,0.35329649178479905,,self-report; not geometry-derived layer count or success,0.36456549092323287,0.010800738162864962,0.7006416353283681,1.0028693011894871,1.0180129701461211,2.0169246040685844,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__graph_projected_bias_only.npz,0adebabca02f09ebf21850dcbfbc09840fc7adea232d9efa9b081514d90dfeee,1.8182754500618719,0.18172454993812814,0.9091377250309359,0.9942430479701235,1.0057569520298766,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,zero_balanced_6,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.753488856003969,True,True,0.23702594371192523,0.35589053389532505,0.827546561418441,0.9583333333333334,1.0,0.23954352244428753,1.0,0.36367929827732026,0.23933242888536835,0.35234558533658095,,self-report; not geometry-derived layer count or success,0.36351297197620625,0.010997781617668463,0.7118193759393622,1.0389734753743745,1.0180463896554808,2.015838373975844,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__zero_balanced_6.npz,b73aca6c1bbb9681c33f49f3fcb1a7f33ffaeb14767ffd11830e4753efbda1c5,1.8193596451521286,0.18064035484787144,0.9096798225760643,0.9730324615049695,1.0269675384950305,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,zero_unbalanced_6,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.7600538309925469,True,True,0.23744188213635806,0.3560069640913503,0.8277625792588141,0.9583333333333334,1.0,0.23996463362403772,1.0,0.3637118079427045,0.23972673191428429,0.3522711774309958,,self-report; not geometry-derived layer count or success,0.3635461990639312,0.010974533389592622,0.7101971189731757,1.0339534497717378,1.0180010326820934,2.0126062476693547,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__zero_unbalanced_6.npz,52d1152db37fcca36ac73433afd695b5da066517777a5eff2698395daed05afa,1.8184812402263726,0.18151875977362741,0.9092406201131863,0.9751622749440038,1.0248377250559964,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,warm_balanced_2,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.37671840700204484,True,True,0.23713313707054495,0.35594543671577855,0.828251785892456,0.9583333333333334,1.0,0.23964776995485962,1.0,0.363713633943459,0.23943347854930427,0.3523757967893105,,self-report; not geometry-derived layer count or success,0.36354758061886344,0.010989273976358975,0.7113471127514911,1.037423350495594,1.018041700089874,2.0157956667831574,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__warm_balanced_2.npz,41643eb768b5d592422c7f4373ac7d7c4870aec6a680f1b2ad50f553437de767,1.8193153733878797,0.18068462661212026,0.9096576866939399,0.9739379465031945,1.0260620534968055,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b0,dual_g2_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b0.json,warm_unbalanced_2,confirmation,full,true_bilayer,2.0,0.0,912223,768,8,1.0,True,0.38106707500992343,True,True,0.23782104302329124,0.35623196175236527,0.8309202102812815,0.9583333333333334,1.0,0.24032842720964964,1.0,0.3638600526899806,0.24008224781355145,0.35241858125120396,,self-report; not geometry-derived layer count or success,0.3636955119092528,0.010941323531549441,0.7085633782517812,1.0281340595254078,1.017996709199008,2.0133228182816874,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b0__warm_unbalanced_2.npz,69849a91954e3632c5e65c2344bfbc31ef311abbc57b12bc8d1e11b0c782efae,1.8184286983762867,0.18157130162371327,0.9092143491881434,0.9786186534223842,1.0213813465776158,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,identity,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,1.854999572969973e-05,True,True,3.214964860925898,3.8351492848082427,6.645441593359125,0.19921875,0.4817708333333333,2.2228308100084826,1.0,4.079777527868285,3.430923170204258,4.078931835316458,,self-report; not geometry-derived layer count or success,4.07976365371898,0.01063986337372934,0.9113111822164828,0.9834291636804284,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__identity.npz,8f1064cca86462bdc9c6fd54c4806b44eb1fe8ec2fc8245f08a9dd0378b2bdf5,1.8322640604066915,0.16773593959330846,0.9161320302033458,2.1257988614173007,0.12579886141730068,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,fast,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.009171044992399402,True,True,0.4417596278101225,0.5281492104201022,0.9369034607280348,0.9401041666666666,1.0,0.4769335590859653,1.0,0.5654889774834763,0.45680949986330427,0.4892715346761629,1,self-report; not geometry-derived layer count or success,0.5653888723371693,0.010639863373729533,1.4523101852229532,1.4523101852229543,4.086870936627938,6.877797164530968,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__fast.npz,5ffe76f013a646ee6ee3d0d6f7437c770e23c1cc02c3d1014ed30c5af8b844e5,1.463034320554314,0.5369656794456861,0.731517160277157,2.220446049250313e-16,1.9999999999999998,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.025480600001174025,True,True,0.4026976415118422,0.5012267457875184,0.9330444649842315,0.22526041666666666,0.7578125,1.6143409997766813,1.0,2.9656627102597812,0.4008088354850177,0.4506907066037824,2,self-report; not geometry-derived layer count or success,2.965643610123201,0.010643719313300992,1.1790540916880465,1.1870344946238733,4.9966264153456965,7.9591877592638935,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__open3d_icp_then_xyz.npz,b7a45443268108ff5f60d61efd133fd719a43d5db9c253cb8d712431aa1424b5,1.5770103606669927,0.42298963933300726,0.7885051803334964,0.4050299622756186,1.5949700377243814,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,graph_shared,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.14626074700208846,True,True,0.242030442950215,0.3595469267557003,0.8675964527704747,0.9596354166666666,1.0,0.2527480236616661,1.0,0.3692720576150243,0.24419719851631594,0.35453979052050394,,self-report; not geometry-derived layer count or success,0.3691143503724779,0.010791148425325905,0.7159250899934883,1.0207583839574452,4.0848327382905945,6.815831767302236,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__graph_shared.npz,14d115b2cdce2fc92ef9b32075afd80f2d99b5c6d5aa8e7c71388b7cc30f28c4,1.8114461447231063,0.18855385527689372,0.9057230723615531,0.9711746709866653,1.0288253290133347,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,pool_independent,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.1698712719953619,True,True,0.24505572933071704,0.36123174339998937,0.8711269324134872,0.9622395833333334,1.0,0.25556656617147494,1.0,0.37070602164565425,0.24716533952387673,0.356307167097927,,self-report; not geometry-derived layer count or success,0.3705489419527662,0.010790556150345125,0.7059986741886096,0.9977635872438517,4.0849289576830605,6.819977231414269,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__pool_independent.npz,b823a88c174fc32498fc81e963948b61185c9d6892c836b06933c4259e6aff28,1.8133810433038655,0.18661895669613449,0.9066905216519328,0.9884024171878044,1.0115975828121955,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,pool_global,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.16747832899272908,True,True,0.43564398090077305,0.51956616599166,0.9257699142581152,0.9479166666666666,1.0,0.449849070507949,1.0,0.53934490195367,0.44513858577214666,0.4657414984761872,,self-report; not geometry-derived layer count or success,0.5392366757754815,0.010804201128366386,1.4166832701785517,1.4166832701785528,4.088650610924276,6.932061349182165,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__pool_global.npz,7d1ccccd767ceaff3223b5701c57e8625c1e5d23a082557d74647aaef741f0fb,1.4540095042481052,0.5459904957518948,0.7270047521240526,-8.881784197001252e-16,2.000000000000001,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,pool_compatible,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.16996029300207738,True,True,0.2801773459649446,0.4007935306386003,0.9083806773130363,0.9700520833333334,1.0,0.2910122668225803,1.0,0.41045064008638754,0.28276236283444145,0.3896450643788238,,self-report; not geometry-derived layer count or success,0.410308757445444,0.010791270124552308,0.7965407816124364,0.9383909125866134,4.07993524460151,6.786273283209161,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__pool_compatible.npz,be301c3fbfa103fa4d91346290611973e32e0a788012f061079640acfa056b18,1.7541138581561646,0.2458861418438354,0.8770569290780823,0.9162984284922695,1.0837015715077305,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,graph_bias_only,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.18536551100260112,True,True,0.2420304816045992,0.3595469870833537,0.8675962408728275,0.9596354166666666,1.0,0.2527480642203445,1.0,0.36927213073329146,0.24419724154721967,0.3545398576423356,,self-report; not geometry-derived layer count or success,0.36911442354570156,0.010791147614109398,0.715925233067078,1.02075918788923,4.084832748405533,6.815831760342537,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__graph_bias_only.npz,7cacbec0fe983f5eaac5053954bef992a15d2b9e4fe75ef76a5bd9e2b49a8219,1.81144607420954,0.18855392579046004,0.90572303710477,0.9711741707287493,1.0288258292712507,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,graph_projected_bias_only,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.18722128799709026,True,True,0.24202205733140292,0.359413193999031,0.869877109269678,0.9596354166666666,1.0,0.2622671775413679,1.0,0.373162466344866,0.24424697619322264,0.3545715024056552,,self-report; not geometry-derived layer count or success,0.3730064594973235,0.010789228974065692,0.715944680500639,1.0207170912931358,4.084935529747078,6.815887909362652,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__graph_projected_bias_only.npz,7fd525cd2006c80dbfdcd9f7be14805c029c821b8b36214d2031175ef0a75e2b,1.8114217981896792,0.1885782018103208,0.9057108990948396,0.9711730675406598,1.0288269324593402,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,zero_balanced_6,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.6920936379901832,True,True,0.23640010835998268,0.358549438984668,0.8682535840414183,0.9635416666666666,1.0,0.256576208650395,1.0,0.37176726336167626,0.23851490599565736,0.3526882931029861,,self-report; not geometry-derived layer count or success,0.3716145368712065,0.010655237840078068,0.7197053590166593,1.0031811961379258,4.079206336398316,6.805133336454331,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__zero_balanced_6.npz,bd75419c0d8079e0215dc873d399ca1ee00b5a68236d3ba5668a3fcf5d89ec8f,1.8063314112559035,0.19366858874409654,0.9031657056279517,0.9712071234239614,1.0287928765760386,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,zero_unbalanced_6,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.6881457950075855,True,True,0.236887314475115,0.3601916142118204,0.8710306764164076,0.9661458333333334,1.0,0.25698038731711187,1.0,0.37282334526449534,0.23887679612806542,0.3533712334996929,,self-report; not geometry-derived layer count or success,0.3726714908355571,0.010639863373764573,0.7140564977219336,0.961978884068851,4.075998075891601,6.820157153252922,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__zero_unbalanced_6.npz,c803764205d9af73eb9e161053c1babaf8fbae7e0afbbab22c6aa22f0e9c99f4,1.80207487953809,0.1979251204619099,0.901037439769045,0.988196183360438,1.011803816639562,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,warm_balanced_2,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.40128188200469594,True,True,0.2366348298289632,0.3584605652328077,0.8680351689765238,0.9635416666666666,1.0,0.2567791439223445,1.0,0.37172715440308896,0.23875954072501357,0.35267880055418444,,self-report; not geometry-derived layer count or success,0.37157401123283346,0.01066918445618616,0.7196388285729233,1.0052619745344602,4.0795912376092085,6.803980832652485,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__warm_balanced_2.npz,52b5da959bddacfdd1eb2039bbd63d13e763103038908da81fcddb34e3ddc500,1.8067078186418264,0.1932921813581736,0.9033539093209132,0.9707248591848073,1.0292751408151926,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912223_b4,dual_g2_s912223_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912223_b4.json,warm_unbalanced_2,confirmation,full,true_bilayer,2.0,4.0,912223,768,8,1.0,True,0.3993390039977385,True,True,0.23683389587940792,0.35891825111877407,0.8710728884913661,0.9635416666666666,1.0,0.257057448541893,1.0,0.37190130485784717,0.23888554742864163,0.3526850036578984,,self-report; not geometry-derived layer count or success,0.371749073788163,0.010639863373764309,0.7155721085400022,0.9849664758350216,4.07875442159862,6.81015897065738,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912223_b4__warm_unbalanced_2.npz,a8d68a60b357d04d47082d47364b5048a5040b5611b77096fa88df54379a3bb8,1.8050796399639715,0.19492036003602853,0.9025398199819857,0.9802159032149258,1.0197840967850742,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912223_b0,dual_g4_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912223_b0.json,identity,confirmation,full,true_bilayer,4.0,0.0,912223,768,8,1.0,True,1.806100772228092e-05,True,True,0.7877642057750869,0.9787586071154549,1.9126143855484707,0.7122395833333334,0.9752604166666666,0.7437159730634949,1.0,0.9830989406667049,0.7898929848094399,0.9824418523681223,,self-report; not geometry-derived layer count or success,0.9830413625312954,0.01063986337372938,0.19004785123874388,0.40447428752815723,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912223_b0__identity.npz,f1b800a08afb1dd993e40290831b8e0496650c35247eb46d312da0ebf6b79ff3,3.929600082678285,0.07039991732171513,0.9824000206695712,4.167158223074381,0.16715822307438089,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912223_b0,dual_g4_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912223_b0.json,fast,confirmation,full,true_bilayer,4.0,0.0,912223,768,8,1.0,True,0.009564171006786637,True,True,0.9439760375818919,1.2272700887349988,2.576439436896237,0.609375,0.9010416666666666,0.9052808794655455,1.0,1.3741246314610585,1.0377610016117504,1.3263007623252296,2,self-report; not geometry-derived layer count or success,1.374083438549267,0.010639863373729493,1.60126192987046,1.664514713360131,1.3948776798968991,2.607094992317522,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912223_b0__fast.npz,0273c2dc486c882ff87cb3c3fc5513247e1c28e7a4312f3e38a85d8ee3eeca85,3.275546690364092,0.724453309635908,0.818886672591023,1.5951249913989936,2.4048750086010067,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912223_b0,dual_g4_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912223_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,4.0,0.0,912223,768,8,1.0,True,0.02540029199735727,True,True,0.5964391742780503,0.7448571685230937,1.4421894209880224,0.23046875,0.7578125,1.5879363764251118,1.0,2.918892750402094,0.5902347205960609,0.6677001877870894,2,self-report; not geometry-derived layer count or success,2.918873076454495,0.01071689782416792,1.2938331729032948,1.3911494876387966,2.9354684645692917,5.6753636598699355,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912223_b0__open3d_icp_then_xyz.npz,a5103161ff96d21b3af3db1ab20b9bb354f315f588c7488a4ad4fdbd3af4e11e,3.363444072649758,0.6365559273502419,0.8408610181624395,1.9910756534514247,2.008924346548575,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912223_b0,dual_g4_s912223_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912223_b0.json,graph_shared,confirmation,full,true_bilayer,4.0,0.0,912223,768,8,1.0,True,0.11620097800914664,True,True,0.28106072541322924,0.4305722354466526,0.9366940637234125,0.95703125,0.9973958333333334,0.27732423734746764,1.0,0.4348447242883867,0.28197034194569476,0.4259277021962085,,self-report; not geometry-derived layer count or success,0.43479952575895026,0.0062695008760702085,0.22713088162282372,0.27909876127865796,0.9192962975772515,1.8311624750934914,0.96484375,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912223_b0__graph_shared.npz,b4a2cf1991bc33aea8efa1ebd0ac1f3b6a37e9ef86341ed4d9ca740a5ae84914,3.8214772067920943,0.17852279320790565,0.9553693016980236,3.6206155901839954,0.37938440981600463,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
