case,method,ok,seconds,sigma_mm,n_points,n_stations,error,independent_real_quality,output_finite,output_n,identifiable,k_method,note,false_split,false_merge,gap_err_mm,surface_err_mm,coverage,layer_match_failed,k_info,split,family,seed,gap_mm,bias_rms_mm,noise_protocol,k_hat,n_true_layers,patch_id,scene,perturbation,perturb_seed,actual_point_delta_rms_mm,recovery_vs_unperturbed_input_rms_mm,stability_vs_own_unperturbed_output_rms_mm,recovery_note,stability_note
da_junction_trans_rot_s912401,xyz_mixture,True,0.00844051199965179,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.473726164685516,5.975912207288302,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,fast,True,0.002709582004172262,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.49580318443343,7.319472922043177,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,open3d_icp_then_xyz,True,0.01123646800260758,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.47302845297982,2.4250279729783677,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,identity,True,0.00019972800510004163,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,3.4994777044448853,3.499477704444895,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,xyz_mixture,True,0.016842791003000457,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.31246840495231,5.158603725703118,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,fast,True,0.0026803950022440404,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.49580318443388,7.319472922036703,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,open3d_icp_then_xyz,True,0.01658607200079132,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,42.34667252177556,2.4250279729824835,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,identity,True,0.0001880630006780848,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,3.586047862291436,3.5860478622914713,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,xyz_mixture,True,0.008110098002362065,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.46202080970427,11.965471781002723,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,fast,True,0.0026712420003605075,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.45436795890696,3.1091763983727176,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,open3d_icp_then_xyz,True,0.018185667002398986,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.47941393151756,8.61871516985708,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,identity,True,0.000198271001863759,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,3.586047862291436,3.5860478622914713,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,xyz_mixture,True,0.011661944998195395,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.378139935322075,11.149208530612736,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,fast,True,0.0029129129979992285,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.45436795890627,3.1091763983724188,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912409,open3d_icp_then_xyz,True,0.019646018001367338,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912409,3.5860478622914593,42.332795610709255,7.092835306067687,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,identity,True,0.0002006229988182895,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,3.733164155487963,3.7331641554879793,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,xyz_mixture,True,0.008515462999639567,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.44925519896011,13.70108188050907,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,fast,True,0.00280503899557516,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.4367205708459,2.858181514261304,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,open3d_icp_then_xyz,True,0.009097370006202254,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.48040972388452,17.23857345932971,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,identity,True,0.00021593400015262887,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,3.733164155487963,3.7331641554879793,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,xyz_mixture,True,0.015277455997420475,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.34641629785005,12.187190208473035,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,fast,True,0.0027418339959695004,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.43672057084777,2.8581815142591767,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912419,open3d_icp_then_xyz,True,0.014286790996266063,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912419,3.7331641554879784,42.37611384710599,16.61744442720757,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_unpert,identity,True,0.0002632249961607158,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,xyz_mixture,True,0.007360496005276218,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,fast,True,0.002583037996373605,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,open3d_icp_then_xyz,True,0.010544242002652027,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,identity,True,0.0002025720023084432,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,xyz_mixture,True,0.010416996003186796,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,fast,True,0.002519317997212056,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_unpert,open3d_icp_then_xyz,True,0.009092178996070288,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,,,,,,,
da_thin_trans_s912401,identity,True,0.00020052499894518405,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,3.616689748253537,3.6166897482535254,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,xyz_mixture,True,0.006668107002042234,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.59981537042859,3.617338301826928,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,fast,True,0.002540702000260353,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.78974529439289,3.616624596388345,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,open3d_icp_then_xyz,True,0.007516898003814276,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.573359911371455,12.420182127283168,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,identity,True,0.00019025999790756032,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,3.616689748253537,3.6166897482535254,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,xyz_mixture,True,0.010254556000290904,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.49968275646743,3.620611484980204,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,fast,True,0.0026012429952970706,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.78974529439289,3.616624596388346,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912401,open3d_icp_then_xyz,True,0.01816463099385146,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912401,3.6166897482535196,43.40161270457888,12.09626584980998,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,identity,True,0.00020070699974894524,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,3.616689748253399,3.616689748253336,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,xyz_mixture,True,0.004619059000106063,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.57530545254245,9.093992996850144,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,fast,True,0.0025473519999650307,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.752206515534226,3.129497643608519,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,open3d_icp_then_xyz,True,0.007573028000479098,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.53921625118859,6.043721165486588,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,identity,True,0.00020501299877651036,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,3.616689748253399,3.616689748253336,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,xyz_mixture,True,0.008370125993678812,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.51008922092859,7.798646103172026,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,fast,True,0.002749924002273474,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.752206515534226,3.1294976436085196,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912409,open3d_icp_then_xyz,True,0.010336109997297172,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912409,3.6166897482533282,43.50076407691476,5.128740364091473,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,identity,True,0.0002652909970493056,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,3.616689748253432,3.6166897482534073,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,xyz_mixture,True,0.0062705539967282675,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.5847497403756,14.126715622086428,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,fast,True,0.0025663819978944957,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.731170173200894,2.820181774434336,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,open3d_icp_then_xyz,True,0.011495045997435227,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.58821451882432,15.078428747616616,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,identity,True,0.00021113300317665562,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,3.616689748253432,3.6166897482534073,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,xyz_mixture,True,0.01144893799937563,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.47865238397721,13.335899052055648,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,fast,True,0.00261826300265966,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.731170173200894,2.820181774434346,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_s912419,open3d_icp_then_xyz,True,0.014754766998521518,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans,912419,3.61668974825341,43.4604652051096,14.431784059171957,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,identity,True,0.00020328599930508062,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,3.8801619535529537,3.8801619535529968,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,xyz_mixture,True,0.015528390002145898,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.594103749322585,6.168640391348331,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,fast,True,0.0027219130060984753,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.811966816248905,3.87639674827729,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,open3d_icp_then_xyz,True,0.013558384001953527,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.57962516614348,14.10535401214385,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,identity,True,0.00019717500254046172,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,3.8801619535529537,3.8801619535529968,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,xyz_mixture,True,0.008980925005744211,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.54011773504662,4.832155289816532,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,fast,True,0.00259782699868083,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.81196681624881,3.8763967482772825,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912401,open3d_icp_then_xyz,True,0.020424743997864425,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912401,3.88016195355301,43.42040354159814,13.842580759016979,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,identity,True,0.00019651699403766543,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,3.504137151314062,3.504137151314058,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,xyz_mixture,True,0.004426995001267642,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.56805494087072,9.061972208331465,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,fast,True,0.0026681210001697764,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.73463387170789,4.881096015455805,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,open3d_icp_then_xyz,True,0.006981412996537983,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.53060266213721,5.981352848318273,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,identity,True,0.00020017899805679917,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,3.504137151314062,3.504137151314058,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,xyz_mixture,True,0.008548143996449653,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.50373525225199,7.590017649248428,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,fast,True,0.0026538400052231736,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.734633871707906,4.881096015455592,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912409,open3d_icp_then_xyz,True,0.009927054998115636,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912409,3.5041371513140533,43.49214287149435,5.055095845312574,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
