family,target_id,target_mask,regime,m,rep,method,pred_mask,train_error,test_error,full_domain_error,unseen_error,seen_error,consistent,candidate_set_support_failure,representation_support_failure,search_budget_failure,support_status,candidate_checks,seen_unique,unseen_count,duplicate_training_draws,expression,gates,fit_seconds
affine,affine_00,3855,shift_x3,32,5,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x2,0,0.00017511899932287633
affine,affine_00,3855,shift_x3,32,5,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.7633000829373486e-05
affine,affine_00,3855,shift_x3,32,5,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.752200063900091e-05
affine,affine_00,3855,shift_x3,4,6,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00018557400107965805
affine,affine_00,3855,shift_x3,4,6,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.576400013116654e-05
affine,affine_00,3855,shift_x3,4,6,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.5719998777494766e-05
affine,affine_00,3855,shift_x3,8,6,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,6,10,2,!x2,0,0.00018629000078362878
affine,affine_00,3855,shift_x3,8,6,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.7245999919832684e-05
affine,affine_00,3855,shift_x3,8,6,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.6874000215902925e-05
affine,affine_00,3855,shift_x3,16,6,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x2,0,0.00018233000082545914
affine,affine_00,3855,shift_x3,16,6,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,8,!x2,0,3.766900044865906e-05
affine,affine_00,3855,shift_x3,16,6,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,8,!x2,0,3.7137000617804006e-05
affine,affine_00,3855,shift_x3,32,6,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x2,0,0.00018326700046600308
affine,affine_00,3855,shift_x3,32,6,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.826700049103238e-05
affine,affine_00,3855,shift_x3,32,6,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.803300023719203e-05
affine,affine_00,3855,shift_x3,4,7,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,3,13,1,!x2,0,0.00022412500038626604
affine,affine_00,3855,shift_x3,4,7,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.678399843920488e-05
affine,affine_00,3855,shift_x3,4,7,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.6715999158332124e-05
affine,affine_00,3855,shift_x3,8,7,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,5,11,3,!x2,0,0.00017980099983105902
affine,affine_00,3855,shift_x3,8,7,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,5,11,3,!x2,0,3.703599941218272e-05
affine,affine_00,3855,shift_x3,8,7,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,5,11,3,!x2,0,3.640099930635188e-05
affine,affine_00,3855,shift_x3,16,7,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x2,0,0.0001735540008667158
affine,affine_00,3855,shift_x3,16,7,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,8,!x2,0,3.703900074469857e-05
affine,affine_00,3855,shift_x3,16,7,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,8,!x2,0,3.663600000436418e-05
affine,affine_00,3855,shift_x3,32,7,exact,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x2,0,0.0001741739997669356
affine,affine_00,3855,shift_x3,32,7,affine,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.764299981412478e-05
affine,affine_00,3855,shift_x3,32,7,prefix32,3855,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,24,!x2,0,3.75400013581384e-05
affine,affine_01,49980,uniform,4,0,exact,0,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,0,0,0.00018922900017059874
affine,affine_01,49980,uniform,4,0,affine,0,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,0,0,3.5588000173447654e-05
affine,affine_01,49980,uniform,4,0,prefix32,0,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,0,0,3.517900040606037e-05
affine,affine_01,49980,uniform,8,0,exact,20485,0.0,0.5,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,1,(!x0&(!x2^x3)),2,0.00017755500084604137
affine,affine_01,49980,uniform,8,0,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,7,9,1,(!x1^(!x2^x3)),2,4.699100099969655e-05
affine,affine_01,49980,uniform,8,0,prefix32,21845,0.25,0.5,0.5,0.6666666666666666,0.2857142857142857,0,1,0,1,search_budget_exhausted,32,7,9,1,!x0,0,4.5108999984222464e-05
affine,affine_01,49980,uniform,16,0,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x1^(!x2^x3)),2,0.00017806500000006054
affine,affine_01,49980,uniform,16,0,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x1^(!x2^x3)),2,4.287599949748255e-05
affine,affine_01,49980,uniform,16,0,prefix32,17476,0.25,0.5,0.5,0.6666666666666666,0.4,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0&x1),1,4.289699973014649e-05
affine,affine_01,49980,uniform,32,0,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,14,2,18,(!x1^(!x2^x3)),2,0.00019913899996026885
affine,affine_01,49980,uniform,32,0,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,14,2,18,(!x1^(!x2^x3)),2,4.5048000174574554e-05
affine,affine_01,49980,uniform,32,0,prefix32,0,0.34375,0.5,0.5,0.5,0.5,0,1,0,1,search_budget_exhausted,32,14,2,18,0,0,4.493100095714908e-05
affine,affine_01,49980,uniform,4,1,exact,61455,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x2^x3),1,0.00018554099915490951
affine,affine_01,49980,uniform,4,1,affine,61455,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x2^x3),1,4.647700006898958e-05
affine,affine_01,49980,uniform,4,1,prefix32,61680,0.25,0.5,0.5,0.5833333333333334,0.25,0,1,0,1,search_budget_exhausted,32,4,12,0,x2,0,4.490599894779734e-05
affine,affine_01,49980,uniform,8,1,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,0,(!x1^(!x2^x3)),2,0.0001826940006139921
affine,affine_01,49980,uniform,8,1,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,0,(!x1^(!x2^x3)),2,4.457199975149706e-05
affine,affine_01,49980,uniform,8,1,prefix32,20560,0.25,0.5,0.5,0.75,0.25,0,1,0,1,search_budget_exhausted,32,8,8,0,(!x0&x2),1,4.469700070330873e-05
affine,affine_01,49980,uniform,16,1,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,12,4,4,(!x1^(!x2^x3)),2,0.00018441899919707794
affine,affine_01,49980,uniform,16,1,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,12,4,4,(!x1^(!x2^x3)),2,4.49780000053579e-05
affine,affine_01,49980,uniform,16,1,prefix32,20560,0.3125,0.5,0.5,1.0,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,12,4,4,(!x0&x2),1,4.504500066104811e-05
affine,affine_01,49980,uniform,32,1,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x1^(!x2^x3)),2,0.00017936800031748135
affine,affine_01,49980,uniform,32,1,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,15,1,17,(!x1^(!x2^x3)),2,4.471399915928487e-05
affine,affine_01,49980,uniform,32,1,prefix32,20560,0.28125,0.5,0.5,1.0,0.4666666666666667,0,1,0,1,search_budget_exhausted,32,15,1,17,(!x0&x2),1,4.424899998412002e-05
affine,affine_01,49980,uniform,4,2,exact,15420,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x1^!x2),1,0.00019071899987466168
affine,affine_01,49980,uniform,4,2,affine,15420,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x1^!x2),1,4.332100070314482e-05
affine,affine_01,49980,uniform,4,2,prefix32,3855,0.25,0.5,0.5,0.5833333333333334,0.25,0,1,0,1,search_budget_exhausted,32,4,12,0,!x2,0,4.3060999814770184e-05
affine,affine_01,49980,uniform,8,2,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,6,10,2,(!x1^(!x2^x3)),2,0.00017792500148061663
affine,affine_01,49980,uniform,8,2,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,(!x1^(!x2^x3)),2,4.360799903224688e-05
affine,affine_01,49980,uniform,8,2,prefix32,52428,0.25,0.5,0.5,0.6,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,6,10,2,x1,0,4.306700066081248e-05
affine,affine_01,49980,uniform,16,2,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,12,4,4,(!x1^(!x2^x3)),2,0.00017818099877331406
affine,affine_01,49980,uniform,16,2,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,12,4,4,(!x1^(!x2^x3)),2,3.736100006790366e-05
affine,affine_01,49980,uniform,16,2,prefix32,3855,0.375,0.5,0.5,0.5,0.5,0,1,0,1,search_budget_exhausted,32,12,4,4,!x2,0,3.6349001675262116e-05
affine,affine_01,49980,uniform,32,2,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x1^(!x2^x3)),2,0.00017080700126825832
affine,affine_01,49980,uniform,32,2,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,15,1,17,(!x1^(!x2^x3)),2,3.825599924311973e-05
affine,affine_01,49980,uniform,32,2,prefix32,42405,0.40625,0.5,0.5,1.0,0.4666666666666667,0,1,0,1,search_budget_exhausted,32,15,1,17,(!x0^x2),1,3.8735000998713076e-05
affine,affine_01,49980,uniform,4,3,exact,52428,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,x1,0,0.00018016299873124808
affine,affine_01,49980,uniform,4,3,affine,52428,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.706899951794185e-05
affine,affine_01,49980,uniform,4,3,prefix32,52428,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.6673000067821704e-05
affine,affine_01,49980,uniform,8,3,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,7,9,1,(!x1^(!x2^x3)),2,0.00016789399887784384
affine,affine_01,49980,uniform,8,3,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,7,9,1,(!x1^(!x2^x3)),2,3.754399949684739e-05
affine,affine_01,49980,uniform,8,3,prefix32,3855,0.25,0.5,0.5,0.6666666666666666,0.2857142857142857,0,1,0,1,search_budget_exhausted,32,7,9,1,!x2,0,3.731200013135094e-05
affine,affine_01,49980,uniform,16,3,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,9,7,7,(!x1^(!x2^x3)),2,0.00017172899970319122
affine,affine_01,49980,uniform,16,3,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,9,7,7,(!x1^(!x2^x3)),2,3.706499956024345e-05
affine,affine_01,49980,uniform,16,3,prefix32,3855,0.1875,0.5,0.5,0.8571428571428571,0.2222222222222222,0,1,0,1,search_budget_exhausted,32,9,7,7,!x2,0,3.6886000088998117e-05
affine,affine_01,49980,uniform,32,3,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x1^(!x2^x3)),2,0.00016995700025290716
affine,affine_01,49980,uniform,32,3,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,15,1,17,(!x1^(!x2^x3)),2,3.786000161198899e-05
affine,affine_01,49980,uniform,32,3,prefix32,3855,0.28125,0.5,0.5,1.0,0.4666666666666667,0,1,0,1,search_budget_exhausted,32,15,1,17,!x2,0,3.791100061789621e-05
affine,affine_01,49980,uniform,4,4,exact,26214,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x0^!x1),1,0.00018599999930302147
affine,affine_01,49980,uniform,4,4,affine,26214,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x0^!x1),1,3.69930003216723e-05
affine,affine_01,49980,uniform,4,4,prefix32,26214,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x0^!x1),1,3.688099968712777e-05
affine,affine_01,49980,uniform,8,4,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,0,(!x1^(!x2^x3)),2,0.0001921359998959815
affine,affine_01,49980,uniform,8,4,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,0,(!x1^(!x2^x3)),2,3.793699943344109e-05
affine,affine_01,49980,uniform,8,4,prefix32,61680,0.25,0.5,0.5,0.75,0.25,0,1,0,1,search_budget_exhausted,32,8,8,0,x2,0,4.055799945490435e-05
affine,affine_01,49980,uniform,16,4,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x1^(!x2^x3)),2,0.00017226499949174467
affine,affine_01,49980,uniform,16,4,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x1^(!x2^x3)),2,3.505099994072225e-05
affine,affine_01,49980,uniform,16,4,prefix32,43605,0.25,0.5,0.5,0.6666666666666666,0.4,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0^x3),1,3.4393000532872975e-05
affine,affine_01,49980,uniform,32,4,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,13,3,19,(!x1^(!x2^x3)),2,0.00016925000090850517
affine,affine_01,49980,uniform,32,4,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,13,3,19,(!x1^(!x2^x3)),2,3.568899956007954e-05
affine,affine_01,49980,uniform,32,4,prefix32,65280,0.34375,0.5,0.5,0.6666666666666666,0.46153846153846156,0,1,0,1,search_budget_exhausted,32,13,3,19,x3,0,3.573100002540741e-05
affine,affine_01,49980,uniform,4,5,exact,65535,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,1,0,0.00020011500055261422
affine,affine_01,49980,uniform,4,5,affine,65535,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,4.370699934952427e-05
affine,affine_01,49980,uniform,4,5,prefix32,65535,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,4.307400013203733e-05
affine,affine_01,49980,uniform,8,5,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,8,8,0,(!x1^(!x2^x3)),2,0.00018031800027529243
affine,affine_01,49980,uniform,8,5,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,8,8,0,(!x1^(!x2^x3)),2,3.7026999052613974e-05
affine,affine_01,49980,uniform,8,5,prefix32,65535,0.25,0.5,0.5,0.75,0.25,0,1,0,1,search_budget_exhausted,32,8,8,0,1,0,3.6735000321641564e-05
affine,affine_01,49980,uniform,16,5,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,11,5,5,(!x1^(!x2^x3)),2,0.00017063399900507648
affine,affine_01,49980,uniform,16,5,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,11,5,5,(!x1^(!x2^x3)),2,3.746800030057784e-05
affine,affine_01,49980,uniform,16,5,prefix32,39321,0.25,0.5,0.5,1.0,0.2727272727272727,0,1,0,1,search_budget_exhausted,32,11,5,5,(!x0^x1),1,3.734900019480847e-05
affine,affine_01,49980,uniform,32,5,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,14,2,18,(!x1^(!x2^x3)),2,0.00017490100071881898
affine,affine_01,49980,uniform,32,5,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,14,2,18,(!x1^(!x2^x3)),2,3.811799979303032e-05
affine,affine_01,49980,uniform,32,5,prefix32,4369,0.28125,0.5,0.5,1.0,0.42857142857142855,0,1,0,1,search_budget_exhausted,32,14,2,18,(!x0&!x1),1,3.825000021606684e-05
affine,affine_01,49980,uniform,4,6,exact,4095,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x2|!x3),1,0.00020437899911485147
affine,affine_01,49980,uniform,4,6,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,4,12,0,(!x1^(!x2^x3)),2,3.713099977176171e-05
affine,affine_01,49980,uniform,4,6,prefix32,21845,0.25,0.5,0.5,0.5833333333333334,0.25,0,1,0,1,search_budget_exhausted,32,4,12,0,!x0,0,3.769499926420394e-05
affine,affine_01,49980,uniform,8,6,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,6,10,2,(!x1^(!x2^x3)),2,0.00017459700029576197
affine,affine_01,49980,uniform,8,6,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,(!x1^(!x2^x3)),2,3.764000030059833e-05
affine,affine_01,49980,uniform,8,6,prefix32,3855,0.125,0.5,0.5,0.7,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,!x2,0,3.733799894689582e-05
affine,affine_01,49980,uniform,16,6,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,11,5,5,(!x1^(!x2^x3)),2,0.00017204800133185927
affine,affine_01,49980,uniform,16,6,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,11,5,5,(!x1^(!x2^x3)),2,4.546099989966024e-05
affine,affine_01,49980,uniform,16,6,prefix32,3855,0.4375,0.5,0.5,0.6,0.45454545454545453,0,1,0,1,search_budget_exhausted,32,11,5,5,!x2,0,4.567199903249275e-05
affine,affine_01,49980,uniform,32,6,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,14,2,18,(!x1^(!x2^x3)),2,0.0001794239997252589
affine,affine_01,49980,uniform,32,6,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,14,2,18,(!x1^(!x2^x3)),2,4.4596999941859394e-05
affine,affine_01,49980,uniform,32,6,prefix32,43605,0.34375,0.5,0.5,1.0,0.42857142857142855,0,1,0,1,search_budget_exhausted,32,14,2,18,(!x0^x3),1,4.589300078805536e-05
affine,affine_01,49980,uniform,4,7,exact,4095,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x2|!x3),1,0.00018629899932420813
affine,affine_01,49980,uniform,4,7,affine,26265,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x0^(!x1^!x3)),2,4.557499960355926e-05
affine,affine_01,49980,uniform,4,7,prefix32,3855,0.25,0.5,0.5,0.5833333333333334,0.25,0,1,0,1,search_budget_exhausted,32,4,12,0,!x2,0,4.3058998926426284e-05
affine,affine_01,49980,uniform,8,7,exact,26265,0.0,0.5,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,(!x0^(!x1^!x3)),2,0.00017468599980929866
affine,affine_01,49980,uniform,8,7,affine,26265,0.0,0.5,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,(!x0^(!x1^!x3)),2,3.635699977166951e-05
affine,affine_01,49980,uniform,8,7,prefix32,255,0.25,0.5,0.5,0.6,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,6,10,2,!x3,0,3.619899871409871e-05
affine,affine_01,49980,uniform,16,7,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,11,5,5,(!x1^(!x2^x3)),2,0.00017420400035916828
affine,affine_01,49980,uniform,16,7,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,11,5,5,(!x1^(!x2^x3)),2,3.701700006786268e-05
affine,affine_01,49980,uniform,16,7,prefix32,255,0.3125,0.5,0.5,0.8,0.36363636363636365,0,1,0,1,search_budget_exhausted,32,11,5,5,!x3,0,3.641100011009257e-05
affine,affine_01,49980,uniform,32,7,exact,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x1^(!x2^x3)),2,0.00017492100050731096
affine,affine_01,49980,uniform,32,7,affine,49980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,15,1,17,(!x1^(!x2^x3)),2,3.7489999158424325e-05
affine,affine_01,49980,uniform,32,7,prefix32,3855,0.40625,0.5,0.5,1.0,0.4666666666666667,0,1,0,1,search_budget_exhausted,32,15,1,17,!x2,0,3.750299947569147e-05
affine,affine_01,49980,shift_x3,4,0,exact,15420,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x1^!x2),1,0.00020094100000278559
affine,affine_01,49980,shift_x3,4,0,affine,15420,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x1^!x2),1,3.648999881988857e-05
affine,affine_01,49980,shift_x3,4,0,prefix32,3855,0.25,0.5,0.5,0.5833333333333334,0.25,0,1,0,1,search_budget_exhausted,32,4,12,0,!x2,0,3.633099913713522e-05
affine,affine_01,49980,shift_x3,8,0,exact,15420,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,(!x1^!x2),1,0.00017249700067623053
affine,affine_01,49980,shift_x3,8,0,affine,15420,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,(!x1^!x2),1,3.664900032163132e-05
affine,affine_01,49980,shift_x3,8,0,prefix32,42405,0.25,0.5,0.5,0.6,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,6,10,2,(!x0^x2),1,3.651400038506836e-05
affine,affine_01,49980,shift_x3,16,0,exact,15420,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,9,(!x1^!x2),1,0.0001717409995762864
affine,affine_01,49980,shift_x3,16,0,affine,15420,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,9,(!x1^!x2),1,3.634300082921982e-05
affine,affine_01,49980,shift_x3,16,0,prefix32,3855,0.3125,0.5,0.5,0.5555555555555556,0.42857142857142855,0,1,0,1,search_budget_exhausted,32,7,9,9,!x2,0,3.632300104072783e-05
affine,affine_01,49980,shift_x3,32,0,exact,15420,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,(!x1^!x2),1,0.00017851299890025984
affine,affine_01,49980,shift_x3,32,0,affine,15420,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,(!x1^!x2),1,3.772200034291018e-05
affine,affine_01,49980,shift_x3,32,0,prefix32,12336,0.34375,0.75,0.5,0.75,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,(!x1&x2),1,3.742099943337962e-05
affine,affine_01,49980,shift_x3,4,1,exact,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,3000,2,14,2,x0,0,0.0002465920006216038
affine,affine_01,49980,shift_x3,4,1,affine,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,32,2,14,2,x0,0,4.3463000110932626e-05
affine,affine_01,49980,shift_x3,4,1,prefix32,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,32,2,14,2,x0,0,4.255500061844941e-05
affine,affine_01,49980,shift_x3,8,1,exact,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,3000,2,14,6,x0,0,0.00024183999994420446
affine,affine_01,49980,shift_x3,8,1,affine,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,32,2,14,6,x0,0,4.341099884186406e-05
affine,affine_01,49980,shift_x3,8,1,prefix32,43690,0.0,0.5,0.5,0.5714285714285714,0.0,1,0,0,0,consistent,32,2,14,6,x0,0,4.292800076655112e-05
affine,affine_01,49980,shift_x3,16,1,exact,15420,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,10,(!x1^!x2),1,0.0001876659989648033
affine,affine_01,49980,shift_x3,16,1,affine,15420,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,10,(!x1^!x2),1,4.3415999243734404e-05
affine,affine_01,49980,shift_x3,16,1,prefix32,52428,0.125,0.5,0.5,0.6,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,6,10,10,x1,0,3.841900070256088e-05
affine,affine_01,49980,shift_x3,32,1,exact,15420,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,25,(!x1^!x2),1,0.0001760340001055738
affine,affine_01,49980,shift_x3,32,1,affine,15420,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,25,(!x1^!x2),1,4.446399907465093e-05
affine,affine_01,49980,shift_x3,32,1,prefix32,52428,0.21875,0.5,0.5,0.5555555555555556,0.42857142857142855,0,1,0,1,search_budget_exhausted,32,7,9,25,x1,0,4.441800047061406e-05
affine,affine_01,49980,shift_x3,4,2,exact,21845,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,!x0,0,0.00020816200049011968
affine,affine_01,49980,shift_x3,4,2,affine,21845,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x0,0,4.253800034348387e-05
affine,affine_01,49980,shift_x3,4,2,prefix32,21845,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x0,0,4.24250010837568e-05
affine,affine_01,49980,shift_x3,8,2,exact,21845,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,5,!x0,0,0.0002064260006591212
