case,goal_id,family,goal_mask,method,budget,allowed_bits,costs,removed_bit,error,error_count,mean_query_cost,max_query_cost,mean_query_count,runtime_seconds,counts
nonunit_costs,arbitrary_24,arbitrary,41742,adaptive,2,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,1.1919000826310366e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,arbitrary_24,arbitrary,41742,open_loop,2,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,1.31070009956602e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_24,arbitrary,41742,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,5.0649996410356835e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_24,arbitrary,41742,adaptive,3,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,1.6969999705906957e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,arbitrary_24,arbitrary,41742,open_loop,3,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,1.383199924021028e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,arbitrary_24,arbitrary,41742,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.3125,5,3.0,3,2.0,6.096999641158618e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_24,arbitrary,41742,adaptive,4,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,2.1550000383285806e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,arbitrary_24,arbitrary,41742,open_loop,4,0|1|2|3,1|2|3|4,,0.3125,5,1.0,1,1.0,1.6428999515483156e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,arbitrary_24,arbitrary,41742,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.3125,5,3.0,3,2.0,6.514001142932102e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,arbitrary_24,arbitrary,41742,adaptive,4,1|2|3,1|1|1|1,0,0.1875,3,2.25,3,2.25,3.268899854447227e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,arbitrary_24,arbitrary,41742,open_loop,4,1|2|3,1|1|1|1,0,0.1875,3,3.0,3,3.0,1.868800063675735e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,arbitrary_24,arbitrary,41742,fixed_prefix,4,1|2|3,1|1|1|1,0,0.1875,3,3.0,3,3.0,8.263999916380271e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_25,arbitrary,21512,adaptive,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,7.582999387523159e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,arbitrary_25,arbitrary,21512,open_loop,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,8.839000656735152e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_25,arbitrary,21512,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,4.208999598631635e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_25,arbitrary,21512,adaptive,1,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,1.3407001461018808e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,arbitrary_25,arbitrary,21512,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,1.267300103791058e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,arbitrary_25,arbitrary,21512,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.10199970449321e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,arbitrary_25,arbitrary,21512,adaptive,2,0|1|2|3,1|1|1|1,,0.125,2,1.5,2,1.5,3.4669999877223745e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,arbitrary_25,arbitrary,21512,open_loop,2,0|1|2|3,1|1|1|1,,0.125,2,2.0,2,2.0,2.2571999579668045e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,arbitrary_25,arbitrary,21512,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.25,4,2.0,2,2.0,6.2710005295230076e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,arbitrary_25,arbitrary,21512,adaptive,3,0|1|2|3,1|1|1|1,,0.125,2,1.75,3,1.75,7.019700024102349e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,arbitrary_25,arbitrary,21512,open_loop,3,0|1|2|3,1|1|1|1,,0.125,2,2.0,2,2.0,3.5590001061791554e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,arbitrary_25,arbitrary,21512,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.25,4,3.0,3,3.0,1.0538999049458653e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_25,arbitrary,21512,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,3.25,4,3.25,0.00011022699982277118,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,arbitrary_25,arbitrary,21512,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,5.4694000937161036e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,arbitrary_25,arbitrary,21512,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.1735000953194685e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,arbitrary_25,arbitrary,21512,adaptive,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,8.320999768329784e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,arbitrary_25,arbitrary,21512,open_loop,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,8.992001312435605e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_25,arbitrary,21512,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,3.98299926018808e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_25,arbitrary,21512,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,9.35500065679662e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,arbitrary_25,arbitrary,21512,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,9.63099955697544e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,arbitrary_25,arbitrary,21512,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.16399995831307e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_25,arbitrary,21512,adaptive,2,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.0652000128175132e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,arbitrary_25,arbitrary,21512,open_loop,2,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.071800033969339e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_25,arbitrary,21512,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.219999366090633e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_25,arbitrary,21512,adaptive,3,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.6572999811614864e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,arbitrary_25,arbitrary,21512,open_loop,3,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.357200017082505e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,arbitrary_25,arbitrary,21512,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,5.914000212214887e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_25,arbitrary,21512,adaptive,4,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,2.0654000763897784e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,arbitrary_25,arbitrary,21512,open_loop,4,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.5745001292089e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,arbitrary_25,arbitrary,21512,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,5.820000296807848e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,arbitrary_25,arbitrary,21512,adaptive,4,1|2|3,1|1|1|1,0,0.25,4,0.0,0,0.0,3.160300002491567e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,arbitrary_25,arbitrary,21512,open_loop,4,1|2|3,1|1|1|1,0,0.25,4,0.0,0,0.0,1.8558999727247283e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,arbitrary_25,arbitrary,21512,fixed_prefix,4,1|2|3,1|1|1|1,0,0.25,4,3.0,3,3.0,7.378001100732945e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_26,arbitrary,17359,adaptive,0,0|1|2|3,1|1|1|1,,0.4375,7,0.0,0,0.0,7.457001629518345e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,arbitrary_26,arbitrary,17359,open_loop,0,0|1|2|3,1|1|1|1,,0.4375,7,0.0,0,0.0,8.561999493394978e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_26,arbitrary,17359,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.4375,7,0.0,0,0.0,4.191999323666096e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_26,arbitrary,17359,adaptive,1,0|1|2|3,1|1|1|1,,0.3125,5,1.0,1,1.0,1.34960009745555e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,arbitrary_26,arbitrary,17359,open_loop,1,0|1|2|3,1|1|1|1,,0.3125,5,1.0,1,1.0,1.2528000297606923e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,arbitrary_26,arbitrary,17359,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.4375,7,1.0,1,1.0,5.3580006351694465e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,arbitrary_26,arbitrary,17359,adaptive,2,0|1|2|3,1|1|1|1,,0.0625,1,2.0,2,2.0,3.6318000638857484e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,arbitrary_26,arbitrary,17359,open_loop,2,0|1|2|3,1|1|1|1,,0.1875,3,2.0,2,2.0,2.269099968543742e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,arbitrary_26,arbitrary,17359,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.4375,7,2.0,2,2.0,6.235999535419978e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,arbitrary_26,arbitrary,17359,adaptive,3,0|1|2|3,1|1|1|1,,0.0625,1,2.75,3,2.75,7.213300159492064e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,arbitrary_26,arbitrary,17359,open_loop,3,0|1|2|3,1|1|1|1,,0.0625,1,3.0,3,3.0,3.655500040622428e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,arbitrary_26,arbitrary,17359,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.1875,3,3.0,3,3.0,8.085000445134938e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_26,arbitrary,17359,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,3.375,4,3.375,9.215800128004048e-05,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,arbitrary_26,arbitrary,17359,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,4.628700116882101e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,arbitrary_26,arbitrary,17359,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.2979999155504629e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,arbitrary_26,arbitrary,17359,adaptive,0,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,8.402999810641631e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,arbitrary_26,arbitrary,17359,open_loop,0,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,1.3904000297770835e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_26,arbitrary,17359,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,5.390998921939172e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_26,arbitrary,17359,adaptive,1,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,1.0956999176414683e-05,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,arbitrary_26,arbitrary,17359,open_loop,1,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,9.735000276123174e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,arbitrary_26,arbitrary,17359,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.4375,7,1.0,1,1.0,5.074000000604428e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_26,arbitrary,17359,adaptive,2,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,1.1176000043633394e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,arbitrary_26,arbitrary,17359,open_loop,2,0|1|2|3,1|2|3|4,,0.4375,7,0.0,0,0.0,1.0753999958978966e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_26,arbitrary,17359,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.4375,7,1.0,1,1.0,5.116999091114849e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_26,arbitrary,17359,adaptive,3,0|1|2|3,1|2|3|4,,0.3125,5,3.0,3,1.0,1.6590000086580403e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,arbitrary_26,arbitrary,17359,open_loop,3,0|1|2|3,1|2|3|4,,0.3125,5,3.0,3,1.0,1.345899909210857e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,arbitrary_26,arbitrary,17359,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.4375,7,3.0,3,2.0,6.2230010371422395e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_26,arbitrary,17359,adaptive,4,0|1|2|3,1|2|3|4,,0.3125,5,2.5,4,1.5,2.2002999685355462e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,arbitrary_26,arbitrary,17359,open_loop,4,0|1|2|3,1|2|3|4,,0.3125,5,3.0,3,1.0,1.6242000128841028e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,arbitrary_26,arbitrary,17359,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.4375,7,3.0,3,2.0,6.374000804498792e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,arbitrary_26,arbitrary,17359,adaptive,4,1|2|3,1|1|1|1,0,0.0625,1,2.25,3,2.25,3.438900057517458e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,arbitrary_26,arbitrary,17359,open_loop,4,1|2|3,1|1|1|1,0,0.0625,1,3.0,3,3.0,1.963900103874039e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,arbitrary_26,arbitrary,17359,fixed_prefix,4,1|2|3,1|1|1|1,0,0.0625,1,3.0,3,3.0,8.041000910452567e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_27,arbitrary,61165,adaptive,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,8.016000720090233e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,arbitrary_27,arbitrary,61165,open_loop,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,8.794000677880831e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_27,arbitrary,61165,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,4.0859995351638645e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,arbitrary_27,arbitrary,61165,adaptive,1,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,1.2999000318814069e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,arbitrary_27,arbitrary,61165,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,0.0,0,0.0,1.239300036104396e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,arbitrary_27,arbitrary,61165,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.296000381349586e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,arbitrary_27,arbitrary,61165,adaptive,2,0|1|2|3,1|1|1|1,,0.125,2,1.5,2,1.5,3.472699972917326e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,arbitrary_27,arbitrary,61165,open_loop,2,0|1|2|3,1|1|1|1,,0.125,2,2.0,2,2.0,2.4492999727954157e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,arbitrary_27,arbitrary,61165,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.125,2,2.0,2,2.0,6.102000043028966e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,arbitrary_27,arbitrary,61165,adaptive,3,0|1|2|3,1|1|1|1,,0.125,2,1.5,2,1.5,7.031099994492251e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,arbitrary_27,arbitrary,61165,open_loop,3,0|1|2|3,1|1|1|1,,0.125,2,2.0,2,2.0,3.468500108283479e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,arbitrary_27,arbitrary,61165,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.125,2,3.0,3,3.0,8.127999535645358e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_27,arbitrary,61165,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,2.75,4,2.75,9.17369998205686e-05,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,arbitrary_27,arbitrary,61165,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,4.267999975127168e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,arbitrary_27,arbitrary,61165,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.1632000678218901e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,arbitrary_27,arbitrary,61165,adaptive,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,8.259999958681874e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,arbitrary_27,arbitrary,61165,open_loop,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,9.138999303104356e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_27,arbitrary,61165,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,3.895000190823339e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,arbitrary_27,arbitrary,61165,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,8.704999345354736e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,arbitrary_27,arbitrary,61165,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,9.55600080487784e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,arbitrary_27,arbitrary,61165,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,4.760000592796132e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_27,arbitrary,61165,adaptive,2,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.0925001333816908e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,arbitrary_27,arbitrary,61165,open_loop,2,0|1|2|3,1|2|3|4,,0.25,4,0.0,0,0.0,1.0763998943730257e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_27,arbitrary,61165,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.138999767950736e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,arbitrary_27,arbitrary,61165,adaptive,3,0|1|2|3,1|2|3|4,,0.125,2,2.0,3,1.5,1.734899888106156e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,arbitrary_27,arbitrary,61165,open_loop,3,0|1|2|3,1|2|3|4,,0.125,2,3.0,3,2.0,1.3161999959265813e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,arbitrary_27,arbitrary,61165,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.125,2,3.0,3,2.0,6.297999789239839e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,arbitrary_27,arbitrary,61165,adaptive,4,0|1|2|3,1|2|3|4,,0.125,2,2.0,3,1.5,2.153100103896577e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,arbitrary_27,arbitrary,61165,open_loop,4,0|1|2|3,1|2|3|4,,0.125,2,3.0,3,2.0,1.568100014992524e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,arbitrary_27,arbitrary,61165,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.125,2,3.0,3,2.0,6.56100019114092e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,arbitrary_27,arbitrary,61165,adaptive,4,1|2|3,1|1|1|1,0,0.25,4,0.0,0,0.0,3.219400059606414e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,arbitrary_27,arbitrary,61165,open_loop,4,1|2|3,1|1|1|1,0,0.25,4,0.0,0,0.0,1.9255001461715437e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,arbitrary_27,arbitrary,61165,fixed_prefix,4,1|2|3,1|1|1|1,0,0.25,4,3.0,3,3.0,7.5600000855047256e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,arbitrary_28,arbitrary,18722,adaptive,0,0|1|2|3,1|1|1|1,,0.3125,5,0.0,0,0.0,7.659999027964659e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,arbitrary_28,arbitrary,18722,open_loop,0,0|1|2|3,1|1|1|1,,0.3125,5,0.0,0,0.0,8.662998880026862e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
