family,target_id,target_mask,regime,m,rep,method,pred_mask,budget,planner,actual_error,predicted_error,oracle_error,excess_error,high_bit_error,program_error,action_mask
affine,affine_00,3855,uniform,32,6,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,6,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,8,7,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,uniform,32,7,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,0,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,0,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,1,exact,13107,2,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,exact,13107,2,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,exact,13107,3,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,exact,13107,3,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,exact,13107,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,exact,13107,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,2,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,2,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,3,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,3,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,affine,13107,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,2,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,2,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,3,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,3,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,8,1,prefix32,13107,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_00,3855,shift_x3,32,1,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,1,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,2,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,2,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,3,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,3,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,8,4,prefix32,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,exact,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,3,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,4,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,affine,3855,4,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,prefix32,3855,2,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,prefix32,3855,2,batch,0.0,0.0,0.0,0.0,0.0,0.0,3855
affine,affine_00,3855,shift_x3,32,4,prefix32,3855,3,adaptive,0.0,0.0,0.0,0.0,0.0,0.0,3855
