case,seed,gap,sigma,method,status,seconds,dependence,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,actual_x_layer_correlation,cov_u_layer,ols_slope,label_ols_slope,noise_ols_slope,ols_predicted_slope,ols_identity_error,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
s9161181_g8_n1_l0.5,9161181,8.0,1.0,spatial_free,OK,0.10829189999640221,0.5,0.04060603493305983,0.04213800317055712,0.04060603493305983,0.04084137857748862,1.0,2,0.018853384117258495,0.021604385765253736,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4381804579629494, 0.19921238596773055]","[0.3058682453033944, 0.023084000035370027]","[-0.008765504464205204, 0.014540385684770125]","[2.4381804579629502, 0.19921238596773033]",8.881784197001252e-16,0.0,0.0,0.0,8.00524294610686,8.00524237701405,8.00524294610686,-0.005713633395716937,0.005242946106859492,7.999529312711142,0.0004706872888577962,5.8835911107224526e-05,0.0,0.0,7.999529312711142,0.0017756113112018755,0.0,0.0,0.0017756113112018755,0.0
s9161181_g8_n1_l0.5,9161181,8.0,1.0,spatial_oracle_slope,OK,0.09137328400538536,0.5,0.04055161856727987,0.04055226984566489,0.04055161856727987,0.040781447219679086,1.0,2,0.0,0.0,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4381804579629494, 0.19921238596773055]","[0.3058682453033944, 0.023084000035370027]","[-0.008765504464205204, 0.014540385684770125]","[2.4381804579629502, 0.19921238596773033]",8.881784197001252e-16,0.0,0.0,0.0,7.999540342695202,7.999540342695202,7.999540342695202,0.0,0.0004596573047983554,7.999540342695203,0.00045965730479657907,5.7457163099572384e-05,1.7763568394002505e-15,0.0,7.999540342695203,0.0016444865896356423,0.0,0.0,0.0016444865896356423,0.0
s9161181_g8_n1_l1,9161181,8.0,1.0,constant_free,OK,0.8740760809960193,1.0,0.04126796877361754,0.04763567876488818,0.04126796877361754,0.05728523266036384,1.0,2,0.051589895493723045,0.05911764456721427,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.059622204812761, -0.18006275908045521]","[0.6335484636596207, -0.02432539309565319]","[-0.008765504464205204, 0.014540385684770125]","[5.059622204812761, -0.1800627590804554]",1.942890293094024e-16,0.0,0.0,0.0,7.907081182425669,7.907076973462331,7.907081182425669,0.058813086490717204,0.09291881757433096,7.9658942689163865,0.03410573108361348,0.004263216385451685,0.0,0.0,7.9658942689163865,0.002269157891391614,0.0,0.0,0.002269157891391614,0.0
s9161181_g8_n1_l1,9161181,8.0,1.0,constant_oracle_slope,OK,0.6803490509992116,1.0,0.040232025904539004,0.04369676854382066,0.040232025904539004,0.05728464074182238,1.0,2,0.0,0.0,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.059622204812761, -0.18006275908045521]","[0.6335484636596207, -0.02432539309565319]","[-0.008765504464205204, 0.014540385684770125]","[5.059622204812761, -0.1800627590804554]",1.942890293094024e-16,0.0,0.0,0.0,7.965894770325433,7.965894770325433,7.965894770325433,0.0,0.03410522967456675,7.965894770325435,0.034105229674564974,0.004263153709320622,1.7763568394002505e-15,0.0,7.965894770325435,0.0019094075811722155,0.0,0.0,0.0019094075811722155,0.0
s9161181_g8_n1_l1,9161181,8.0,1.0,spatial_free,OK,0.10698695299652172,1.0,0.0412655739377072,0.04763199003223802,0.0412655739377072,0.057283263256057045,1.0,2,0.05157155845402478,0.05909663188990709,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.059622204812761, -0.18006275908045521]","[0.6335484636596207, -0.02432539309565319]","[-0.008765504464205204, 0.014540385684770125]","[5.059622204812761, -0.1800627590804554]",1.942890293094024e-16,0.0,0.0,0.0,7.907104924843187,7.907100718858742,7.907104924843187,0.05879102618277604,0.09289507515681272,7.9658959510259635,0.034104048974036516,0.0042630061217545645,0.0,0.0,7.965895951025965,0.0022688064744312182,0.0,0.0,0.0022688064744312182,0.0
s9161181_g8_n1_l1,9161181,8.0,1.0,spatial_oracle_slope,OK,0.09317077399464324,1.0,0.040231238566330936,0.043695813204536985,0.04023123856633093,0.057283262933682584,1.0,2,0.0,0.0,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.059622204812761, -0.18006275908045521]","[0.6335484636596207, -0.02432539309565319]","[-0.008765504464205204, 0.014540385684770125]","[5.059622204812761, -0.1800627590804554]",1.942890293094024e-16,0.0,0.0,0.0,7.9658959512652965,7.9658959512652965,7.9658959512652965,0.0,0.03410404873470352,7.965895951265295,0.034104048734705295,0.004263006091838162,1.7763568394002505e-15,0.0,7.965895951265295,0.001909324091605797,0.0,0.0,0.001909324091605797,0.0
s9161181_g8_n2_l0,9161181,8.0,2.0,constant_free,OK,0.9098521850028192,0.0,0.1312837159183462,1.2485394256779931,0.3221081348400651,0.39462276185557316,0.9765625,2,0.046488350260944104,0.05327170997902397,,-0.0013024691071796236,"[-0.00044441584872987385, -0.017490676830655444]","[-0.022308948996641053, -0.3825915400585528]","[-0.0005972425085288102, -0.05145903892851164]","[-0.01753100892841041, 0.02908077136954025]","[-0.02230894899664089, -0.3825915400585529]",1.6306400674181987e-16,0.020833333333333332,0.028645833333333332,0.024739583333333332,7.783569473031533,7.783566108715469,7.3984449418138265,-0.0010599918649027837,0.21643052696846699,7.397384949948925,0.6026150500510754,0.07532688125638443,8.881784197001252e-16,0.024739583333333332,7.782509481166631,0.028117557016531108,1.498821772250858,0.03191136820494381,1.558850697472333,8.326672684688674e-17
s9161181_g8_n2_l0,9161181,8.0,2.0,constant_oracle_slope,OK,0.7019319500031997,0.0,0.12404286990497303,1.2170580970155203,0.3054860016325006,0.39470419380571453,0.9778645833333334,2,0.0,0.0,,-0.0013024691071796236,"[-0.00044441584872987385, -0.017490676830655444]","[-0.022308948996641053, -0.3825915400585528]","[-0.0005972425085288102, -0.05145903892851164]","[-0.01753100892841041, 0.02908077136954025]","[-0.02230894899664089, -0.3825915400585529]",1.6306400674181987e-16,0.020833333333333332,0.026041666666666668,0.0234375,7.781781702853089,7.781781702853089,7.41701068553185,0.0,0.21821829714691088,7.41701068553185,0.5829893144681497,0.07287366430851872,0.0,0.0234375,7.781781702853089,0.02715078144103858,1.4192842141607611,0.034795415909240485,1.4812304115110397,4.163336342344337e-16
s9161181_g8_n2_l0,9161181,8.0,2.0,spatial_free,OK,0.11152675799530698,0.0,0.1425420071364301,1.314009503362572,0.35350336610813704,0.4458954601333265,0.9739583333333334,2,0.11956716447800167,0.13701361668729187,,-0.0013024691071796236,"[-0.00044441584872987385, -0.017490676830655444]","[-0.022308948996641053, -0.3825915400585528]","[-0.0005972425085288102, -0.05145903892851164]","[-0.01753100892841041, 0.02908077136954025]","[-0.02230894899664089, -0.3825915400585529]",1.6306400674181987e-16,0.028645833333333332,0.026041666666666668,0.02734375,7.7911819808821825,7.791159703952107,7.365101716302688,-0.006797693128721539,0.2088180191178175,7.358304023173967,0.6416959768260329,0.0802119971032541,0.0,0.02734375,7.78438428775346,0.030372275564549772,1.6598344399006348,0.036414259461969134,1.7266209749271535,1.6653345369377348e-16
s9161181_g8_n2_l0,9161181,8.0,2.0,spatial_oracle_slope,OK,0.08901750699442346,0.0,0.11467244727137549,1.2831014125392837,0.3171899362804595,0.42600259003139257,0.9752604166666666,2,0.0,0.0,,-0.0013024691071796236,"[-0.00044441584872987385, -0.017490676830655444]","[-0.022308948996641053, -0.3825915400585528]","[-0.0005972425085288102, -0.05145903892851164]","[-0.01753100892841041, 0.02908077136954025]","[-0.02230894899664089, -0.3825915400585529]",1.6306400674181987e-16,0.026041666666666668,0.026041666666666668,0.026041666666666668,7.782688050440403,7.782688050440403,7.377339714479966,0.0,0.21731194955959676,7.377339714479969,0.6226602855200314,0.07783253569000392,2.6645352591003757e-15,0.026041666666666668,7.782688050440405,0.024955891018554544,1.5773498252726001,0.044043518569150675,1.6463492348603055,1.1102230246251565e-16
s9161181_g8_n2_l0.5,9161181,8.0,2.0,constant_free,OK,0.8751909959974,0.5,0.22724529838235594,1.4170050846348197,0.46540564469019374,0.5712981273698505,0.9739583333333334,2,0.3673373681494406,0.42093004396662453,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4294149534987435, 0.21375277165250056]","[0.3058682453033944, 0.023084000035370027]","[-0.01753100892841041, 0.02908077136954025]","[2.429414953498745, 0.21375277165250045]",1.3322676295501878e-15,0.020833333333333332,0.044270833333333336,0.032552083333333336,7.825687416933571,7.825476230929707,7.316202559060291,0.20117337665780813,0.17431258306642938,7.517375935718101,0.4826240642818993,0.06032800803523741,1.7763568394002505e-15,0.032552083333333336,8.026860793591378,0.07846872277073691,1.9935346206885554,-0.06409993357835977,2.0079034098809325,8.326672684688674e-17
s9161181_g8_n2_l0.5,9161181,8.0,2.0,constant_oracle_slope,OK,0.6731767290038988,0.5,0.14971384907307503,1.2280083426552189,0.3328798964237173,0.4017232330110483,0.98046875,2,0.0,0.0,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4294149534987435, 0.21375277165250056]","[0.3058682453033944, 0.023084000035370027]","[-0.01753100892841041, 0.02908077136954025]","[2.429414953498745, 0.21375277165250045]",1.3322676295501878e-15,0.015625,0.03125,0.0234375,8.0224048036442,8.0224048036442,7.646354578473378,0.0,0.022404803644199944,7.64635457847338,0.35364542152662004,0.044205677690827505,1.7763568394002505e-15,0.0234375,8.0224048036442,0.022592172133234667,1.5084135664109415,-0.023001248913359484,1.5080044896308167,4.5102810375396984e-17
s9161181_g8_n2_l0.5,9161181,8.0,2.0,spatial_free,OK,0.10483378899516538,0.5,0.1282084909942489,1.12312406711733,0.28163004122887725,0.34082328135605094,0.984375,2,0.048484651690103624,0.05555930084587811,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4294149534987435, 0.21375277165250056]","[0.3058682453033944, 0.023084000035370027]","[-0.01753100892841041, 0.02908077136954025]","[2.429414953498745, 0.21375277165250045]",1.3322676295501878e-15,0.013020833333333334,0.026041666666666668,0.01953125,8.041556378186288,8.041552597432808,7.727433082163386,-0.020056369044961064,0.041556378186287546,7.707376713118423,0.292623286881577,0.03657791086019713,1.7763568394002505e-15,0.01953125,8.021500009141326,0.017486661060239033,1.2630200973349324,-0.01909908825699902,1.2614076701381725,0.0
s9161181_g8_n2_l0.5,9161181,8.0,2.0,spatial_oracle_slope,OK,0.0889705790032167,0.5,0.12935150807981324,1.1210833818798087,0.28251776650049704,0.3421646453235699,0.984375,2,0.0,0.0,,0.4176801688298761,"[0.14251676734975924, 0.008833635805084483]","[2.4294149534987435, 0.21375277165250056]","[0.3058682453033944, 0.023084000035370027]","[-0.01753100892841041, 0.02908077136954025]","[2.429414953498745, 0.21375277165250045]",1.3322676295501878e-15,0.013020833333333334,0.026041666666666668,0.01953125,8.022160207233156,8.022160207233156,7.708794574138111,0.0,0.02216020723315637,7.708794574138109,0.29120542586189124,0.036400678232736405,2.6645352591003757e-15,0.01953125,8.022160207233155,0.01689192580190142,1.2569346560647485,-0.016998632739580802,1.256827949127069,3.469446951953614e-18
s9161181_g8_n2_l1,9161181,8.0,2.0,constant_free,OK,0.933406570002262,1.0,1.3824649807906653,1.7782939102301873,1.4107282223947621,1.424779020894076,0.4322916666666667,2,5.077655441310407,5.7986850475153355,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.05085670034856, -0.16552237339568532]","[0.6335484636596207, -0.02432539309565319]","[-0.01753100892841041, 0.02908077136954025]","[5.050856700348556, -0.16552237339568526]",4.440892098500626e-15,0.2708333333333333,0.4322916666666667,0.3515625,3.986292351031584,3.9658946040262175,1.1834305417125017,5.9920219786349085,4.013707648968416,7.175452520347406,0.824547479652594,0.10306843495657425,4.440892098500626e-15,0.020833333333333332,9.978314329666489,4.111658154277099,5.586513295743603,-6.5358422188589325,3.16232923116177,8.881784197001252e-16
s9161181_g8_n2_l1,9161181,8.0,2.0,constant_oracle_slope,OK,0.6993877319982857,1.0,0.15748533080757818,1.1170007144305547,0.30862154070078374,0.3177328432169318,0.9830729166666666,2,0.0,0.0,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.05085670034856, -0.16552237339568532]","[0.6335484636596207, -0.02432539309565319]","[-0.01753100892841041, 0.02908077136954025]","[5.050856700348556, -0.16552237339568526]",4.440892098500626e-15,0.013020833333333334,0.026041666666666668,0.01953125,7.921205612830406,7.921205612830406,7.611783518579218,0.0,0.07879438716959442,7.611783518579216,0.388216481420784,0.048527060177598,1.7763568394002505e-15,0.01953125,7.921205612830404,0.026192456433131422,1.2254980148581232,-0.003999875252885068,1.2476905960383695,7.546047120499111e-17
s9161181_g8_n2_l1,9161181,8.0,2.0,spatial_free,OK,0.11035462399740936,1.0,0.08780774173858015,0.10115842584157766,0.08780774173858015,0.12066338736844806,1.0,2,0.11187648877256065,0.12820079872104087,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.05085670034856, -0.16552237339568532]","[0.6335484636596207, -0.02432539309565319]","[-0.01753100892841041, 0.02908077136954025]","[5.050856700348556, -0.16552237339568526]",4.440892098500626e-15,0.0,0.0,0.0,7.801951658709609,7.801932128393381,7.801951658709609,0.12820788294982907,0.19804834129039062,7.93015954165944,0.0698404583405603,0.008730057292570037,8.881784197001252e-16,0.0,7.93015954165944,0.010233027118745961,0.0,0.0,0.010233027118745961,0.0
s9161181_g8_n2_l1,9161181,8.0,2.0,spatial_oracle_slope,OK,0.09099930799857248,1.0,0.08573583979919734,0.09256038742080529,0.08573583979919738,0.12061837258304113,1.0,2,0.0,0.0,,0.8644626280591625,"[0.2949635353548459, -0.006219964065991103]","[5.05085670034856, -0.16552237339568532]","[0.6335484636596207, -0.02432539309565319]","[-0.01753100892841041, 0.02908077136954025]","[5.050856700348556, -0.16552237339568526]",4.440892098500626e-15,0.0,0.0,0.0,7.930234934432312,7.930234934432312,7.930234934432312,0.0,0.06976506556768758,7.930234934432314,0.0697650655676858,0.008720633195960725,1.7763568394002505e-15,0.0,7.930234934432314,0.008567425319489593,0.0,0.0,0.008567425319489593,0.0
s9161191_g0_n1_l0,9161191,0.0,1.0,constant_free,OK,0.9169763590034563,0.0,0.019347990187418358,0.024066728519638203,0.019347990187418358,0.019347990187418358,1.0,1,0.039261641600968906,0.04499051796290686,0,0.0,"[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.02099139793041161, 0.033178874515722254]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n1_l0,9161191,0.0,1.0,constant_oracle_slope,OK,0.6946004700002959,0.0,0.00321277036313825,0.0032127703631382497,0.00321277036313825,0.00321277036313825,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.02099139793041161, 0.033178874515722254]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n1_l0,9161191,0.0,1.0,spatial_free,OK,0.12139263300196035,0.0,0.019347990187418358,0.024066728519638203,0.019347990187418358,0.019347990187418358,1.0,1,0.039261641600968906,0.04499051796290686,0,0.0,"[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.02099139793041161, 0.033178874515722254]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n1_l0,9161191,0.0,1.0,spatial_oracle_slope,OK,0.09251778599718818,0.0,0.00321277036313825,0.0032127703631382497,0.00321277036313825,0.00321277036313825,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.0, 0.0]","[0.02099139793041161, 0.033178874515722254]","[0.02099139793041161, 0.033178874515722254]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n2_l0,9161191,0.0,2.0,constant_free,OK,0.9249745039996924,0.0,0.038695980374836715,0.048133457039276406,0.038695980374836715,0.038695980374836715,1.0,1,0.07852328320193781,0.08998098044444397,0,0.0,"[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.04198279586082322, 0.06635774903144451]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n2_l0,9161191,0.0,2.0,constant_oracle_slope,OK,0.6905079099960858,0.0,0.0064255407262765,0.006425540726276499,0.0064255407262765,0.0064255407262765,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.04198279586082322, 0.06635774903144451]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n2_l0,9161191,0.0,2.0,spatial_free,OK,0.10586189599416684,0.0,0.038695980374836715,0.048133457039276406,0.038695980374836715,0.038695980374836715,1.0,1,0.07852328320193781,0.08998098044444397,0,0.0,"[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.04198279586082322, 0.06635774903144451]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g0_n2_l0,9161191,0.0,2.0,spatial_oracle_slope,OK,0.088463636006054,0.0,0.0064255407262765,0.006425540726276499,0.0064255407262765,0.0064255407262765,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.0, 0.0]","[0.04198279586082322, 0.06635774903144451]","[0.04198279586082322, 0.06635774903144451]",0.0,,,,,,,,,,,,,,,,,,,
s9161191_g2_n1_l0,9161191,2.0,1.0,constant_free,OK,0.9237499420050881,0.0,0.03136465018727798,0.8083418648516333,0.35356402063231507,0.3940636850116508,0.8463541666666666,2,0.011658772318467523,0.01335996872091218,,-0.03935402974053374,"[-0.013556718320543983, -0.011239820975112795]","[-0.03945570393588099, -0.033856241710414715]","[-0.030223550933146368, -0.03351755811306854]","[0.02099139793041161, 0.033178874515722254]","[-0.039455703935881124, -0.03385624171041482]",1.3183898417423734e-16,0.140625,0.1875,0.1640625,1.9974913034657606,1.9974912491631742,1.342064469516058,0.0007861183525392124,0.002508696534239352,1.3428505878685972,0.6571494121314028,0.3285747060657014,0.0,0.1640625,1.9982774218182997,0.0010404544350849974,0.6546047004363141,-0.0022285843995831773,0.6534165704718161,1.1058862159352145e-16
s9161191_g2_n1_l0,9161191,2.0,1.0,constant_oracle_slope,OK,0.733588991999568,0.0,0.03369373859171835,0.8085448355122854,0.355368943346014,0.39529706148439175,0.8463541666666666,2,0.0,0.0,,-0.03935402974053374,"[-0.013556718320543983, -0.011239820975112795]","[-0.03945570393588099, -0.033856241710414715]","[-0.030223550933146368, -0.03351755811306854]","[0.02099139793041161, 0.033178874515722254]","[-0.039455703935881124, -0.03385624171041482]",1.3183898417423734e-16,0.140625,0.1875,0.1640625,1.9985203003061052,1.9985203003061052,1.3427558267681645,0.0,0.0014796996938948315,1.3427558267681645,0.6572441732318355,0.32862208661591774,0.0,0.1640625,1.9985203003061056,0.0011334795720043481,0.65527930629256,-0.002668034830975911,0.6537447510335886,1.3704315460216776e-16
s9161191_g2_n1_l0,9161191,2.0,1.0,spatial_free,OK,0.10999648299912224,0.0,0.15587167358235457,0.7914813417118066,0.4396836162367872,0.544737331189419,0.83984375,2,0.23886461189535635,0.2737166004443937,,-0.03935402974053374,"[-0.013556718320543983, -0.011239820975112795]","[-0.03945570393588099, -0.033856241710414715]","[-0.030223550933146368, -0.03351755811306854]","[0.02099139793041161, 0.033178874515722254]","[-0.039455703935881124, -0.03385624171041482]",1.3183898417423734e-16,0.09114583333333333,0.23697916666666666,0.1640625,2.0460604078394,2.046037060110598,1.3746968365170968,-0.016107476227001274,0.0460604078393998,1.3585893602900951,0.6414106397099049,0.32070531985495243,4.440892098500626e-16,0.1640625,2.029952931612398,0.037193490407154105,0.6868252112741136,-0.09757598740334622,0.6264427142779215,5.551115123125783e-17
s9161191_g2_n1_l0,9161191,2.0,1.0,spatial_oracle_slope,OK,0.09302065199881326,0.0,0.07028708818416964,0.7915457278007378,0.37221485996912773,0.4307597332889031,0.8502604166666666,2,0.0,0.0,,-0.03935402974053374,"[-0.013556718320543983, -0.011239820975112795]","[-0.03945570393588099, -0.033856241710414715]","[-0.030223550933146368, -0.03351755811306854]","[0.02099139793041161, 0.033178874515722254]","[-0.039455703935881124, -0.03385624171041482]",1.3183898417423734e-16,0.12239583333333333,0.19270833333333334,0.15755208333333334,2.0041138174096567,2.0041138174096567,1.3726092030696344,0.0,0.0041138174096566615,1.3726092030696346,0.6273907969303654,0.3136953984651827,2.220446049250313e-16,0.15755208333333334,2.004113817409657,0.00496485729174329,0.632803561678397,-0.011223779770540636,0.6265446391995997,3.9898639947466563e-17
s9161191_g2_n1_l0.5,9161191,2.0,1.0,constant_free,OK,0.9697328469992499,0.5,0.3674328764068527,0.8197180318956331,0.597837376106954,0.6205371347816739,0.7955729166666666,2,0.6294665160691821,0.7212773905395486,,0.47212661396776395,"[0.1626386817155048, -0.027280963798237207]","[0.7008993837485362, -0.07492486381198815]","[0.33995399290906236, -0.05405186916385535]","[0.02099139793041161, 0.033178874515722254]","[0.7008993837485363, -0.07492486381198844]",2.914335439641036e-16,0.20833333333333334,0.23177083333333334,0.22005208333333334,1.8052291717961457,1.8050861322956993,1.010740291500446,0.41413657668808307,0.19477082820385427,1.424876868188529,0.5751231318114709,0.28756156590573545,0.0,0.22005208333333334,2.219365748484229,0.15879230292731028,0.7171172516887264,-0.2039719028011864,0.6719376518148503,2.7755575615628914e-17
s9161191_g2_n1_l0.5,9161191,2.0,1.0,constant_oracle_slope,OK,0.708044703998894,0.5,0.07741747838671183,0.8187208972962841,0.39341214971631483,0.5132570917352556,0.85546875,2,0.0,0.0,,0.47212661396776395,"[0.1626386817155048, -0.027280963798237207]","[0.7008993837485362, -0.07492486381198815]","[0.33995399290906236, -0.05405186916385535]","[0.02099139793041161, 0.033178874515722254]","[0.7008993837485363, -0.07492486381198844]",2.914335439641036e-16,0.11458333333333333,0.20833333333333334,0.16145833333333334,2.097526953420813,2.097526953420813,1.4202005413786754,0.0,0.09752695342081319,1.4202005413786756,0.5797994586213244,0.2898997293106622,2.220446049250313e-16,0.16145833333333334,2.0975269534208136,0.009100081690537349,0.7103552027610975,-0.04915137678200243,0.6703039076696324,0.0
s9161191_g2_n1_l0.5,9161191,2.0,1.0,spatial_free,OK,0.10632440100016538,0.5,0.09921268469866322,0.7439747715760353,0.35836601452173306,0.5089554408275185,0.8776041666666666,2,0.07037283410666273,0.08064127448539361,,0.47212661396776395,"[0.1626386817155048, -0.027280963798237207]","[0.7008993837485362, -0.07492486381198815]","[0.33995399290906236, -0.05405186916385535]","[0.02099139793041161, 0.033178874515722254]","[0.7008993837485363, -0.07492486381198844]",2.914335439641036e-16,0.07552083333333333,0.19791666666666666,0.13671875,2.0672612644048387,2.067259216853495,1.5019945124191407,0.03852642150500145,0.0672612644048387,1.540520933924142,0.4594790660758581,0.22973953303792904,2.220446049250313e-16,0.13671875,2.10578768590984,0.01488832555821498,0.5842770302179854,-0.045666895034586576,0.5534984607416139,1.457167719820518e-16
s9161191_g2_n1_l0.5,9161191,2.0,1.0,spatial_oracle_slope,OK,0.08962960099597694,0.5,0.09524313623550273,0.7511483845196404,0.35904870042222503,0.4924466290704072,0.875,2,0.0,0.0,,0.47212661396776395,"[0.1626386817155048, -0.027280963798237207]","[0.7008993837485362, -0.07492486381198815]","[0.33995399290906236, -0.05405186916385535]","[0.02099139793041161, 0.033178874515722254]","[0.7008993837485363, -0.07492486381198844]",2.914335439641036e-16,0.08333333333333333,0.19010416666666666,0.13671875,2.0998098061161334,2.0998098061161334,1.5256430622562531,0.0,0.09980980611613344,1.5256430622562531,0.4743569377437469,0.23717846887187344,0.0,0.13671875,2.099809806116133,0.012605130853772491,0.6028204795513734,-0.0512017148386802,0.5642238955664656,1.0408340855860843e-16
s9161191_g2_n1_l1,9161191,2.0,1.0,constant_free,OK,1.0521266200012178,1.0,0.41814712691119066,0.5594537110174909,0.4492463163823223,0.4628691028754411,0.9361979166666666,2,1.2771400143396816,1.4631764997086205,,0.8678847260068446,"[0.29896986008167037, -0.01918340008446396]","[1.2794759631607868, 0.008710457344675904]","[0.6292422826151874, -0.012234208585523154]","[0.02099139793041161, 0.033178874515722254]","[1.2794759631607866, 0.008710457344675945]",2.220446049250313e-16,0.5,0.2916666666666667,0.39583333333333337,1.0514550241967668,1.0511121891022626,0.21905313004099308,1.526511784987572,0.9485449758032332,1.7455649150285641,0.25443508497143585,0.12721754248571793,8.881784197001252e-16,0.06901041666666667,2.5779668091843377,0.27924281351088703,0.43761657688049693,-0.4038709356201417,0.3129884547712422,5.551115123125783e-17
s9161191_g2_n1_l1,9161191,2.0,1.0,constant_oracle_slope,OK,0.7260121769941179,1.0,0.04252075192552194,0.8183226948838089,0.36283325192552207,0.37241110550663015,0.859375,2,0.0,0.0,,0.8678847260068446,"[0.29896986008167037, -0.01918340008446396]","[1.2794759631607868, 0.008710457344675904]","[0.6292422826151874, -0.012234208585523154]","[0.02099139793041161, 0.033178874515722254]","[1.2794759631607866, 0.008710457344675945]",2.220446049250313e-16,0.1640625,0.15625,0.16015625,2.085082086691989,2.085082086691989,1.4172042307984614,0.0,0.08508208669198902,1.4172042307984611,0.5827957692015389,0.29139788460076943,2.220446049250313e-16,0.16015625,2.0850820866919886,0.001816486345712452,0.6962900767109241,-0.028454530094737158,0.6696520329618995,7.28583859910259e-17
s9161191_g2_n1_l1,9161191,2.0,1.0,spatial_free,OK,0.10912601999734761,1.0,0.03700202386291666,0.24162048510774636,0.06304369052958332,0.07552110147200622,0.9869791666666666,2,0.07378674076217659,0.08455331521412875,,0.8678847260068446,"[0.29896986008167037, -0.01918340008446396]","[1.2794759631607868, 0.008710457344675904]","[0.6292422826151874, -0.012234208585523154]","[0.02099139793041161, 0.033178874515722254]","[1.2794759631607866, 0.008710457344675945]",2.220446049250313e-16,0.015625,0.010416666666666666,0.013020833333333332,2.1586782685185146,2.1586759179448785,2.102462688609178,-0.08840540599725631,0.15867826851851463,2.014057282611922,0.014057282611922073,0.007028641305961036,0.0,0.013020833333333332,2.0702728625212585,0.001969612323704045,0.060675675351225165,-0.004264828851226519,0.05838045882370268,1.3010426069826053e-17
s9161191_g2_n1_l1,9161191,2.0,1.0,spatial_oracle_slope,OK,0.09583808300521923,1.0,0.034248415558994466,0.23458183387936674,0.06029008222566114,0.07412364749498918,0.9869791666666666,2,0.0,0.0,,0.8678847260068446,"[0.29896986008167037, -0.01918340008446396]","[1.2794759631607868, 0.008710457344675904]","[0.6292422826151874, -0.012234208585523154]","[0.02099139793041161, 0.033178874515722254]","[1.2794759631607866, 0.008710457344675945]",2.220446049250313e-16,0.015625,0.010416666666666666,0.013020833333333332,2.0685890795878925,2.0685890795878925,2.0147195723069578,0.0,0.06858907958789251,2.0147195723069573,0.014719572306957307,0.0073597861534786535,4.440892098500626e-16,0.013020833333333332,2.068589079587892,0.001254541593997821,0.055716937242060983,-0.0019428420498520283,0.05502863678620681,3.0574501264091225e-17
