case,seed,gap,sigma,method,status,seconds,k,fitted_normal_angle_deg,support,plane_vector_world,source_geometry_scope,replay_max_difference_mm,fitted_vertical_gap_mm,fitted_gap_error_mm,fitted_perpendicular_gap_mm,source_gap_mm,source_gap_error_mm,counterfactual_source_gap_mm,counterfactual_source_gap_error_mm,fitted_source_plane_mae_mm,assignment_error,supported_assignment_error,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2,supported_counterfactual_geometry_mse_mm2,supported_assignment_delta_mse_mm2,supported_geometry_assignment_cross_mm2,supported_total_mse_mm2,supported_decomposition_error_mm2
s9151101_g2_n2.0_b0_r1.0,9151101,2,2.0,constant_free,OK,1.0990326030005235,2,1.4298962547909573,1.0,"[-0.024841573606559295, -0.002405256933853208, 0.9998463665100917]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.93386531462564,0.06613468537436007,1.9332631191613645,1.7354295852396247,0.26457041476037535,3.4475387140072726,1.4475387140072726,0.8068754129324581,0.44279054279054275,0.44279054279054275,0.9352740141722471,1.8450026040338463,-1.862703617233575,0.9175730009725188,2.220446049250313e-16,0.9352740141722471,1.8450026040338463,-1.862703617233575,0.9175730009725188,2.220446049250313e-16
s9151101_g2_n2.0_b0_r1.0,9151101,2,2.0,spatial_free,OK,0.11061301000154344,1,1.4257850341858822,1.0,"[-0.024777492702866638, -0.002320911866829225, 0.9998462941451699]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.5105149251171568,0.4894850748828432,1.5105149251171566,0.48948507488284343,0.44254915835340186,,,0.28374846623853256,5.557531772891881e-32,-1.0141961970288308e-17,0.28374846623853256,1.0141961970288252e-17,0.28374846623853256,5.557531772891881e-32,-1.0141961970288308e-17,0.28374846623853256,1.0141961970288252e-17
s9151101_g2_n2.0_b4_r0.25,9151101,2,2.0,constant_free,OK,0.809721402998548,1,1.6679208760795616,1.0,"[-0.029108469243713866, -0.0005059152552670115, 0.9997914942262129]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.805106072644359,0.19489392735564093,1.805106072644359,0.19489392735564093,0.4224684383566865,,,0.25857475017655784,1.6109158524104942e-32,1.3324259859941247e-17,0.25857475017655784,1.3324259859941263e-17,0.25857475017655784,1.6109158524104942e-32,1.3324259859941247e-17,0.25857475017655784,1.3324259859941263e-17
s9151101_g2_n2.0_b4_r0.25,9151101,2,2.0,spatial_free,OK,0.08030487299402012,1,1.6679208760795616,1.0,"[-0.029108469243713866, -0.0005059152552670115, 0.9997914942262129]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.805106072644359,0.19489392735564093,1.805106072644359,0.19489392735564093,0.4224684383566865,,,0.25857475017655784,2.2603297776134e-31,-9.903927284510974e-18,0.2585747501765578,4.560722394674707e-17,0.25857475017655784,2.2603297776134e-31,-9.903927284510974e-18,0.2585747501765578,4.560722394674707e-17
s9151101_g2_n2.0_b4_r1.0,9151101,2,2.0,constant_free,OK,1.0753546279956936,2,1.4306528740792086,1.0,"[-0.024853645043941358, -0.0024176400207216505, 0.9998463440889314]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.9319113042548401,0.06808869574515986,1.9313090804729032,1.7436986889680175,0.2563013110319825,3.4462743456034657,1.4462743456034657,0.8053221664857039,0.4407703407703407,0.4407703407703407,0.9359762141910055,1.8315594653020513,-1.8472148896572775,0.9203207898357793,0.0,0.9359762141910055,1.8315594653020513,-1.8472148896572775,0.9203207898357793,0.0
s9151101_g2_n2.0_b4_r1.0,9151101,2,2.0,spatial_free,OK,0.11230087900185026,1,1.4265151723557221,1.0,"[-0.024789267520125436, -0.002331880857889398, 0.9998462608613343]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.5111895068961019,0.4888104931038981,1.5111895068961019,0.4888104931038981,0.44262949495347775,,,0.2879691107252241,2.184128507801732e-31,-2.1803924280966495e-17,0.2879691107252241,2.1803924280966277e-17,0.2879691107252241,2.184128507801732e-31,-2.1803924280966495e-17,0.2879691107252241,2.1803924280966277e-17
s9151101_g4_n0.5_b0_r0.25,9151101,4,0.5,constant_free,OK,0.7811566579985083,2,2.5389928954232888,0.9280742459396751,"[-0.04410651592045833, 0.004597957819933356, 1.0000612099205681]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.9349185871903634,2.0650814128096364,1.9330190870189228,3.680120595808956,0.319879404191044,4.593490422989882,0.5934904229898823,0.6343886801219794,0.23601130593082303,0.24075717243419106,0.6669997725904955,0.6950103539567252,-0.9211958878665982,0.44081423868062225,2.220446049250313e-16,0.7031950139848664,0.7488736563883713,-0.9925885691762595,0.45948010119697813,1.1102230246251565e-16
s9151101_g4_n0.5_b0_r0.25,9151101,4,0.5,spatial_free,OK,0.08497192000504583,2,0.126663875477918,0.9280742459396751,"[-0.001707916532388306, 0.0014036818258450026, 1.0000085683573272]",V15 same frozen basis/bias/support; no independent real geometry,0.0,3.9156169361302946,0.0843830638697054,3.915607367928974,4.009043796591678,0.009043796591678088,4.009043796591677,0.0090437965916772,0.03744093151829518,0.0,0.0,0.01638202222821437,1.154907938157579e-32,-3.863800057356033e-19,0.01638202222821437,3.8638000573559175e-19,0.0021543879695085488,1.2444133033647912e-32,-4.163244561801124e-19,0.0021543879695085488,4.1632445618009995e-19
s9151101_g4_n0.5_b0_r1.0,9151101,4,0.5,constant_free,OK,0.9084670029988047,2,0.051633283636459304,0.9856770833333334,"[-0.000852749068776796, 0.0002914427049396811, 1.0000065067898811]",V15 same frozen basis/bias/support; no independent real geometry,0.0,3.9722674394911186,0.0277325605088814,3.9722658265345236,4.020080671458109,0.020080671458108768,4.020080671458109,0.020080671458108768,0.017854421643478297,0.0,0.0,0.004417946857275555,0.0,0.0,0.004417946857275555,0.0,0.0005167088918560005,0.0,0.0,0.0005167088918560005,0.0
s9151101_g4_n0.5_b0_r1.0,9151101,4,0.5,spatial_free,OK,0.11095710600056918,2,0.05145154154740057,0.9856770833333334,"[-0.0008497050306417926, 0.00029054114571413353, 1.0000065157334734]",V15 same frozen basis/bias/support; no independent real geometry,0.0,3.972469635468719,0.027530364531281215,3.9724680337653866,4.02009339742537,0.020093397425370085,4.02009339742537,0.020093397425370085,0.01781724778610697,0.0,0.0,0.0044157354857835025,1.272666365212018e-32,7.413296166514872e-20,0.0044157354857835025,7.413296166516144e-20,0.0005144653868283958,1.291159535644425e-32,7.521019096279295e-20,0.0005144653868283959,3.321002628574458e-20
s9151101_g4_n0.5_b4_r0.25,9151101,4,0.5,constant_free,OK,0.7587187030003406,2,2.539066390353497,0.9280742459396751,"[-0.044108093024032936, 0.0045952314524479974, 1.000061225348765]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.9348929667669428,2.0651070332330574,1.9329933817970868,3.740505836644232,0.25949416335576814,4.6538635839073255,0.6538635839073255,0.6385274528468263,0.23601130593082303,0.24075717243419106,1.813356913198078,0.6949919701384732,-0.8973043217644898,1.6110445615720614,0.0,0.6862106110995104,0.7488538478242047,-0.9668454067012378,0.46821905222247734,0.0
