case,method,seed,gap_mm,bias_rms_mm,n_points,primary,stage,supported_fraction,measured_fit_seconds,freeze_seconds,shared_freeze_plus_fit_seconds,input_edit_rms_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note,output,output_sha256,ok,info_method,info_variant,info_sharing,info_budget,info_evaluation_only_oracle,info_sigma_mm,info_frozen_common_sha256,info_freeze_seconds,info_supported_fraction,info_active_point_count,info_point_count,info_input_units,info_gauge,info_observation_source,info_interpretation,info_prior,info_final_action,info_fit_rank,info_fit_parameter_count,info_fit_full_rank,info_fit_condition_number,info_fit_effective_condition_number,info_fit_condition_scope,info_fit_solver,info_intercept_scope,info_slope_scope,info_weighted_measurement_sse_mm2,info_measurement_residual_rms_mm,info_final_fit_row_visits,info_final_fit_design_elements,info_status,info_group_count,info_dictionary_size,info_dictionary_capacity_parameters,info_dictionary_candidate_pair_count,info_association_change_fraction,info_association_change_scope,info_grouping_description,info_search_work_proxy,info_budget_matching_scope,info_search_objective_kind,info_entropy_mean,info_margin_mean,info_confidence_scope,info_responsibility_stage,info_search_seconds,info_final_fit_seconds,info_fit_seconds,info_input_edit_rms_mm,info_actual_changed_fraction,info_output_sha256,info_group_assignment_sha256,info_total_seconds,group_count,evaluation_only_weightless_group_impurity,info_compute_target,info_compute_target_met,info_search_objective,info_local_starts_not_scheduled,info_pooling_merge_count,info_compute_proxy_ratio,info_compute_target_overshoot,info_budget_scope,single_surface_fragment_groups
ghost_s912101_b4,local_multistart_b1_shared,912101,0.0,4.0,768,True,public_development,1.0,0.009676745001343079,0.2003741899970919,0.21005093499843497,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b1_shared.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,shared,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,3072,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.009331434994237497,0.00019086799875367433,0.009603637998225167,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20995968599163461,1,0.0,2304,False,884.1324393242824,18,8,1.3333333333333333,768,search plus final local sufficient fits; final pooling and output fit separately timed,1
ghost_s912101_b4,reassociate_b1_independent,912101,0.0,4.0,768,True,public_development,1.0,0.0008455139904981479,0.2003741899970919,0.20121970398759004,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b1_independent.npz,05788d6669d72ae3334688225ea10f4c09e02449a8148a87ddaac319218908bc,True,finite_surface_reassociation_v7,reassociate,independent,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,2304,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0005337180045899004,0.00016699699335731566,0.0007814740092726424,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.2011375220026821,1,0.0,,,397.85956158929616,,,,,,1
ghost_s912101_b4,reassociate_b1_shared,912101,0.0,4.0,768,True,public_development,1.0,0.0007679869886487722,0.2003741899970919,0.20114217698574066,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b1_shared.npz,05788d6669d72ae3334688225ea10f4c09e02449a8148a87ddaac319218908bc,True,finite_surface_reassociation_v7,reassociate,shared,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,2304,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0004735910042654723,0.00015873998927418143,0.0007066639955155551,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.201062711988925,1,0.0,,,397.85956158929616,,,,,,1
ghost_s912101_b4,local_multistart_b3_independent,912101,0.0,4.0,768,True,public_development,1.0,0.01133561298775021,0.2003741899970919,0.2117098029848421,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b3_independent.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,independent,3,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,6060,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.010979537008097395,0.00019874800636898726,0.01126159900741186,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.2116176470008213,1,0.0,5376,False,884.1324393242824,18,8,1.1272321428571428,684,search plus final local sufficient fits; final pooling and output fit separately timed,1
ghost_s912101_b4,local_multistart_b3_shared,912101,0.0,4.0,768,True,public_development,1.0,0.010967088004690595,0.2003741899970919,0.21134127800178248,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b3_shared.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,shared,3,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,6060,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.010635746002662927,0.00018053899111691862,0.010895117011386901,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.21125116500479635,1,0.0,5376,False,884.1324393242824,18,8,1.1272321428571428,684,search plus final local sufficient fits; final pooling and output fit separately timed,1
ghost_s912101_b4,reassociate_b3_independent,912101,0.0,4.0,768,True,public_development,1.0,0.001221872997120954,0.2003741899970919,0.20159606299421284,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b3_independent.npz,d5926e5033d1d733e7243527345efd7bd25828505ff1b1fab21d8f9558c18c3e,True,finite_surface_reassociation_v7,reassociate,independent,3,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,5376,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0009030770015669987,0.0001649020123295486,0.0011556090030353516,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.2015116569964448,1,0.0,,,397.85956158929616,,,,,,1
ghost_s912101_b4,reassociate_b3_shared,912101,0.0,4.0,768,True,public_development,1.0,0.0015180189948296174,0.2003741899970919,0.2018922089919215,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b3_shared.npz,d5926e5033d1d733e7243527345efd7bd25828505ff1b1fab21d8f9558c18c3e,True,finite_surface_reassociation_v7,reassociate,shared,3,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,5376,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0010548530117375776,0.00024429900804534554,0.0014294490101747215,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20178549700358417,1,0.0,,,397.85956158929616,,,,,,1
ghost_s912101_b4,local_multistart_b6_independent,912101,0.0,4.0,768,True,public_development,1.0,0.013436558991088532,0.2003741899970919,0.21381074898818042,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b6_independent.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,independent,6,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,10668,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.013068756990833208,0.00020585200400091708,0.013363265999942087,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.21371931399335153,1,0.0,9984,True,884.1324393242824,18,8,1.0685096153846154,684,search plus final local sufficient fits; final pooling and output fit separately timed,1
ghost_s912101_b4,local_multistart_b6_shared,912101,0.0,4.0,768,True,public_development,1.0,0.01463338099711109,0.2003741899970919,0.21500757099420298,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b6_shared.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,shared,6,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,10668,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.014264360986999236,0.00020391400903463364,0.01455651898868382,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.21491256698209327,1,0.0,9984,True,884.1324393242824,18,8,1.0685096153846154,684,search plus final local sufficient fits; final pooling and output fit separately timed,1
ghost_s912101_b4,reassociate_b6_independent,912101,0.0,4.0,768,True,public_development,1.0,0.001802269005565904,0.2003741899970919,0.2021764590026578,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b6_independent.npz,43f95b07b92d5e39472b5916e9827d38dd857bfeb27be646b55aec853508f9cb,True,finite_surface_reassociation_v7,reassociate,independent,6,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,9984,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0014824649988440797,0.00016577100905124098,0.0017332580027868971,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20208930599619634,1,0.0,,,397.85956158929616,,,,,,1
ghost_s912101_b4,reassociate_b6_shared,912101,0.0,4.0,768,True,public_development,1.0,0.0017031229945132509,0.2003741899970919,0.20207731299160514,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__reassociate_b6_shared.npz,43f95b07b92d5e39472b5916e9827d38dd857bfeb27be646b55aec853508f9cb,True,finite_surface_reassociation_v7,reassociate,shared,6,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,9984,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0013932879955973476,0.0001630000042496249,0.0016388119984185323,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20199485999182798,1,0.0,,,397.85956158929616,,,,,,1
