phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,support,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention
confirmation,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,atlas_tied_256,OK,0.0008037999998578016,True,True,0.08365505478478091,0.09573166750338459,0.1558995269091135,1.0,1.0,0.08370367252948693,1.0,0.0957501445663977,0.08365505478478091,0.09534676428251715,,self-report; not geometry-derived layer count or success,0.08365505478478091,0.08365505478478091,0.08365505478478091,1.0,,,
confirmation,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,atlas_relax_96,OK,0.00418600900002275,True,True,0.09521859491870423,0.11610150841642813,0.20979368579652716,1.0,1.0,0.09531152269784468,1.0,0.11612494450409903,0.09521859491870423,0.11596717433296815,,self-report; not geometry-derived layer count or success,0.09521859491870423,0.09521859491870423,0.09521859491870423,1.0,,,
confirmation,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,spatial_36,OK,0.05893399599995064,True,True,0.08364603483368713,0.09572170218445052,0.155892152814194,1.0,1.0,0.08367724910135889,1.0,0.09573367831557296,0.08364603483368713,0.09533675873059637,,self-report; not geometry-derived layer count or success,0.08364603483368713,0.08364603483368713,0.08364603483368713,1.0,,,
confirmation,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,apss_4.0,OK,0.003226524999945468,True,True,0.12339701309482771,0.15250302416066638,0.2816574677483972,1.0,1.0,0.12366168271968743,1.0,0.15256671392194926,0.12339701309482771,0.15206648792352032,,self-report; not geometry-derived layer count or success,0.12339701309482771,0.12339701309482771,0.12339701309482771,1.0,,,
confirmation,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,rimls_8.0,OK,0.011564581999891743,True,True,0.11764771076042237,0.14350202340872417,0.27136558154506385,1.0,1.0,0.11784705709832949,1.0,0.14356578162551156,0.11764771076042237,0.14164581950426672,,self-report; not geometry-derived layer count or success,0.11764771076042237,0.11764771076042237,0.11764771076042237,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,identity,OK,0.0008492829999795504,True,True,2.8159110496996305,4.029931195502007,8.92457650009044,0.4583333333333333,0.7565104166666666,1.4154767510005584,1.0,4.029931195502008,2.8159110496996305,4.029930045501831,,self-report; not geometry-derived layer count or success,2.8159110496996305,2.8159110496996305,2.8159110496996305,0.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,bias_only,OK,0.0007323649999761983,True,True,0.40907895419989,0.5122751162558788,0.9879502614461745,0.9609375,1.0,0.39977538299936133,1.0,0.5123292866915738,0.40907895419989,0.5122660694337768,,self-report; not geometry-derived layer count or success,0.40907895419989,0.40907895419989,0.40907895419989,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,old_original,APPLY,0.001210084999911487,True,True,0.021710138227459347,0.0255436486125046,0.04466544430001662,1.0,1.0,0.023270451647698698,1.0,0.026624054843174403,0.021710138227459347,0.025403920087021768,,self-report; not geometry-derived layer count or success,0.021710138227459347,0.021710138227459347,0.021710138227459347,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,atlas_tied_256,OK,0.0017315860000053362,True,True,0.03787565396938657,0.03992565550796009,0.05875459591390445,1.0,1.0,0.038672981568354275,1.0,0.0406165269153661,0.03787565396938657,0.033952286403893826,,self-report; not geometry-derived layer count or success,0.03787565396938657,0.03787565396938657,0.03787565396938657,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,atlas_relax_96,OK,0.012320679000140444,True,True,0.08231369847096974,0.10559971215287409,0.2168553525546917,1.0,1.0,0.08335207622602031,1.0,0.10595619808141653,0.08231369847096974,0.10556393650485908,,self-report; not geometry-derived layer count or success,0.08231369847096974,0.08231369847096974,0.08231369847096974,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,spatial_36,OK,0.10652880700013156,True,True,0.022010048254956078,0.025916472534851354,0.045090918914987455,1.0,1.0,0.023561413148098,1.0,0.026981962248133255,0.022010048254956078,0.025737029875386536,,self-report; not geometry-derived layer count or success,0.022010048254956078,0.022010048254956078,0.022010048254956078,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,apss_4.0,OK,0.010728449999987788,True,True,0.12237409912527185,0.15372192770815607,0.30373067936079,1.0,1.0,0.12338116939181228,1.0,0.1540794478554489,0.12237409912527185,0.15369091135241944,,self-report; not geometry-derived layer count or success,0.12237409912527185,0.12237409912527185,0.12237409912527185,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r1.0,9141101,0,0.5,4,1.0,768,rimls_8.0,OK,0.05292229800011228,True,True,0.10271152241080915,0.12710036993376286,0.24705992243503527,1.0,1.0,0.10393947579162628,1.0,0.12759699837569244,0.10271152241080915,0.12618858099896196,,self-report; not geometry-derived layer count or success,0.10271152241080915,0.10271152241080915,0.10271152241080915,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,identity,OK,0.00052920399980394,True,True,2.969464655328579,4.250447744989685,9.216950792136453,0.40186915887850466,0.6355140186915887,2.0746904517050577,1.0,4.2504477449896845,2.969464655328579,4.230552921020445,,self-report; not geometry-derived layer count or success,2.969464655328579,2.969464655328579,2.969464655328579,0.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,bias_only,OK,0.0003881899999669258,True,True,0.5335480699388654,0.6649003550787425,1.28493824033826,0.9018691588785047,1.0,0.5241614923752015,1.0,0.6650127211837723,0.5335480699388654,0.5228426788724949,,self-report; not geometry-derived layer count or success,0.5335480699388654,0.5335480699388654,0.5335480699388654,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,old_original,APPLY,0.0007481640000150946,True,True,0.4099649744925125,0.42087706037175676,0.5549624016896644,1.0,1.0,0.4101596954469801,1.0,0.42105694576026176,0.4099649744925125,0.09521669830720328,,self-report; not geometry-derived layer count or success,0.4099649744925125,0.4099649744925125,0.4099649744925125,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,atlas_tied_256,OK,0.000795666000158235,True,True,0.4107651583730912,0.42168585696569577,0.5560272890732789,1.0,1.0,0.4109610458016803,1.0,0.42186683829845295,0.4107651583730912,0.09534645578951785,,self-report; not geometry-derived layer count or success,0.4107651583730912,0.4107651583730912,0.4107651583730912,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,atlas_relax_96,OK,0.00401233599995976,True,True,0.4077834756025547,0.42394422087374606,0.5724655303237534,1.0,1.0,0.4080045538702974,1.0,0.424126152263022,0.4077834756025547,0.11593679069970951,,self-report; not geometry-derived layer count or success,0.4077834756025547,0.4077834756025547,0.4077834756025547,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,spatial_36,OK,0.05842690600002243,True,True,0.41076515837309147,0.42168359529602195,0.5560101122857554,1.0,1.0,0.4109595251538125,1.0,0.4218631358824398,0.41076515837309147,0.09533645267424393,,self-report; not geometry-derived layer count or success,0.41076515837309147,0.41076515837309147,0.41076515837309147,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,apss_4.0,OK,0.003225861999908375,True,True,0.4140497811983491,0.4407641450721778,0.6566232991280361,1.0,1.0,0.4143342084759185,1.0,0.44095249695307215,0.4140497811983491,0.15205173373839245,,self-report; not geometry-derived layer count or success,0.4140497811983491,0.4140497811983491,0.4140497811983491,1.0,,,
confirmation,s9141101_g0_n0.5_b4_r0.25,9141101,0,0.5,4,0.25,214,rimls_8.0,OK,0.01146506700001737,True,True,0.42516165470924067,0.4481169130603052,0.6361940420158941,1.0,1.0,0.4254504559842188,1.0,0.4483036509582724,0.42516165470924067,0.14158508090755018,,self-report; not geometry-derived layer count or success,0.42516165470924067,0.42516165470924067,0.42516165470924067,1.0,,,
